timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)","pm 1 (ug/m3)","pm 1 (Plume AQI)"
1651863454,"2022-05-06 18:57:34",9,148,4.7318497,2,8,12,5,4,1,3
1651863514,"2022-05-06 18:58:34",9,151,26.753393,2,8,12,27,4,1,3
1651863574,"2022-05-06 18:59:34",10,148,3,2,9,12,3,4,1,3
1651863634,"2022-05-06 19:00:34",10,149,3,2,9,12,3,4,1,3
1651863694,"2022-05-06 19:01:34",9,149,3,2,8,12,3,4,1,3
1651863754,"2022-05-06 19:02:34",10,150,3,2,9,12,3,4,1,3
1651863814,"2022-05-06 19:03:34",9,151,12.850129,2,8,12,13,4,1,3
1651863874,"2022-05-06 19:04:34",0,152,3,2,0,12,3,4,1,3
1651863934,"2022-05-06 19:05:34",5,149,4.083126,2,4,12,4,4,1,3
1651863994,"2022-05-06 19:06:34",5,147,13.36955,2,5,12,13,4,1,3
1651864054,"2022-05-06 19:07:34",0,149,3,2,0,12,3,4,1,3
1651864114,"2022-05-06 19:08:34",5,146,4.8553114,2,5,12,5,4,1,3
1651864174,"2022-05-06 19:09:34",5,147,4.3310947,2,5,12,4,4,1,3
1651864234,"2022-05-06 19:10:34",6,148,3,2,6,12,3,4,1,3
1651864294,"2022-05-06 19:11:34",5,148,3,2,5,12,3,4,1,3
1651864354,"2022-05-06 19:12:34",5,148,3,2,5,12,3,4,1,3
1651864414,"2022-05-06 19:13:34",5,146,3,2,5,12,3,4,1,3
1651864474,"2022-05-06 19:14:34",4,144,3,2,4,12,3,4,1,3
1651864534,"2022-05-06 19:15:34",5,149,3,2,4,12,3,4,1,3
1651864594,"2022-05-06 19:16:34",4,146,24.638096,2,3,12,25,4,1,3
1651864654,"2022-05-06 19:17:34",5,145,3,2,4,12,3,4,1,3
1651864714,"2022-05-06 19:18:34",4,147,3,2,3,12,3,4,1,3
1651864774,"2022-05-06 19:19:34",5,142,23.564915,2,4,11,24,4,1,3
1651864834,"2022-05-06 19:20:34",5,140,3,2,4,11,3,4,1,3
1651864894,"2022-05-06 19:21:34",5,142,3,2,5,11,3,4,1,3
1651864954,"2022-05-06 19:22:34",4,139,3,2,3,11,3,4,1,3
1651865014,"2022-05-06 19:23:34",4,141,3,2,3,11,3,4,1,3
1651865074,"2022-05-06 19:24:34",2,142,3.0042415,2,2,11,3,4,1,3
1651865134,"2022-05-06 19:25:34",0,139,3.3039799,2,0,11,3,4,1,3
1651865194,"2022-05-06 19:26:34",1,142,3,2,1,11,3,4,1,3
1651865254,"2022-05-06 19:27:34",1,142,3,2,1,11,3,4,1,3
1651865314,"2022-05-06 19:28:34",0,146,3,2,0,12,3,4,1,3
1651865374,"2022-05-06 19:29:34",1,143,3,2,1,11,3,4,1,3
1651865434,"2022-05-06 19:30:34",0,140,3,2,0,11,3,4,1,3
1651865494,"2022-05-06 19:31:34",1,142,3,2,1,11,3,4,1,3
1651865554,"2022-05-06 19:32:34",1,142,3,2,1,11,3,4,1,3
1651865614,"2022-05-06 19:33:34",1,143,3,2,1,11,3,4,1,3
1651865674,"2022-05-06 19:34:34",2,140,21.346933,2,2,11,21,4,1,3
1651865734,"2022-05-06 19:35:34",2,145,3,2,2,12,3,4,1,3
1651865794,"2022-05-06 19:36:34",3,143,3,2,3,11,3,4,1,3
1651865854,"2022-05-06 19:37:34",2,147,4.5038023,2,2,12,5,4,1,3
1651865914,"2022-05-06 19:38:34",2,143,3,2,2,11,3,4,1,3
1651865974,"2022-05-06 19:39:34",2,144,3,2,2,12,3,4,1,3
1651866034,"2022-05-06 19:40:34",2,146,3,2,2,12,3,4,1,3
1651866094,"2022-05-06 19:41:34",2,141,3,2,2,11,3,4,1,3
1651866154,"2022-05-06 19:42:34",2,144,3,2,2,12,3,4,1,3
1651866214,"2022-05-06 19:43:34",2,144,3,2,2,12,3,4,1,3
1651866274,"2022-05-06 19:44:34",2,148,3,2,2,12,3,4,1,3
1651866334,"2022-05-06 19:45:34",2,145,3,2,2,12,3,4,1,3
1651866394,"2022-05-06 19:46:34",2,146,3,2,2,12,3,4,1,3
1651866454,"2022-05-06 19:47:34",2,144,3,2,2,12,3,4,1,3
1651866514,"2022-05-06 19:48:34",2,147,3,2,2,12,3,4,1,3
1651866574,"2022-05-06 19:49:34",2,146,3,2,2,12,3,4,1,3
1651866634,"2022-05-06 19:50:34",2,147,3,2,2,12,3,4,1,3
1651866694,"2022-05-06 19:51:34",2,145,3,2,2,12,3,4,1,3
1651866754,"2022-05-06 19:52:34",2,145,5.548333,2,2,12,6,4,1,3
1651866814,"2022-05-06 19:53:34",2,146,3,2,2,12,3,4,1,3
1651866874,"2022-05-06 19:54:34",0,147,3,2,0,12,3,4,1,3
1651866934,"2022-05-06 19:55:34",0,146,3,2,0,12,3,4,1,3
1651866994,"2022-05-06 19:56:34",0,147,3,2,0,12,3,4,1,3
1651867054,"2022-05-06 19:57:34",0,149,3,2,0,12,3,4,1,3
1651867114,"2022-05-06 19:58:34",0,149,3,2,0,12,3,4,1,3
1651867174,"2022-05-06 19:59:34",0,151,3,2,0,12,3,4,1,3
1651867234,"2022-05-06 20:00:34",0,148,13.267168,2,0,12,13,4,1,3
1651867294,"2022-05-06 20:01:34",1,149,7.636866,2,1,12,8,4,1,3
1651867354,"2022-05-06 20:02:34",0,147,3,2,0,12,3,4,1,3
1651867414,"2022-05-06 20:03:34",0,150,3,2,0,12,3,4,1,3
1651867474,"2022-05-06 20:04:34",2,150,8.122959,2,2,12,8,4,1,3
1651867534,"2022-05-06 20:05:34",3,153,8.63555,2,3,12,9,4,1,3
1651867594,"2022-05-06 20:06:34",3,149,11.894933,2,3,12,12,4,1,3
1651867654,"2022-05-06 20:07:34",3,152,12.845711,2,3,12,13,4,1,3
1651867714,"2022-05-06 20:08:34",3,149,35.460915,2.141304,3,12,35,4,1,3
1651867774,"2022-05-06 20:09:34",3,151,4.1639194,2,3,12,4,4,1,3
1651867834,"2022-05-06 20:10:34",3,143,3,2,3,11,3,4,1,3
1651867894,"2022-05-06 20:11:34",4,140,7.6861253,2,3,11,8,4,1,3
1651867954,"2022-05-06 20:12:34",5,134,14.827494,2,4,11,15,4,1,3
1651868014,"2022-05-06 20:13:34",5,138,3,2,5,11,3,4,1,3
1651868074,"2022-05-06 20:14:34",5,140,3,2,4,11,3,4,1,3
1651868134,"2022-05-06 20:15:34",5,137,3,2,4,11,3,4,1,3
1651868194,"2022-05-06 20:16:34",5,139,3,2,5,11,3,4,1,3
1651868254,"2022-05-06 20:17:34",5,139,3,2,5,11,3,4,1,3
1651868314,"2022-05-06 20:18:34",5,138,3,2,5,11,3,4,1,3
1651868374,"2022-05-06 20:19:34",5,139,3,2,4,11,3,4,1,3
1651868434,"2022-05-06 20:20:34",5,137,3,2,4,11,3,4,1,3
1651868494,"2022-05-06 20:21:34",5,139,3,2,4,11,3,4,1,3
1651868554,"2022-05-06 20:22:34",5,140,3,2,4,11,3,4,1,3
1651868614,"2022-05-06 20:23:34",5,139,3,2,5,11,3,4,1,3
1651868674,"2022-05-06 20:24:34",5,138,3,2,5,11,3,4,1,3
1651868734,"2022-05-06 20:25:34",5,139,3,2,4,11,3,4,1,3
1651868794,"2022-05-06 20:26:34",5,138,7.913694,2,5,11,8,4,1,3
1651868854,"2022-05-06 20:27:34",5,140,9.983665,2,5,11,10,4,1,3
1651868914,"2022-05-06 20:28:34",5,141,5.1526074,2,5,11,5,4,1,3
1651868974,"2022-05-06 20:29:34",5,139,3,2,5,11,3,4,1,3
1651869034,"2022-05-06 20:30:34",4,140,14.480511,2,4,11,14,4,1,3
1651869094,"2022-05-06 20:31:34",4,139,3,2,3,11,3,4,1,3
1651869154,"2022-05-06 20:32:34",4,140,7.5324006,2,4,11,8,4,1,3
1651869214,"2022-05-06 20:33:34",5,140,3,2,5,11,3,4,1,3
1651869274,"2022-05-06 20:34:34",0,142,5.1732526,2,0,11,5,4,1,3
1651869334,"2022-05-06 20:35:34",0,141,3,2,0,11,3,4,1,3
1651869394,"2022-05-06 20:36:34",0,141,11.936702,2,0,11,12,4,1,3
1651869454,"2022-05-06 20:37:34",0,142,8.939317,2,0,11,9,4,1,3
1651869514,"2022-05-06 20:38:34",0,141,3,2,0,11,3,4,1,3
1651869574,"2022-05-06 20:39:34",0,141,3,2,0,11,3,4,1,3
1651869634,"2022-05-06 20:40:34",0,141,3,2,0,11,3,4,1,3
1651869694,"2022-05-06 20:41:34",0,143,3,2,0,11,3,4,1,3
1651869754,"2022-05-06 20:42:34",0,141,18.20653,2,0,11,18,4,1,3
1651869814,"2022-05-06 20:43:34",0,145,3,2,0,12,3,4,1,3
1651869874,"2022-05-06 20:44:34",0,139,3,2,0,11,3,4,1,3
1651869934,"2022-05-06 20:45:34",4,143,5.8724365,2,3,11,6,4,1,3
1651869994,"2022-05-06 20:46:34",4,144,3,2,3,12,3,4,1,3
1651870054,"2022-05-06 20:47:34",4,141,3,2,3,11,3,4,1,3
1651870114,"2022-05-06 20:48:34",4,142,3,2,4,11,3,4,1,3
1651870174,"2022-05-06 20:49:34",3,143,3.529251,2,3,11,4,4,1,3
1651870234,"2022-05-06 20:50:34",4,146,3,2,3,12,3,4,1,3
1651870294,"2022-05-06 20:51:34",3,143,3,2,3,11,3,4,1,3
1651870354,"2022-05-06 20:52:34",4,144,3,2,3,12,3,4,1,3
1651870414,"2022-05-06 20:53:34",3,145,8.34823,2,3,12,8,4,1,3
1651870474,"2022-05-06 20:54:34",0,144,3,2,0,12,3,4,1,3
1651870534,"2022-05-06 20:55:34",4,142,5.334637,2,3,11,5,4,1,3
1651870594,"2022-05-06 20:56:34",5,140,9.697711,2,4,11,10,4,1,3
1651870654,"2022-05-06 20:57:34",5,141,15.377064,2,4,11,15,4,1,3
1651870714,"2022-05-06 20:58:34",4,141,3,2,3,11,3,4,1,3
1651870774,"2022-05-06 20:59:34",5,139,3,2,4,11,3,4,1,3
1651870834,"2022-05-06 21:00:34",5,138,3,2,4,11,3,4,1,3
1651870894,"2022-05-06 21:01:34",5,138,3,2,4,11,3,4,1,3
1651870954,"2022-05-06 21:02:34",5,137,3,2,4,11,3,4,1,3
1651871014,"2022-05-06 21:03:34",5,138,3,2,4,11,3,4,1,3
1651871074,"2022-05-06 21:04:34",0,137,3,2,0,11,3,4,1,3
1651871134,"2022-05-06 21:05:34",5,137,8.376762,2,4,11,8,4,1,3
1651871194,"2022-05-06 21:06:34",5,136,3,2,4,11,3,4,1,3
1651871254,"2022-05-06 21:07:34",5,138,3,2,4,11,3,4,1,3
1651871314,"2022-05-06 21:08:34",6,139,3,2,5,11,3,4,1,3
1651871374,"2022-05-06 21:09:34",6,137,3,2,5,11,3,4,1,3
1651871434,"2022-05-06 21:10:34",5,135,,,4,11,0,0,,
1651871494,"2022-05-06 21:11:34",5,133,3,2,5,11,3,4,1,3
1651871554,"2022-05-06 21:12:34",6,132,3,2,6,11,3,4,1,3
1651871614,"2022-05-06 21:13:34",6,129,3,2,6,10,3,4,1,3
1651871674,"2022-05-06 21:14:34",0,0,3,2,0,0,3,4,1,3
1651871734,"2022-05-06 21:15:34",1,125,3,2,1,10,3,4,1,3
1651871794,"2022-05-06 21:16:34",1,123,3,2,1,10,3,4,1,3
1651871854,"2022-05-06 21:17:34",1,121,3,2,1,10,3,4,1,3
1651871914,"2022-05-06 21:18:34",2,117,3,2,2,9,3,4,1,3
1651871974,"2022-05-06 21:19:34",1,116,3,2,1,9,3,4,1,3
1651872034,"2022-05-06 21:20:34",1,117,3,2,1,9,3,4,1,3
1651872094,"2022-05-06 21:21:34",0,114,18.250074,2,0,9,18,4,1,3
1651872154,"2022-05-06 21:22:34",1,111,41.75801,2,1,9,42,4,1,3
1651872214,"2022-05-06 21:23:34",0,109,3,2,0,9,3,4,1,3
1651872274,"2022-05-06 21:24:34",0,107,5.256859,2,0,9,5,4,1,3
1651872334,"2022-05-06 21:25:34",4,105,3,2,3,8,3,4,1,3
1651872394,"2022-05-06 21:26:34",3,105,3,2,3,8,3,4,1,3
1651872454,"2022-05-06 21:27:34",4,105,3,2,3,8,3,4,1,3
1651872514,"2022-05-06 21:28:34",3,105,16.956203,2,3,8,17,4,1,3
1651872574,"2022-05-06 21:29:34",0,105,3,2,0,8,3,4,1,3
1651872634,"2022-05-06 21:30:34",1,109,3,2,1,9,3,4,1,3
1651872694,"2022-05-06 21:31:34",2,105,3,2,2,8,3,4,1,3
1651872754,"2022-05-06 21:32:34",2,108,3,2,2,9,3,4,1,3
1651872814,"2022-05-06 21:33:34",1,109,3,2,1,9,3,4,1,3
1651872874,"2022-05-06 21:34:34",6,110,3,2,6,9,3,4,1,3
1651872934,"2022-05-06 21:35:34",7,112,3,2,6,9,3,4,1,3
1651872994,"2022-05-06 21:36:34",6,111,3,2,6,9,3,4,1,3
1651873054,"2022-05-06 21:37:34",7,111,3,2,6,9,3,4,1,3
1651873114,"2022-05-06 21:38:34",6,110,20.510244,2,6,9,21,4,1,3
1651873174,"2022-05-06 21:39:34",7,111,23.333052,2,6,9,23,4,1,3
1651873234,"2022-05-06 21:40:34",7,112,3,2,6,9,3,4,1,3
1651873294,"2022-05-06 21:41:34",6,114,3,2,6,9,3,4,1,3
1651873354,"2022-05-06 21:42:34",7,113,3,2,7,9,3,4,1,3
1651873414,"2022-05-06 21:43:34",6,115,11.842521,2,5,9,12,4,1,3
1651873474,"2022-05-06 21:44:34",6,113,3,2,5,9,3,4,1,3
1651873534,"2022-05-06 21:45:34",6,116,3,2,6,9,3,4,1,3
1651873594,"2022-05-06 21:46:34",6,117,3,2,6,9,3,4,1,3
1651873654,"2022-05-06 21:47:34",6,117,12.31029,2,6,9,12,4,1,3
1651873714,"2022-05-06 21:48:34",7,117,3,2,7,9,3,4,1,3
1651873774,"2022-05-06 21:49:34",7,117,3,2,6,9,3,4,1,3
1651873834,"2022-05-06 21:50:34",6,119,21.378057,2,6,10,21,4,1,3
1651873894,"2022-05-06 21:51:34",7,120,3,2,6,10,3,4,1,3
1651873954,"2022-05-06 21:52:34",6,119,12.103267,2,6,10,12,4,1,3
1651874014,"2022-05-06 21:53:34",6,120,3,2,6,10,3,4,1,3
1651874074,"2022-05-06 21:54:34",5,122,3,2,4,10,3,4,1,3
1651874134,"2022-05-06 21:55:34",5,122,7.0375404,2,4,10,7,4,1,3
1651874194,"2022-05-06 21:56:34",5,124,3,2,4,10,3,4,1,3
1651874254,"2022-05-06 21:57:34",4,123,3.764996,2,3,10,4,4,1,3
1651874314,"2022-05-06 21:58:34",5,125,4.044077,2,4,10,4,4,1,3
1651874374,"2022-05-06 21:59:34",4,125,3,2,4,10,3,4,1,3
1651874434,"2022-05-06 22:00:34",5,125,3,2,5,10,3,4,1,3
1651874494,"2022-05-06 22:01:34",5,125,3,2,4,10,3,4,1,3
1651874554,"2022-05-06 22:02:34",5,126,3,2,4,10,3,4,1,3
1651874614,"2022-05-06 22:03:34",4,128,3,2,4,10,3,4,1,3
1651874674,"2022-05-06 22:04:34",1,127,3,2,1,10,3,4,1,3
1651874734,"2022-05-06 22:05:34",0,127,3,2,0,10,3,4,1,3
1651874794,"2022-05-06 22:06:34",0,128,3,2,0,10,3,4,1,3
1651874854,"2022-05-06 22:07:34",0,129,3,2,0,10,3,4,1,3
1651874914,"2022-05-06 22:08:34",0,128,3,2,0,10,3,4,1,3
1651874974,"2022-05-06 22:09:34",0,133,3,2,0,11,3,4,1,3
1651875034,"2022-05-06 22:10:34",0,130,3,2,0,10,3,4,1,3
1651875094,"2022-05-06 22:11:34",0,130,3,2,0,10,3,4,1,3
1651875154,"2022-05-06 22:12:34",0,131,18.069567,2,0,10,18,4,1,3
1651875214,"2022-05-06 22:13:34",0,133,3,2,0,11,3,4,1,3
1651875274,"2022-05-06 22:14:34",3,133,3,2,2,11,3,4,1,3
1651875334,"2022-05-06 22:15:34",3,133,3,2,3,11,3,4,1,3
1651875394,"2022-05-06 22:16:34",3,135,20.141106,2,3,11,20,4,1,3
1651875454,"2022-05-06 22:17:34",2,134,11.236718,2,2,11,11,4,1,3
1651875514,"2022-05-06 22:18:34",2,135,3,2,2,11,3,4,1,3
1651875574,"2022-05-06 22:19:34",3,136,17.03313,2,3,11,17,4,1,3
1651875634,"2022-05-06 22:20:34",2,135,3,2,2,11,3,4,1,3
1651875694,"2022-05-06 22:21:34",2,135,3,2,2,11,3,4,1,3
1651875754,"2022-05-06 22:22:34",1,134,3,2,1,11,3,4,1,3
1651875814,"2022-05-06 22:23:34",2,138,3,2,2,11,3,4,1,3
1651875874,"2022-05-06 22:24:34",2,137,3,2,2,11,3,4,1,3
1651875934,"2022-05-06 22:25:34",2,137,12.99914,2,2,11,13,4,1,3
1651875994,"2022-05-06 22:26:34",1,139,3,2,1,11,3,4,1,3
1651876054,"2022-05-06 22:27:34",2,137,3,2,2,11,3,4,1,3
1651876114,"2022-05-06 22:28:34",2,137,26.736046,2.1423063,2,11,27,4,1,3
1651876174,"2022-05-06 22:29:34",2,140,3.858214,2,2,11,4,4,1,3
1651876234,"2022-05-06 22:30:34",1,138,3,2,1,11,3,4,1,3
1651876294,"2022-05-06 22:31:34",1,142,3,2,1,11,3,4,1,3
1651876354,"2022-05-06 22:32:34",1,145,21.34964,2,1,12,21,4,1,3
1651876414,"2022-05-06 22:33:34",0,144,53.569046,2.3214016,0,12,56,5,1,3
1651876474,"2022-05-06 22:34:34",0,140,17.669666,2.003748,0,11,18,4,1,3
1651876534,"2022-05-06 22:35:34",1,145,18.666615,2,1,12,19,4,1,3
1651876594,"2022-05-06 22:36:34",0,141,3,2,0,11,3,4,1,3
1651876654,"2022-05-06 22:37:34",0,145,7.131375,2,0,12,7,4,1,3
1651876714,"2022-05-06 22:38:34",0,144,3,2,0,12,3,4,1,3
1651876774,"2022-05-06 22:39:34",0,144,53.320312,4.6208353,0,12,56,9,1,3
1651876834,"2022-05-06 22:40:34",0,145,3,2,0,12,3,4,1,3
1651876894,"2022-05-06 22:41:34",0,146,3,2,0,12,3,4,1,3
1651876954,"2022-05-06 22:42:34",0,147,3,2,0,12,3,4,1,3
1651877014,"2022-05-06 22:43:34",0,145,3,2,0,12,3,4,1,3
1651877074,"2022-05-06 22:44:34",0,147,3.4192905,2,0,12,3,4,1,3
1651877134,"2022-05-06 22:45:34",0,145,3,2,0,12,3,4,1,3
1651877194,"2022-05-06 22:46:34",0,147,3,2,0,12,3,4,1,3
1651877254,"2022-05-06 22:47:34",0,146,3,2,0,12,3,4,1,3
1651877314,"2022-05-06 22:48:34",0,146,3,2,0,12,3,4,1,3
1651877374,"2022-05-06 22:49:34",0,152,23.943186,2,0,12,24,4,1,3
1651877434,"2022-05-06 22:50:34",0,149,3,2,0,12,3,4,1,3
1651877494,"2022-05-06 22:51:34",0,148,3,2,0,12,3,4,1,3
1651877554,"2022-05-06 22:52:34",0,151,13.19958,2,0,12,13,4,1,3
1651877614,"2022-05-06 22:53:34",0,151,27.033335,2,0,12,27,4,1,3
1651877674,"2022-05-06 22:54:34",0,149,15.698485,2,0,12,16,4,1,3
1651877734,"2022-05-06 22:55:34",0,152,17.309713,2,0,12,17,4,1,3
1651877794,"2022-05-06 22:56:34",0,152,3,2,0,12,3,4,1,3
1651877854,"2022-05-06 22:57:34",0,149,3,2,0,12,3,4,1,3
1651877914,"2022-05-06 22:58:34",0,148,40.436462,2,0,12,40,4,1,3
1651877974,"2022-05-06 22:59:34",0,151,3,2,0,12,3,4,1,3
1651878034,"2022-05-06 23:00:34",0,150,26.37478,2,0,12,26,4,1,3
1651878094,"2022-05-06 23:01:34",0,147,3,2,0,12,3,4,1,3
1651878154,"2022-05-06 23:02:34",0,147,14.514071,2,0,12,15,4,1,3
1651878214,"2022-05-06 23:03:34",0,151,18.787981,2,0,12,19,4,1,3
1651878274,"2022-05-06 23:04:34",0,149,3,2,0,12,3,4,1,3
1651878334,"2022-05-06 23:05:34",0,146,3,2,0,12,3,4,1,3
1651878394,"2022-05-06 23:06:34",0,148,20.826632,2,0,12,21,4,1,3
1651878454,"2022-05-06 23:07:34",0,149,3,2,0,12,3,4,1,3
1651878514,"2022-05-06 23:08:34",0,150,16.193176,2,0,12,16,4,1,3
1651878574,"2022-05-06 23:09:34",0,149,14.061861,2,0,12,14,4,1,3
1651878634,"2022-05-06 23:10:34",0,150,3,2,0,12,3,4,1,3
1651878694,"2022-05-06 23:11:34",0,152,3,2,0,12,3,4,1,3
1651878754,"2022-05-06 23:12:34",0,151,3,2,0,12,3,4,1,3
1651878814,"2022-05-06 23:13:34",0,153,3,2,0,12,3,4,1,3
1651878874,"2022-05-06 23:14:34",0,149,3,2,0,12,3,4,1,3
1651878934,"2022-05-06 23:15:34",0,153,24.52672,2,0,12,25,4,1,3
1651878994,"2022-05-06 23:16:34",0,151,27.278498,2.0274372,0,12,27,4,1,3
1651879054,"2022-05-06 23:17:34",0,154,3,2,0,12,3,4,1,3
1651879114,"2022-05-06 23:18:34",0,151,3,2,0,12,3,4,1,3
1651879174,"2022-05-06 23:19:34",0,153,3,2,0,12,3,4,1,3
1651879234,"2022-05-06 23:20:34",0,152,3,2,0,12,3,4,1,3
1651879294,"2022-05-06 23:21:34",0,153,3,2,0,12,3,4,1,3
1651879354,"2022-05-06 23:22:34",0,153,3,2,0,12,3,4,1,3
1651879414,"2022-05-06 23:23:34",0,154,3,2,0,12,3,4,1,3
1651879474,"2022-05-06 23:24:34",0,155,3,2,0,12,3,4,1,3
1651879534,"2022-05-06 23:25:34",0,155,3,2,0,12,3,4,1,3
1651879594,"2022-05-06 23:26:34",0,152,3,2,0,12,3,4,1,3
1651879654,"2022-05-06 23:27:34",0,153,3,2,0,12,3,4,1,3
1651879714,"2022-05-06 23:28:34",0,152,3,2,0,12,3,4,1,3
1651879774,"2022-05-06 23:29:34",0,154,3,2,0,12,3,4,1,3
1651879834,"2022-05-06 23:30:34",0,152,3,2,0,12,3,4,1,3
1651879894,"2022-05-06 23:31:34",0,158,3,2,0,13,3,4,1,3
1651879954,"2022-05-06 23:32:34",0,159,,,0,13,0,0,,
1651880014,"2022-05-06 23:33:34",0,157,3,2,0,13,3,4,1,3
1651880074,"2022-05-06 23:34:34",0,153,3,2,0,12,3,4,1,3
1651880134,"2022-05-06 23:35:34",0,155,3,2,0,12,3,4,1,3
1651880194,"2022-05-06 23:36:34",0,0,3,2,0,0,3,4,1,3
1651880254,"2022-05-06 23:37:34",0,157,3,2,0,13,3,4,1,3
1651880314,"2022-05-06 23:38:34",0,159,3,2,0,13,3,4,1,3
1651880374,"2022-05-06 23:39:34",0,158,3,2,0,13,3,4,1,3
1651880434,"2022-05-06 23:40:34",0,157,4.074906,2,0,13,4,4,1,3
1651880494,"2022-05-06 23:41:34",0,159,3,2,0,13,3,4,1,3
1651880554,"2022-05-06 23:42:34",0,159,12.771458,2,0,13,13,4,1,3
1651880614,"2022-05-06 23:43:34",0,159,3,2,0,13,3,4,1,3
1651880674,"2022-05-06 23:44:34",0,158,3,2,0,13,3,4,1,3
1651880734,"2022-05-06 23:45:34",0,160,3,2,0,13,3,4,1,3
1651880794,"2022-05-06 23:46:34",0,160,14.067224,2,0,13,14,4,1,3
1651880854,"2022-05-06 23:47:34",0,157,3,2,0,13,3,4,1,3
1651880914,"2022-05-06 23:48:34",0,161,11.161936,2,0,13,11,4,1,3
1651880974,"2022-05-06 23:49:34",0,160,7.9692407,2,0,13,8,4,1,3
1651881034,"2022-05-06 23:50:34",0,160,3,2,0,13,3,4,1,3
1651881094,"2022-05-06 23:51:34",0,161,3,2,0,13,3,4,1,3
1651881154,"2022-05-06 23:52:34",0,163,3,2,0,13,3,4,1,3
1651881214,"2022-05-06 23:53:34",0,166,3,2,0,13,3,4,1,3
1651881274,"2022-05-06 23:54:34",0,163,3,2,0,13,3,4,1,3
1651881334,"2022-05-06 23:55:34",0,165,3,2,0,13,3,4,1,3
1651881394,"2022-05-06 23:56:34",0,164,3,2,0,13,3,4,1,3
1651881454,"2022-05-06 23:57:34",0,168,12.191921,2,0,13,12,4,1,3
1651881514,"2022-05-06 23:58:34",0,163,3,2,0,13,3,4,1,3
1651881574,"2022-05-06 23:59:34",0,164,3,2,0,13,3,4,1,3
1651881634,"2022-05-07 00:00:34",0,169,3,2,0,14,3,4,1,3
1651881694,"2022-05-07 00:01:34",0,166,3,2,0,13,3,4,1,3
1651881754,"2022-05-07 00:02:34",0,169,3,2,0,14,3,4,1,3
1651881814,"2022-05-07 00:03:34",0,166,3,2,0,13,3,4,1,3
1651881874,"2022-05-07 00:04:34",0,169,3,2,0,14,3,4,1,3
1651881934,"2022-05-07 00:05:34",0,166,3,2,0,13,3,4,1,3
1651881994,"2022-05-07 00:06:34",0,169,11.680267,2,0,14,12,4,1,3
1651882054,"2022-05-07 00:07:34",0,169,3,2,0,14,3,4,1,3
1651882114,"2022-05-07 00:08:34",0,169,17.274315,2,0,14,17,4,1,3
1651882174,"2022-05-07 00:09:34",0,170,3.412606,2,0,14,3,4,1,3
1651882234,"2022-05-07 00:10:34",0,172,3,2,0,14,3,4,1,3
1651882294,"2022-05-07 00:11:34",0,170,3,2,0,14,3,4,1,3
1651882354,"2022-05-07 00:12:34",0,172,3,2,0,14,3,4,1,3
1651882414,"2022-05-07 00:13:34",0,172,5.1006613,2,0,14,5,4,1,3
1651882474,"2022-05-07 00:14:34",0,174,3,2,0,14,3,4,1,3
1651882534,"2022-05-07 00:15:34",0,172,3,2,0,14,3,4,1,3
1651882594,"2022-05-07 00:16:34",0,177,6.234778,2,0,14,6,4,1,3
1651882654,"2022-05-07 00:17:34",0,173,6.651243,2,0,14,7,4,1,3
1651882714,"2022-05-07 00:18:34",0,177,3,2,0,14,3,4,1,3
1651882774,"2022-05-07 00:19:34",0,174,3,2,0,14,3,4,1,3
1651882834,"2022-05-07 00:20:34",0,175,3,2,0,14,3,4,1,3
1651882894,"2022-05-07 00:21:34",0,179,3,2,0,14,3,4,1,3
1651882954,"2022-05-07 00:22:34",0,175,3.3566566,2,0,14,3,4,1,3
1651883014,"2022-05-07 00:23:34",0,177,3,2,0,14,3,4,1,3
1651883074,"2022-05-07 00:24:34",0,177,3,2,0,14,3,4,1,3
1651883134,"2022-05-07 00:25:34",0,174,3,2,0,14,3,4,1,3
1651883194,"2022-05-07 00:26:34",0,179,3,2,0,14,3,4,1,3
1651883254,"2022-05-07 00:27:34",0,178,3,2,0,14,3,4,1,3
1651883314,"2022-05-07 00:28:34",0,177,3,2,0,14,3,4,1,3
1651883374,"2022-05-07 00:29:34",0,179,20.832296,2,0,14,21,4,1,3
1651883434,"2022-05-07 00:30:34",0,182,10.951091,2,0,15,11,4,1,3
1651883494,"2022-05-07 00:31:34",0,182,3,2,0,15,3,4,1,3
1651883554,"2022-05-07 00:32:34",0,184,26.043854,2,0,15,26,4,1,3
1651883614,"2022-05-07 00:33:34",0,183,35.811264,2,0,15,36,4,1,3
1651883674,"2022-05-07 00:34:34",0,186,3,2,0,15,3,4,1,3
1651883734,"2022-05-07 00:35:34",0,182,3,2,0,15,3,4,1,3
1651883794,"2022-05-07 00:36:34",0,188,3,2,0,15,3,4,1,3
1651883854,"2022-05-07 00:37:34",0,184,3,2,0,15,3,4,1,3
1651883914,"2022-05-07 00:38:34",0,184,3,2,0,15,3,4,1,3
1651883974,"2022-05-07 00:39:34",0,186,3,2,0,15,3,4,1,3
1651884034,"2022-05-07 00:40:34",0,186,3,2,0,15,3,4,1,3
1651884094,"2022-05-07 00:41:34",0,189,3,2,0,15,3,4,1,3
1651884154,"2022-05-07 00:42:34",0,187,3,2,0,15,3,4,1,3
