siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_tri_raster_val,pG_slope_raster_val,pG_hw_raster_val,pG_hs_raster_val,pG_rr_raster_val,pD_parkd_none_dist,pD_waterd_none_dist,pG_park_raster_val,pG_waterd_raster_val,pG_elev_raster_val,pD_soundd_none_dist,pF_trid_none_dist,pE_hwd_none_dist,pE_hsd_none_dist,pE_rrd_none_dist
110,37.0,3.0,39.0,7.0,13.0,110,1165587.5050836354,700250.286296472,7.0,1.0196809768676758,16.0,11.0,22.0,1592.4445117046168,4025.0821905019548,5.0,2.0,20.259456634521484,5025.142691155263,2538.1399981369236,276.9324683981914,1230.1355113781476,1213.9006551605867
111,19.0,3.0,17.0,3.0,5.0,111,1165589.4204341322,700257.5369381458,7.0,1.0196809768676758,16.0,11.0,22.0,1599.8378129093794,4024.221589411144,5.0,2.0,18.901124954223633,5024.6913674682655,2538.509381421906,269.815977277403,1225.831980843628,1206.8846563244335
112,53.0,0.0,90.0,3.0,13.0,112,1159772.3362677991,700399.7745145559,1.0,1.6118288040161133,12.0,3.0,16.0,2441.03429323338,8050.422078714819,6.0,0.0,23.82569694519043,1601.924759792657,3354.7135184764647,443.9833176772218,71.90916562918528,457.4136476971002
113,56.0,2.0,15.0,3.0,4.0,113,1159360.3190472275,700419.0100403875,1.0,2.3976874351501465,12.0,3.0,16.0,2390.1171740946893,8223.719316584042,6.0,0.0,30.388547897338867,1812.4933638397729,3762.46172961769,794.5684675648681,221.90830585228346,585.7456492511254
114,36.0,0.0,0.0,0.0,0.0,114,1165608.8784004748,700270.9296278954,7.0,1.0196809768676758,16.0,11.0,22.0,1620.1229970485172,4006.9219185049437,5.0,2.0,18.31351089477539,5039.026333885565,2554.8479752973503,257.6678708809261,1202.9732571483846,1195.478088059925
115,36.0,4.0,29.0,3.0,6.0,115,1165585.8003626317,700272.2186673135,7.0,1.0196809768676758,16.0,11.0,22.0,1611.736339934043,4029.937920177667,5.0,2.0,18.901124954223633,5016.682043985011,2531.978783542845,254.93639404325108,1224.2839669241066,1191.9090953187792
116,51.0,2.0,32.0,3.0,4.0,116,1159305.1839868873,700440.4309293032,1.0,2.408278226852417,12.0,3.0,16.0,2331.318523149273,8231.74084666457,6.0,0.0,36.6294059753418,1831.5658955892616,3815.376243056644,845.7367861341088,275.065192835034,605.7540540363109
117,33.0,3.0,18.0,5.0,11.0,117,1165625.418065548,700286.9466562271,7.0,1.0021759271621704,16.0,11.0,22.0,1641.6290127777083,3992.9701716415966,5.0,2.0,18.31351089477539,5049.851059812019,2567.9306480218916,242.71785378602263,1182.0241479123197,1181.1161447996083
118,55.0,2.0,3.0,3.0,4.0,118,1159311.4461134672,700442.4660302252,1.0,2.408278226852417,12.0,3.0,16.0,2336.849240439985,8226.908191804545,6.0,0.0,36.6294059753418,1825.9295161166567,3808.957918099691,843.3270519679945,272.3085714414745,600.0082628965655
119,55.0,2.0,3.0,3.0,4.0,119,1159560.683147803,700452.7645660639,1.0,1.812415599822998,12.0,3.0,16.0,2576.219015681632,8099.11658184858,5.0,0.0,25.22402000427246,1665.1968378113434,3559.810246319809,657.95388572543,110.6790224063643,451.2668270638654
120,53.0,0.0,90.0,3.0,13.0,120,1159275.9743996412,700465.2284518927,1.0,1.9923502206802368,12.0,3.0,16.0,2296.772356048662,8224.450391602431,6.0,0.0,36.6294059753418,1832.3618345751586,3842.3560733933346,883.4966441412171,313.10229735270104,608.4942075999339
121,40.0,2.0,35.0,3.0,7.0,121,1159279.3484086394,700481.1988923997,1.0,1.9923502206802368,12.0,3.0,16.0,2296.099708930034,8208.889775696127,6.0,0.0,36.6294059753418,1818.2713663265306,3837.714755532924,893.6300247153008,322.53879078349496,594.9769966318288
122,53.0,2.0,0.0,0.0,0.0,122,1159405.3317524642,700501.455413565,1.0,2.2257657051086426,12.0,3.0,15.0,2413.8879869086777,8129.786966775214,6.0,0.0,31.084360122680664,1720.2270331142481,3710.549723230154,820.0669837745896,251.890591682817,493.4335122495076
123,0.0,2.0,14.0,3.0,4.0,123,1159408.8445407152,700502.8284423053,1.0,2.2257657051086426,12.0,3.0,15.0,2417.0067706624427,8126.8908149251565,6.0,0.0,31.084360122680664,1716.9267310945634,3706.9437798855492,817.3342131455835,250.51417484138545,490.11891924289364
124,31.0,3.0,5.0,3.0,4.0,124,1165689.1203659773,700352.169950977,7.0,1.0021759271621704,16.0,11.0,23.0,1727.9972364493954,3940.6325755490366,5.0,2.0,16.250553131103516,5091.274942176036,2619.018553622744,182.6696170094473,1100.5419587546564,1122.165506545383
125,40.0,2.0,35.0,3.0,7.0,125,1159388.348846808,700508.0748228878,1.0,2.2257657051086426,12.0,3.0,15.0,2395.85772068301,8132.195600948938,6.0,0.0,31.084360122680664,1726.0783549016428,3726.9949839935216,838.2924316185206,268.2797896749142,499.65415599923375
126,0.0,0.0,33.0,3.0,7.0,126,1159393.5817759782,700508.6761996448,1.0,2.2257657051086426,12.0,3.0,15.0,2400.8271101305636,8129.137413473062,6.0,0.0,31.379236221313477,1722.2385119858209,3721.7320994828738,833.6744649457308,265.1690606898535,495.7036323458605
127,52.0,2.0,3.0,3.0,4.0,127,1159392.100807801,700509.0774455667,1.0,2.2257657051086426,12.0,3.0,15.0,2399.294063852783,8129.5025516039095,6.0,0.0,31.379236221313477,1722.8881604509393,3723.179836151122,835.1970046520798,266.469028564239,496.39432368115354
128,0.0,2.0,14.0,3.0,4.0,128,1159390.8590123951,700509.1079573035,1.0,2.2257657051086426,12.0,3.0,15.0,2398.0763218931647,8130.07666235712,6.0,0.0,31.379236221313477,1723.6671948301766,3724.4161038031325,836.3578531641426,267.33441121182585,497.2033328610657
129,56.0,2.0,15.0,3.0,4.0,129,1159390.380338803,700509.8494256437,1.0,2.2257657051086426,12.0,3.0,15.0,2397.4454364250305,8129.659440854871,6.0,0.0,31.379236221313477,1723.4109807238383,3724.8395479736205,837.0817017036021,268.2038043353016,496.9748356581609
130,53.0,0.0,90.0,3.0,13.0,130,1159388.4026524723,700510.2628106475,1.0,2.2257657051086426,12.0,3.0,15.0,2395.4252986307215,8130.255063005748,6.0,0.0,31.379236221313477,1724.3755272296826,3726.782005568687,839.0685837225209,269.8498770838792,498.0000637999215
131,55.0,2.0,3.0,3.0,4.0,131,1159387.905934304,700510.2749497294,1.0,2.2257657051086426,12.0,3.0,15.0,2394.9381995427634,8130.484953266068,6.0,0.0,31.379236221313477,1724.6879305866617,3727.2765357319017,839.5329343118411,270.1959819682968,498.32617446321177
132,55.0,2.0,3.0,3.0,4.0,132,1159388.908228889,700510.6151721478,1.0,2.2257657051086426,12.0,3.0,15.0,2395.8404624424766,8129.701973214887,6.0,0.0,31.379236221313477,1723.779656899457,3726.2522196752807,838.7342251469662,269.7654072177887,497.39896934018356
133,51.0,2.0,32.0,3.0,4.0,133,1159387.6664334685,700510.6456838995,1.0,2.2257657051086426,12.0,3.0,15.0,2394.6226393888696,8130.276563276669,6.0,0.0,31.379236221313477,1724.560614632994,3727.4885445270766,839.8949608922075,270.63078988638597,498.21439885064297
134,53.0,0.0,90.0,3.0,13.0,134,1159387.4180743843,700510.6515893936,1.0,2.2257657051086426,12.0,3.0,15.0,2394.3791213071568,8130.391671420755,6.0,0.0,31.379236221313477,1724.7170210490403,3727.7358242160867,840.1270614574782,270.8037218710286,498.37784128090385
135,51.0,2.0,32.0,3.0,4.0,135,1159388.4203689694,700510.9918118119,1.0,2.2257657051086426,12.0,3.0,15.0,2395.281444157008,8129.608637999733,6.0,0.0,31.379236221313477,1723.8085533635071,3726.7115375737276,839.3284877541166,270.37314712036243,497.45000708528937
136,30.0,6.0,72.0,6.0,16.0,136,1165647.0617230535,700359.7565499693,7.0,1.3105766773223877,16.0,11.0,23.0,1716.773810178794,3983.368981794356,5.0,2.0,17.126880645751953,5048.824670443263,2576.285504873887,171.40597493205155,1137.8421846641863,1110.7097096898933
137,30.0,6.0,72.0,6.0,16.0,137,1165530.41333431,700365.5029295534,7.0,1.2504321336746216,16.0,11.0,22.0,1676.634462935674,4099.309383900928,5.0,2.0,17.386608123779297,4935.624452519996,2460.3013521032562,158.3672584887631,1243.3732577242918,1093.4367503149435
138,56.0,2.0,15.0,3.0,4.0,138,1159393.1053989679,700519.6331987232,1.0,2.2257657051086426,12.0,3.0,15.0,2397.9606547949297,8119.779303272953,6.0,0.0,31.379236221313477,1714.1913573460197,3721.4229747100317,838.3290995682338,273.5380345597123,487.91760059561796
139,30.0,6.0,72.0,6.0,16.0,139,1165753.082836479,700376.8890616447,7.0,1.4962174892425537,16.0,11.0,23.0,1778.9725466336788,3881.9902410912377,5.0,2.0,16.250553131103516,5145.504452157411,2678.3033128923635,182.0221301905939,1032.0168608484141,1087.2375060531842
140,21.0,3.0,21.0,3.0,4.0,140,1165571.3522288054,700383.4825523943,7.0,1.2504321336746216,16.0,11.0,22.0,1708.4186131781714,4062.031969722814,5.0,2.0,17.386608123779297,4969.487663282503,2497.7419311034405,142.98618693682207,1200.4196881155428,1079.7501570500121
141,21.0,3.0,21.0,3.0,4.0,141,1165721.3299472183,700389.3335905522,7.0,1.4962174892425537,16.0,11.0,23.0,1775.593494513223,3915.4679061007027,5.0,2.0,16.250553131103516,5111.532143265675,2645.048266774294,156.20826210372843,1057.99139328806,1080.6207595772653
142,30.0,6.0,72.0,6.0,16.0,142,1165856.0442447215,700390.8122621477,7.0,1.581907868385315,13.0,11.0,25.0,1841.0154597452374,3783.343552329576,5.0,2.0,15.413749694824219,5240.537166944115,2778.1446343025927,243.2095599324319,930.129106114645,1055.2773688358716
143,33.0,3.0,18.0,5.0,11.0,143,1165708.343752727,700407.160982728,7.0,1.4962174892425537,16.0,11.0,23.0,1785.8471421916904,3931.500774055932,5.0,2.0,16.250553131103516,5094.072899517391,2629.615143355768,134.73258452888945,1063.6422269457482,1065.3786593930142
144,30.0,6.0,72.0,6.0,16.0,144,1165939.674982965,700447.8918723911,7.0,0.6974542140960693,13.0,11.0,26.0,1932.9595986863321,3712.633114900624,5.0,2.0,11.476165771484375,5305.888666179762,2827.874585225766,271.2315339508042,832.4751720309703,984.2725485578372
145,30.0,6.0,72.0,6.0,16.0,145,1165566.352238804,700464.23534365,7.0,1.2326562404632568,16.0,11.0,22.0,1781.6875841851106,4081.712685907683,5.0,2.0,17.386608123779297,4941.822748386092,2481.2243774873127,62.07877782708029,1144.4056482242709,998.9103540493458
146,0.0,3.0,3.0,3.0,4.0,146,1165774.741585806,700470.8596742302,7.0,0.9403960704803467,13.0,11.0,23.0,1872.428527187466,3878.765980955883,5.0,2.0,12.455987930297852,5140.697265337861,2687.2733890373906,131.73998331603454,979.5684637424722,990.9154714113276
147,36.0,0.0,0.0,0.0,0.0,147,1165776.0099559724,700471.9236484766,7.0,0.9403960704803467,13.0,11.0,23.0,1873.951202069919,3877.7416394175066,5.0,2.0,12.455987930297852,5141.64011107336,2688.4109672905656,132.37600009955102,978.0194542450778,989.6434454006825
148,29.0,3.0,93.0,3.0,12.0,148,1165776.5152043104,700472.2760099769,7.0,0.9403960704803467,13.0,11.0,23.0,1874.49408898137,3877.319103954036,5.0,2.0,12.455987930297852,5142.034621756204,2688.8724574990215,132.6665227005065,977.4260657729503,989.2070750391271
149,29.0,3.0,93.0,3.0,12.0,149,1165777.0296389759,700472.9932001382,7.0,0.9403960704803467,13.0,11.0,23.0,1875.3664683131285,3876.962296288757,5.0,2.0,12.455987930297852,5142.341940459469,2689.3013898619456,132.80444168536133,976.7032733353999,988.4100287030183
150,19.666666666666668,3.0,18.333333333333332,3.0,4.666666666666667,150,1165777.2868563086,700473.3521233052,7.0,0.9403960704803467,13.0,11.0,23.0,1875.8029540978469,3876.784022690442,5.0,2.0,12.455987930297852,5142.49556334749,2689.5159015347863,132.87540072026553,976.3417685407863,988.0111826481157
151,37.0,3.0,39.0,7.0,13.0,151,1165777.2957145572,700473.7166238874,7.0,0.9403960704803467,13.0,11.0,23.0,1876.1319678293423,3876.850023209504,5.0,2.0,12.455987930297852,5142.408150647528,2689.4830945762724,132.7223382438717,976.2127827413053,987.6508877299567
152,36.0,4.0,29.0,3.0,6.0,152,1165778.7943992168,700474.0450353026,7.0,0.9403960704803467,13.0,11.0,23.0,1877.1036413960871,3875.450480906076,5.0,2.0,12.455987930297852,5143.767585063815,2690.9345750690077,133.92641195678888,974.6898611794621,987.0619272514652
153,21.0,3.0,21.0,3.0,4.0,153,1165777.3045728058,700474.0811244696,7.0,0.9403960704803467,13.0,11.0,23.0,1876.4609947181098,3876.916056894895,5.0,2.0,12.455987930297852,5142.320762313639,2689.4503366474232,132.5701018312811,976.0837969418244,987.2905928116419
154,0.0,3.0,3.0,3.0,4.0,154,1165778.3242558092,700475.151004225,7.0,0.9403960704803467,13.0,11.0,23.0,1877.8765937492276,3876.1375510224666,5.0,2.0,12.455987930297852,5143.023117905059,2690.341726366527,133.02505049201466,974.7675074539704,986.0568532197004
155,31.0,3.0,5.0,3.0,4.0,155,1165778.0847549736,700475.5217383951,7.0,0.9403960704803467,13.0,11.0,23.0,1878.0987224267024,3876.4480782418855,5.0,2.0,12.455987930297852,5142.694579342808,2690.061712311328,132.6499121455838,974.8708234978683,985.7344636641625
156,33.0,3.0,18.0,5.0,11.0,156,1165778.599189639,700476.2389285564,7.0,0.9403960704803467,13.0,11.0,23.0,1878.9710967706471,3876.0919992609024,5.0,2.0,12.455987930297852,5143.002468222468,2690.4916203793377,132.8114571475828,974.1480310603564,984.937417328324
157,31.0,3.0,5.0,3.0,4.0,157,1165778.1024714708,700476.2510676384,7.0,0.9403960704803467,13.0,11.0,23.0,1878.757100899934,3876.5806029803907,5.0,2.0,12.455987930297852,5142.520009190576,2689.9967168462467,132.3560117362957,974.6127433254057,985.0135509481137
158,36.0,4.0,29.0,3.0,6.0,158,1165675.2283333838,700486.4059029818,7.0,1.0367146730422974,16.0,11.0,23.0,1843.7800903244017,3979.360900953043,5.0,2.0,14.47671890258789,5040.621340525876,2586.6346379039596,48.87018926982734,1059.061207348011,987.3343478184609
159,36.0,0.0,0.0,0.0,0.0,159,1165948.9072479755,700541.7988368124,7.0,0.39086270332336426,13.0,11.0,26.0,2018.2307626250472,3724.221611945524,5.0,2.0,11.429914474487305,5291.207906514906,2757.8077401858027,177.96828091083813,791.7401476755231,890.2166741800904
160,0.0,2.0,14.0,3.0,4.0,160,1160146.121937558,700716.4175820649,4.0,0.9528972506523132,12.0,3.0,16.0,2356.949721823732,7603.813433020752,6.0,0.0,21.51318359375,1159.510823190322,2959.94391333509,259.43847457056785,454.7726045603129,185.56928514128327
161,29.0,1.0,3.0,3.0,4.0,161,1149545.4984538108,702295.602415815,1.0,0.7354018688201904,3.0,6.0,3.0,1424.3907456352313,1414.0892052368897,8.0,4.0,104.89319610595703,10783.00262876655,3599.1645430016974,2601.363461612692,33.47053710485545,3944.995273059394
162,24.0,1.0,3.0,3.0,4.0,162,1152441.2938432992,702291.1047213972,5.0,0.4434361159801483,4.0,6.0,5.0,1033.0734594488397,2049.361040447131,10.0,3.0,113.41527557373047,7887.881219761254,3719.641700697197,448.88226924053305,87.57108665054642,3286.617876290083
163,25.0,1.0,16.0,3.0,4.0,163,1151873.581724137,702312.5541535616,5.0,0.17874866724014282,4.0,6.0,5.0,1572.8861660967968,1664.3229669579123,10.0,3.0,118.31587982177734,8454.996352274235,3716.2219168573915,1016.8173620476417,82.51428111444811,3366.2514966489525
164,21.0,1.0,3.0,3.0,4.0,164,1153486.3147191405,702279.6910303086,5.0,1.4457252025604248,4.0,5.0,5.0,102.28149093594865,2929.39267528841,11.0,3.0,113.1569595336914,6843.52153461507,3544.9009506114685,594.7795053380568,596.7079169708472,3297.9407426647967
165,25.0,1.0,3.0,3.0,4.0,165,1152049.15191105,702328.6075991392,5.0,0.5991808176040649,4.0,6.0,5.0,1417.0503794904125,1790.0492692508083,10.0,3.0,117.61060333251953,8279.154747694158,3797.01899742925,842.6084305426831,58.72709310198063,3357.5748436485283
166,18.0,1.0,3.0,3.0,4.0,166,1153000.2451532185,702316.9560476393,5.0,0.2574950158596039,4.0,6.0,5.0,475.50174586648734,2521.0642773811555,11.0,3.0,111.6546401977539,7328.484563284887,3621.1801495795335,107.32753551891487,115.03032737130457,3302.3569851070915
167,18.0,1.0,19.0,3.0,4.0,167,1153242.450705558,702314.9435844719,5.0,0.2542414367198944,4.0,6.0,5.0,238.53685662923348,2729.2543475309058,11.0,3.0,109.51448059082031,7086.385867711175,3591.5762208878054,349.17818871215036,350.30905478647065,3310.548605757685
168,24.0,1.0,13.0,3.0,4.0,168,1152789.8384218067,702328.7608140558,5.0,0.15808546543121338,4.0,6.0,5.0,682.5879254819181,2351.2020924153667,10.0,3.0,112.09968566894531,7538.598234991667,3669.585239518708,103.40486757758043,39.73111668074609,3311.0083166193635
169,26.0,1.0,3.0,3.0,4.0,169,1144669.7755937278,702532.605878815,0.0,0.5112107396125793,2.0,7.0,0.0,0.0,788.6590261670564,12.0,3.0,96.8342056274414,14050.048832821636,6944.39536035406,1442.0641706170716,94.85024774643111,6754.208675606506
170,18.0,1.0,19.0,3.0,4.0,170,1153124.7012691349,702325.8995993137,5.0,0.5586520433425903,4.0,6.0,5.0,351.1009529191967,2632.345746833698,11.0,3.0,110.35025024414062,7203.864349324589,3613.8797576873617,230.97228377384684,232.28010588615962,3315.7008048660664
171,27.0,0.0,3.0,3.0,4.0,171,1147450.5055965483,702467.892425552,1.0,0.35007452964782715,2.0,6.0,1.0,964.9002502718917,1794.5479014030072,8.0,5.0,116.29862213134766,12859.934418832307,4772.413094120744,2638.902170550048,63.43545092568839,4969.707186818887
172,25.0,1.0,3.0,3.0,4.0,172,1152219.256229639,702354.649869889,5.0,0.5461647510528564,4.0,6.0,5.0,1245.005691079065,1926.5382300211163,10.0,3.0,115.2154541015625,8108.639783267395,3850.394364650998,674.4842045458256,27.60204438949215,3366.886722067244
173,23.0,0.0,36.0,3.0,5.0,173,1139028.9640407264,702687.8706601411,0.0,0.49943965673446655,2.0,9.0,0.0,2034.4516575743776,2171.7675186355177,12.0,5.0,93.59904479980469,8536.508779219082,11353.84399671203,3029.075129362476,53.875761376372246,8492.594160938776
174,21.0,0.0,3.0,3.0,4.0,174,1139408.1417600513,702678.5324242264,0.0,0.46437570452690125,2.0,9.0,0.0,1676.6126648965765,1808.0764406303852,12.0,5.0,92.59947204589844,8902.906960454908,11038.790037893297,2698.092866393998,56.947009604702735,8857.761397392944
175,30.0,1.0,3.0,3.0,4.0,175,1149735.8970231414,702417.4364897311,1.0,0.45896753668785095,3.0,6.0,3.0,1429.1363732685097,1443.7580978235362,8.0,4.0,105.65693664550781,10586.910143081288,3669.378218323512,2737.8702416832507,66.02844157057487,4006.8490996414307
176,27.0,1.0,3.0,3.0,4.0,176,1142353.6191368103,702604.5027166456,0.0,0.48783114552497864,2.0,7.0,0.0,337.9832004151187,1079.3907737983482,11.0,3.0,101.3473129272461,11770.07856953105,8765.367824173427,105.19665064880161,30.51171806783249,8386.904621983662
177,21.0,1.0,3.0,3.0,4.0,177,1153736.7548350543,702319.0731693953,5.0,0.14361493289470673,4.0,5.0,5.0,84.65101344178304,3172.5296884940503,12.0,3.0,116.49885559082031,6592.121942302811,3589.8055458491394,842.2691850468959,842.2691850468959,3368.7540743046843
178,23.0,1.0,3.0,3.0,4.0,178,1151071.9107553065,702387.6599744707,5.0,0.510565459728241,4.0,6.0,5.0,1895.4959484506096,1395.9740799477513,8.0,3.0,115.10348510742188,9255.48605403286,3586.014726339801,1821.6285128067766,62.52977285405879,3608.9721870003495
179,28.0,0.0,3.0,3.0,4.0,179,1147699.1386294663,702474.4058639705,1.0,0.24515515565872192,2.0,6.0,1.0,1167.7017103294681,2041.2520327328054,7.0,5.0,114.91209411621094,12611.642589579424,4619.886700706658,2614.396667905034,45.71747254213886,4848.902318907199
180,19.0,1.0,3.0,3.0,4.0,180,1153361.219496891,702334.9753685594,5.0,0.790524423122406,4.0,5.0,5.0,119.83969716874648,2843.16938529359,11.0,3.0,111.8247299194336,6967.2082203195105,3603.9530177494225,466.447907551967,466.4483547533756,3340.0689170103506
181,28.0,1.0,26.0,3.0,4.0,181,1148549.6713772267,702455.5820827335,1.0,0.6823524832725525,2.0,6.0,2.0,1088.07415306091,2183.2948054495196,9.0,5.0,111.24002075195312,11766.163152856192,4132.7133781932625,2641.178170550833,48.79271532050736,4445.589220004767
182,23.0,1.0,3.0,3.0,4.0,182,1150957.0694495589,702395.637648806,5.0,0.4782431721687317,4.0,6.0,5.0,1966.5478622398934,1387.1396723435535,8.0,4.0,114.3130874633789,9370.2481112073,3579.0620519628155,1936.7443129126912,58.94685286307926,3648.24353839363
183,29.0,1.0,3.0,3.0,4.0,183,1150063.4741238952,702421.2727681398,5.0,0.6750060319900513,3.0,6.0,3.0,1649.9027081682818,1363.5038876913554,7.0,4.0,108.91764831542969,10260.100368116598,3614.5795602314342,2764.2695422517554,56.59546826729313,3919.999321698854
184,26.0,1.0,3.0,3.0,4.0,184,1151553.8563137203,702384.3814377189,5.0,0.17404620349407196,4.0,6.0,5.0,1625.5659075190154,1551.3798781718976,9.0,3.0,118.0168685913086,8773.599393064,3683.851376256294,1340.434901927266,29.18217777939601,3492.228243294793
185,24.0,1.0,58.0,3.0,6.0,185,1137417.538129717,702742.6884638965,0.0,0.701888918876648,2.0,7.0,0.0,1954.5465959809812,1784.8686881997564,7.0,4.0,98.06229400634766,6989.451238195725,12739.635815979345,4375.8717376897885,25.498525131573828,6948.950483440134
186,29.0,1.0,3.0,3.0,4.0,186,1150197.5903254747,702419.0099773854,5.0,0.6883962750434875,3.0,6.0,4.0,1752.4197483284377,1347.759348302524,7.0,4.0,110.4674301147461,10126.632328039826,3596.698168980716,2696.1861916755142,56.56630764305509,3880.9320991171835
187,24.0,1.0,58.0,3.0,6.0,187,1137535.7422896326,702740.0178655535,0.0,0.6791175603866577,2.0,7.0,0.0,2072.7801283293884,1826.6017804189587,7.0,4.0,97.36972045898438,7101.489533247244,12636.852340035904,4276.70500986256,25.905688315762834,7060.829954831355
188,23.0,1.0,3.0,3.0,4.0,188,1152546.9146950543,702361.8093043864,5.0,0.26563385128974915,4.0,6.0,5.0,919.1816945605111,2175.9431146922598,10.0,3.0,112.51078796386719,7780.910531115033,3758.225308239949,347.92882047175897,14.138045301030722,3351.0644659937293
189,28.0,0.0,3.0,3.0,4.0,189,1147846.359463632,702479.459659636,1.0,0.5578633546829224,2.0,6.0,1.0,1114.2535474646875,2187.710198528196,7.0,5.0,114.56483459472656,12464.529000880853,4534.548124985551,2610.16763002016,37.290649064469726,4781.437290760553
190,20.0,1.0,3.0,3.0,4.0,190,1137992.9529893845,702731.2029225528,0.0,0.5163497924804688,2.0,8.0,0.0,2530.0757844055765,2037.6955421857679,9.0,4.0,93.07463836669922,7536.148526650511,12242.720229409615,3892.3346105438486,26.664793840974408,7494.508711444871
191,20.0,1.0,3.0,3.0,4.0,191,1137863.1061362177,702735.2639380544,0.0,0.3229843080043793,2.0,7.0,0.0,2400.175610999407,1969.0757042406788,8.0,4.0,93.95746612548828,7411.923384572152,12355.03128108273,4000.676518804722,22.514652807170116,7370.538837640999
192,28.0,0.0,3.0,3.0,4.0,192,1148009.6101213843,702479.7329530567,1.0,0.36641228199005127,2.0,7.0,1.0,1080.9521190920218,2349.5495186493986,7.0,5.0,112.40235137939453,12301.865039665636,4439.340687213221,2607.6904161910898,24.659833103556448,4704.8677961325375
193,23.0,1.0,3.0,3.0,4.0,193,1152676.909841895,702363.6797074825,5.0,0.211996391415596,4.0,6.0,5.0,790.0400424815316,2279.7899065411693,10.0,3.0,112.18306732177734,7650.901952019112,3728.0708964330283,218.3101578940266,8.548537971613726,3348.5149635319153
