EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetBeforeSHAll,MetTargetBeforeSHAmericanIndian,MetTargetBeforeSHAsian,MetTargetBeforeSHBlack,MetTargetBeforeSHHispanic,MetTargetBeforeSHWhite,MetTargetBeforeSHPacificIslander,MetTargetBeforeSHTwoOrMoreRaces,MetTargetBeforeSHSpecialEd,MetTargetBeforeSHLtdEnglish,MetTargetBeforeSHLowIncome,PreviousWeightedCEMetAll,PreviousWeightedCEMetAmericanIndian,PreviousWeightedCEMetAsian,PreviousWeightedCEMetBlack,PreviousWeightedCEMetHispanic,PreviousWeightedCEMetWhite,PreviousWeightedCEMetPACIFICISLANDER,PreviousWeightedCEMetTWOORMORERACES,PreviousWeightedCEMetSpecialEd,PreviousWeightedCEMetLtdEnglish,PreviousWeightedCEMetLowIncome,ReductionPercentAll,ReductionPercentAmericanIndian,ReductionPercentAsian,ReductionPercentBlack,ReductionPercentHispanic,ReductionPercentWhite,ReductionPercentPACIFICISLANDER,ReductionPercentTWOORMORERACES,ReductionPercentSpecialEd,ReductionPercentLtdEnglish,ReductionPercentLowIncome,Met10PercentFlagAll,Met10PercentFlagAmericanIndian,Met10PercentFlagAsian,Met10PercentFlagBlack,Met10PercentFlagHispanic,Met10PercentFlagWhite,Met10PercentFlagPACIFICISLANDER,Met10PercentFlagTWOORMORERACES,Met10PercentFlagSpecialEd,Met10PercentFlagLtdEnglish,Met10PercentFlagLowIncome,MetOtherIndicatorFlagAll,MetOtherIndicatorFlagAmericanIndian,MetOtherIndicatorFlagAsian,MetOtherIndicatorFlagBlack,MetOtherIndicatorFlagHispanic,MetOtherIndicatorFlagWhite,MetOtherIndicatorFlagPACIFICISLANDER,MetOtherIndicatorFlagTWOORMORERACES,MetOtherIndicatorFlagSpecialEd,MetOtherIndicatorFlagLtdEnglish,MetOtherIndicatorFlagLowIncome,MetTargetAfterSHFlagAll,MetTargetAfterSHFlagAmericanIndian,MetTargetAfterSHFlagAsian,MetTargetAfterSHFlagBlack,MetTargetAfterSHFlagHispanic,MetTargetAfterSHFlagWhite,MetTargetAfterSHFlagPACIFICISLANDER,MetTargetAfterSHFlagTWOORMORERACES,MetTargetAfterSHFlagSpecialEd,MetTargetAfterSHFlagLtdEnglish,MetTargetAfterSHFlagLowIncome
32801,Educational Service District 101,38301,1961,Palouse School District,Palouse at Garfield Middle School,Math,,-100,,,-60,-7.9,,-100,-49.7,,-48.2,No,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,,48.8,,,50,,25,,,,,,14.1,,,-66.7,,-11.1,,false,false,false,false,false,false,false,false,false,false,,false,true,true,false,false,true,false,false,true,false,No,N<Required,N/A,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N<Required
32801,Educational Service District 101,38301,1961,Palouse School District,Palouse at Garfield Middle School,Reading,,-100,,,-42,0,,-50,-16.4,,-13.3,No,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,50,,41.7,,,,,,,,,-33.3,,0,,false,false,false,false,,false,false,false,false,false,,false,true,true,false,false,true,false,false,true,false,No,N<Required,N/A,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N<Required
32801,Educational Service District 101,38301,2622,Palouse School District,Palouse Elementary,Math,,,,,0,,,0,-17.2,,-3.5,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,,,64.3,,,,,,,,,33.3,,-7.7,,false,false,false,,,false,,true,false,false,,true,true,false,false,,true,false,false,true,false,No,N/A,N/A,N/A,N<Required,No,N/A,N<Required,N<Required,N/A,N<Required
32801,Educational Service District 101,38301,2622,Palouse School District,Palouse Elementary,Reading,,,,,0,,,0,-66.7,,-38.5,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,25,,78.6,,,,,,,,,-3.7,,-115.4,,false,false,false,,,false,,false,false,false,,true,true,false,false,,true,false,false,true,false,No,N/A,N/A,N/A,N<Required,No,N/A,N<Required,N<Required,N/A,N<Required
32801,Educational Service District 101,38301,2634,Palouse School District,Palouse High School,Math,0,,,,,0,,,0,,0,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,false,false,,false,,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,38301,2634,Palouse School District,Palouse High School,Reading,0,,,,,0,,,0,,-3.3,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,100,,,,,,100,,,,,,,,,,,,,false,false,false,false,,false,false,,false,false,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
11801,Educational Service District 123,11001,5177,Pasco School District,Captain Gray Early Learning Center,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11801,Educational Service District 123,11001,5177,Pasco School District,Captain Gray Early Learning Center,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11801,Educational Service District 123,11001,5164,Pasco School District,Chiawana High School,Math,,0,-2.6,-45.9,,-10.8,-100,0,,-80.3,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,,,,33.3,,68.8,,,,10,,,,,-12.5,,43.3,,,,1.2,,,,false,false,,true,false,,,false,,,,,,,true,,,,true,,No,N<Required,N<Required,N<Required,Yes,Yes,N<Required,N<Required,No,No,Yes
11801,Educational Service District 123,11001,5164,Pasco School District,Chiawana High School,Reading,,0,-10.5,-25.1,,-8.7,-100,0,,-80.8,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,,,,76.9,,86.1,,,,19,,,,,-152.8,,-8.9,,,,-10.1,,,,false,false,,false,false,,,false,,,,,,,true,,,,true,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
11801,Educational Service District 123,11001,3425,Pasco School District,Edwin Markham Elementary,Math,-7.7,,,0,,-0.4,,-20,-19.7,,-7.7,No,N/A,N/A,N<Required,No,No,N/A,N/A,N<Required,No,No,68.5,,,,,74.4,,,34.8,,60.3,33.6,,,,,39.4,,,3.2,,26.5,true,false,false,,,true,false,false,false,,true,true,true,true,true,,true,true,true,true,,true,Yes,N/A,N/A,N<Required,Yes,Yes,N/A,N<Required,N<Required,Yes,Yes
11801,Educational Service District 123,11001,3425,Pasco School District,Edwin Markham Elementary,Reading,-10,,,-50,,,,-20,-30.6,,-11.4,No,N/A,N/A,N<Required,No,No,N/A,N/A,N<Required,No,No,72.6,,,50,,,,,39.1,,60.3,14.1,,,0,,,,,-3.8,,16,false,false,false,false,,,false,false,false,,false,true,true,true,true,,,true,true,true,,true,No,N/A,N/A,N<Required,No,Yes,N/A,N<Required,N<Required,No,No
11801,Educational Service District 123,11001,4564,Pasco School District,Ellen Ochoa Middle School,Math,,-100,0,-61.2,,,,-66.7,,-72.4,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No,,33.3,,14.3,,,,,,12.4,,,-50,,-2.1,,,,,,8.8,,,false,,false,,,false,false,,false,,,true,true,true,,,true,true,,true,,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,4564,Pasco School District,Ellen Ochoa Middle School,Reading,,0,-100,-13.8,,,,-75,,-77.5,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No,,,,35.7,,,,,,14.6,,,,,2.8,,,,,,1.3,,,,false,false,,,false,false,,false,,,true,true,true,,,true,true,,true,,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,2967,Pasco School District,Emerson Elementary,Math,-52.3,,,-49.7,,-19.3,-100,0,,-60,-53.3,No,N/A,N/A,N<Required,No,N<Required,N<Required,N<Required,No,No,No,32.2,,,,,75,,,,22.4,29.4,6.9,,,16.7,,-133.3,,,,6.7,9,false,false,false,false,,false,false,,,false,false,true,true,true,true,,true,true,true,,true,true,No,N/A,N/A,N<Required,No,N<Required,N<Required,N<Required,No,No,No
11801,Educational Service District 123,11001,2967,Pasco School District,Emerson Elementary,Reading,-57.8,,,-33.3,,-32.9,-100,0,,-68.4,-59.2,No,N/A,N/A,N<Required,No,N<Required,N<Required,N<Required,No,No,No,34.5,,,25,,75,,,,19.3,32.5,-4.9,,,11.1,,-166.7,,,,0.4,-4.2,false,false,false,false,,false,false,,,false,false,true,true,true,true,,true,true,true,,true,true,No,N/A,N/A,N<Required,No,N<Required,N<Required,N<Required,No,No,No
11801,Educational Service District 123,11001,4155,Pasco School District,James McGee Elementary,Math,-22.2,0,0,-1.7,-26.6,-12,0,0,,-16.9,-24.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,63.1,,,25,50.6,72.4,,,,31.3,51,14.9,,,33.3,15.1,12.2,,,,18.5,21.6,false,,,true,false,false,,,,false,true,true,true,true,true,true,true,true,true,,true,true,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,Yes
11801,Educational Service District 123,11001,4155,Pasco School District,James McGee Elementary,Reading,-14.9,0,0,0,-14.2,-9.2,-33.3,0,,-16.7,-16.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,73.4,,,,69.1,75.7,,,,25,63.2,12.6,,,,9.4,14.8,,,,25.3,19.1,false,,,,false,false,false,,,true,true,true,true,true,true,true,true,true,true,,true,true,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,Yes
11801,Educational Service District 123,11001,2790,Pasco School District,Longfellow Elementary,Math,-32.9,,-100,-100,,-75,,0,,-39.3,-33.2,No,N/A,N<Required,N<Required,No,N<Required,N/A,N/A,No,No,No,40.8,,,,,25,,,,33.1,40.5,23.5,,,0,,-16.7,,,,19.2,23.1,true,false,false,false,,false,false,,,true,true,true,true,true,true,,false,true,true,,true,true,Yes,N/A,N<Required,N<Required,Yes,N<Required,N/A,N<Required,No,Yes,Yes
11801,Educational Service District 123,11001,2790,Pasco School District,Longfellow Elementary,Reading,-43.4,,-100,0,,0,,-7,,-52.3,-43.6,No,N/A,N<Required,N<Required,No,N<Required,N/A,N/A,No,No,No,34.3,,,,,,,,,22.7,34,14.9,,,,,,,,,13.8,14.9,false,false,false,,,,false,false,,false,false,true,true,true,true,,false,true,true,,true,true,No,N/A,N<Required,N<Required,No,N<Required,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,3085,Pasco School District,Mark Twain Elementary,Math,,,0,0,,,,-12.3,,-35.5,,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,No,No,,,,,,,,,,27.1,,,,,,,,,,,23.3,,,false,,,,,false,false,,true,,,true,true,true,,,true,true,,true,,Yes,N/A,N<Required,N<Required,No,Yes,N/A,N<Required,No,Yes,No
11801,Educational Service District 123,11001,3085,Pasco School District,Mark Twain Elementary,Reading,,,0,0,,,,0,,-57.7,,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,No,No,,,,,,,,,,25.7,,,,,,,,,,,0.1,,,false,,,,,false,,,false,,,true,true,true,,,true,true,,true,,No,N/A,N<Required,N<Required,No,Yes,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,4595,Pasco School District,Maya Angelou Elementary,Math,,-100,-6.4,-37.5,,,-50,-22.1,,-53.6,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,,100,,40,,,,,,17.1,,,,,-4.2,,,,,,12.4,,,false,false,false,,,false,false,,false,,,true,true,true,,,true,true,,true,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
11801,Educational Service District 123,11001,4595,Pasco School District,Maya Angelou Elementary,Reading,,-100,-9.1,-1.2,,,-50,-22.1,,-34.5,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,,100,,60,,,,,,27.6,,,,,37.5,,,,,,20.5,,,false,false,true,,,false,false,,true,,,true,true,true,,,true,true,,true,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,Yes,No
11801,Educational Service District 123,11001,2267,Pasco School District,Mcloughlin Middle School,Math,-37.5,-2,,,-47,-24.3,0,-1.4,-66.8,-73.7,-47.6,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,55.7,50,,,45.4,64.4,,,19.4,12.8,43.8,3.8,-20,,,-0.6,12.1,,,1.5,3.3,2.4,false,false,,,false,false,,false,false,false,false,true,true,,,true,true,true,true,true,true,true,No,N<Required,No,No,No,No,N<Required,No,No,No,No
11801,Educational Service District 123,11001,2267,Pasco School District,Mcloughlin Middle School,Reading,-26.7,0,,,-35.5,-15.6,0,0,-60.6,-69.1,-34.1,No,N<Required,Yes,No,No,No,N<Required,N<Required,No,No,No,62.5,,,,50,72.9,,,22.3,12,51.1,15.9,,,,13.4,19.7,,,4.6,8.2,15.5,false,,,,false,true,,,false,false,false,true,true,,,true,true,true,,true,true,true,No,N<Required,Yes,No,No,Yes,N<Required,Yes,No,No,No
11801,Educational Service District 123,11001,3912,Pasco School District,New Horizons High School,Math,-100,,,-100,-100,-100,,-100,-100,-100,-100,N<Required,N/A,N/A,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required,4.8,,,,5.3,,,,,,5.3,-5,,,0,-5.6,0,,,0,0,-5.6,false,false,false,false,false,false,false,false,false,false,false,false,,,,false,false,,,,false,false,N<Required,N/A,N/A,N<Required,N<Required,N<Required,N/A,N<Required,N<Required,N<Required,N<Required
11801,Educational Service District 123,11001,3912,Pasco School District,New Horizons High School,Reading,-65.8,,,-100,-78.7,0,,-100,0,-100,-72.3,N<Required,N/A,N/A,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required,31.3,,,,32.1,,,,,10,29.6,-22.5,,,0,-37.5,,,,,-11.1,-26.3,false,false,false,false,false,,false,false,,false,false,false,,,,false,false,,,,false,false,N<Required,N/A,N/A,N<Required,N<Required,N<Required,N/A,N<Required,N<Required,N<Required,N<Required
11801,Educational Service District 123,11001,1970,Pasco School District,Pasco Early Childhood,Math,-100,,,,-100,-100,,,,-100,-100,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required
11801,Educational Service District 123,11001,1970,Pasco School District,Pasco Early Childhood,Reading,-100,,,,-100,-100,,,,-100,-100,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required
11801,Educational Service District 123,11001,2917,Pasco School District,Pasco Senior High School,Math,-43.7,,0,-29.8,-49.3,-16.7,,0,-78.6,-64.5,-47.8,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,No,No,35.7,,,54.5,32.9,45.9,,,8.6,7.7,31.1,23.8,,,-40,17.6,49.4,,,3.4,18.8,21.9,false,false,,false,false,true,false,,false,false,false,false,,,,false,true,,,false,false,false,No,N/A,N<Required,N<Required,No,Yes,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,2917,Pasco School District,Pasco Senior High School,Reading,-27,,0,-10.5,-30,-7.7,,0,-65.6,-61.6,-31,No,N/A,N<Required,N<Required,No,No,N/A,N/A,No,No,No,65.9,,,83.3,61.6,80.6,,,13.2,14.1,60.1,6.6,,,-172.7,6.6,15,,,10.4,15.7,7.7,false,false,,false,false,false,false,,false,false,false,false,,,,false,true,,,false,false,false,No,N/A,N<Required,N<Required,No,No,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,3515,Pasco School District,Robert Frost Elementary,Math,-36.9,,,-100,-33,,0,,-44.2,-42.1,-36.5,No,N/A,N/A,N<Required,No,No,N<Required,N<Required,No,No,No,44.2,,,50,46.3,,,,15.2,33.7,43,13.3,,,-100,14.9,,,,14.5,15.6,15.6,false,false,false,false,false,,,false,false,false,false,true,true,true,true,true,,true,true,true,true,true,No,N/A,N/A,N<Required,No,No,N<Required,N/A,No,No,No
11801,Educational Service District 123,11001,3515,Pasco School District,Robert Frost Elementary,Reading,-42.9,,,0,-38,,0,,-56.1,-53.7,-42.7,No,N/A,N/A,N<Required,No,No,N<Required,N<Required,No,No,No,42.5,,,,45.1,,,,13,27.1,40.5,5.6,,,,8.2,,,,8,8.2,8.9,false,false,false,,false,,,false,false,false,false,true,true,true,true,true,,true,true,true,true,true,No,N/A,N/A,N<Required,No,No,N<Required,N/A,No,No,No
11801,Educational Service District 123,11001,4555,Pasco School District,Rowena Chess Elementary,Math,-52,,,-33.3,,-9.8,,-100,-68.8,-58.3,-51.8,No,N/A,N/A,N<Required,No,N<Required,N/A,N/A,No,No,No,31.7,,,20,,45.5,,,7.1,23.2,31,8,,,58.3,,8.3,,,5.1,7.4,9.2,false,false,false,true,,false,false,false,false,false,false,true,true,true,true,,true,true,true,true,true,true,No,N/A,N/A,N<Required,No,N<Required,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,4555,Pasco School District,Rowena Chess Elementary,Reading,-48.4,,,-33.3,,0,,-100,,-55.6,-48.2,No,N/A,N/A,N<Required,No,N<Required,N/A,N/A,No,No,No,38.9,,,40,,,,,,25.3,38.3,2.5,,,44.4,,,,,,8.1,3.8,false,false,false,true,,,false,false,,false,false,true,true,true,true,,true,true,true,,true,true,No,N/A,N/A,N<Required,No,N<Required,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,4041,Pasco School District,Ruth Livingston Elementary,Math,-9.3,,0,-13.8,-8.6,-2,0,,-25.1,,-14.2,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,77.9,,,50,67.5,83.5,,,38.5,,64.9,25.1,,,-12.5,31,37.8,,,17.3,,21.4,true,false,,false,true,true,,,false,,true,true,true,true,true,true,true,true,,true,,true,Yes,N/A,N<Required,N<Required,Yes,Yes,N<Required,Yes,No,No,Yes
11801,Educational Service District 123,11001,4041,Pasco School District,Ruth Livingston Elementary,Reading,-11.3,,0,0,-13.6,-2.3,0,,-40.1,,-18.5,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,80.5,,,,68.3,86,,,40.4,,68.9,3.5,,,,9.9,23.1,,,-8.9,,-4.9,false,false,,,false,true,,,false,,false,true,true,true,true,true,true,true,,true,,true,No,N/A,N<Required,N<Required,No,Yes,N<Required,Yes,No,No,No
11801,Educational Service District 123,11001,3324,Pasco School District,Stevens Middle School,Math,-55.1,,0,-45.6,-54.8,,-100,-40,,-77.3,-55.7,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,28.4,,,21.4,27.1,,,,,11.9,26.7,14.1,,,-4.1,15.6,,,,,3.7,15,false,false,,false,false,,false,false,,false,false,false,true,true,true,false,,true,true,,false,false,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
11801,Educational Service District 123,11001,3324,Pasco School District,Stevens Middle School,Reading,-47.7,,0,-47.3,-47.3,,0,-1,-85.7,-70.8,-49.1,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,40.6,,,35.7,38.8,,,,7.1,15.4,37.3,8.2,,,-27.3,11.1,,,,-1.1,5.8,10.5,false,false,,false,false,,,false,false,false,false,false,true,true,true,false,,true,true,false,false,false,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
11801,Educational Service District 123,11001,5020,Pasco School District,Virgie Robinson Elementary,Math,-68.9,,,-100,,-76.3,,-100,,-71.5,-69.2,No,N/A,N/A,N<Required,No,N<Required,N/A,N/A,No,No,No,22.8,,,16.7,,,,,,15.6,22.9,-0.8,,,-20,,7.7,,,,3.9,-1.4,false,false,false,false,,false,false,false,,false,false,true,true,true,true,,true,true,true,,true,true,No,N/A,N/A,N<Required,No,N<Required,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,5020,Pasco School District,Virgie Robinson Elementary,Reading,-58.1,,,-100,,-38.3,,-100,,-63,-59.2,No,N/A,N/A,N<Required,No,N<Required,N/A,N/A,No,No,No,27.4,,,33.3,,,,,,17.4,26.9,6,,,-50,,30.8,,,,10.4,5.2,false,false,false,false,,true,false,false,,false,false,true,true,true,true,,true,true,true,,true,true,No,N/A,N/A,N<Required,No,N<Required,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,4526,Pasco School District,Whittier Elementary,Math,-51,,0,-100,,-14.1,,-100,,-53.3,-51.8,No,N/A,N<Required,N<Required,No,N<Required,N/A,N/A,No,No,No,34.1,,,,,33.3,,,,24.7,33.8,5.5,,,0,,14.3,,,,11.6,4.8,false,false,,false,,false,false,false,,false,false,true,true,true,true,,true,true,true,,true,true,No,N/A,N<Required,N<Required,No,N<Required,N/A,N<Required,No,No,No
11801,Educational Service District 123,11001,4526,Pasco School District,Whittier Elementary,Reading,-48.8,,0,0,,-14.1,,0,,-55.6,-49.8,No,N/A,N<Required,N<Required,No,N<Required,N/A,N/A,No,No,No,46.1,,,,,66.7,,,,30.5,45.9,-11.4,,,,,-71.4,,,,1.3,-13.1,false,false,,,,false,false,,,false,false,true,true,true,true,,true,true,true,,true,true,No,N/A,N<Required,N<Required,No,N<Required,N/A,N<Required,No,No,No
4801,North Central Educational Service District 171,24122,2396,Pateros School District,Pateros Elementary,Math,-15.6,-100,,,,-5.4,,-66.7,-100,,-13.5,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N/A,No,58.8,,,,,62.5,,,33.3,62.5,59.6,12.5,,,,,11.1,,,-50,,12.8,false,false,false,false,,false,false,false,false,false,false,false,false,true,true,,false,true,false,false,false,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,N/A,No
4801,North Central Educational Service District 171,24122,2396,Pateros School District,Pateros Elementary,Reading,-11,-100,,,,-5.4,,-66.7,-100,,-6.4,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N/A,No,72.5,,,,,78.1,,,22.2,37.5,68.4,-26.3,,,,,-103.2,,,-28.6,,0.3,false,false,false,false,,false,false,false,false,false,false,false,false,true,true,,false,true,false,false,false,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,N/A,No
4801,North Central Educational Service District 171,24122,2397,Pateros School District,Pateros High School,Math,-7.7,,,,,0,,-20,-80,,-5.3,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N/A,No,53.5,,,,,,,,,,48.9,41,,,,,,,,20,,42.1,true,false,false,false,,,false,false,false,false,true,false,,,,,false,,false,false,,false,No,N/A,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,N/A,No
4801,North Central Educational Service District 171,24122,2397,Pateros School District,Pateros High School,Reading,-4.3,,,,,0,,-20,-60,,-3.5,No,N/A,N/A,N/A,No,N<Required,N/A,N/A,N<Required,N/A,No,74.6,,,,,,,,25,,68.1,18.6,,,,,,,,-6.7,,23.4,false,false,false,false,,,false,false,false,false,false,false,,,,,false,,false,false,,false,No,N/A,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,N/A,No
11801,Educational Service District 123,3050,2133,Paterson School District,Paterson Elementary School,Math,,,,,,,-100,,-50,-49.7,,No,N/A,N/A,N/A,No,No,N<Required,N<Required,N<Required,N<Required,No,,,,,,,,,20,13.3,,,,,,,,,,37.5,8.9,,,false,false,false,,,false,false,true,false,,,true,true,true,,,true,true,true,true,,Yes,N/A,N/A,N/A,No,Yes,N<Required,N/A,N<Required,N<Required,Yes
11801,Educational Service District 123,3050,2133,Paterson School District,Paterson Elementary School,Reading,,,,,,,-100,,0,-53.2,,No,N/A,N/A,N/A,No,Yes,N<Required,N<Required,N<Required,N<Required,No,,,,,,,,,,13.3,,,,,,,,,,,8.9,,,false,false,false,,,false,false,,false,,,true,true,true,,,true,true,true,true,,Yes,N/A,N/A,N/A,No,Yes,N<Required,N/A,N<Required,N<Required,Yes
34801,Educational Service District 113,21301,2858,Pe Ell School District,Pe Ell School,Math,-24.3,0,,,-1.7,,,-50,-54.2,,-22.6,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No,56.6,,,,87.5,,,,41.7,,50.5,-1.5,,,,-300,,,,-24.7,,9.9,false,,false,false,false,,false,false,false,false,false,true,,,,,,,,true,,true,No,N<Required,N/A,N/A,N<Required,No,N/A,N<Required,N<Required,N/A,No
34801,Educational Service District 113,21301,2858,Pe Ell School District,Pe Ell School,Reading,-11.2,0,,,0,,,-40,-18,,-10.2,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No,74.5,,,100,,,,,54.2,,68.4,-25.3,,,,,,,,-28.9,,-12.2,false,,false,false,,,false,false,false,false,false,true,,,,,,,,true,,true,No,N<Required,N/A,N/A,N<Required,No,N/A,N<Required,N<Required,N/A,No
17801,Puget Sound Educational Service District 121,27401,3299,Peninsula School District,Artondale Elementary School,Math,-7.3,0,0,,-0.8,,,0,-12.6,,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No,72.9,,,,60,,,,52.4,,,35.2,,,,-2.9,,,,10,,,true,,,false,false,,false,,false,false,,true,true,true,true,true,,true,false,true,true,,Yes,N<Required,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,No
17801,Puget Sound Educational Service District 121,27401,3299,Peninsula School District,Artondale Elementary School,Reading,,0,0,,0,,,0,-3.6,,,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No,,,,,,,,,47.6,,,,,,,,,,,38.6,,,,,,false,,,false,,true,false,,,true,true,true,true,,true,false,true,true,,Yes,N<Required,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,No
17801,Puget Sound Educational Service District 121,27401,4080,Peninsula School District,Discovery Elementary School,Math,-20.6,,-25,-50,-20.7,-17.9,,0,-46.6,-100,-10,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,67.1,66.7,,50,75,65.4,,,26.3,,54.4,-1.7,,,0,-128.6,8.3,,,-7.4,0,13.3,false,false,false,false,false,false,false,,false,false,false,true,true,true,true,true,true,true,true,true,true,true,No,N/A,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
