"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexspecialed","indexltdenglish","indexlowincome","mettargetbeforeshall","mettargetbeforeshamerica","mettargetbeforeshasian","mettargetbeforeshblack","mettargetbeforeshhispanic","mettargetbeforeshwhite","mettargetbeforeshspecialed","mettargetbeforeshltdenglish","mettargetbeforeshlowincome","previousweightedcemetall","previousweightedcemetame","previousweightedcemetasian","previousweightedcemetblack","previousweightedcemethispanic","previousweightedcemetwhite","previousweightedcemetspecialed","previousweightedcemetltd","previousweightedcemetlowincome","reductionpercentall","reductionpercentamericanindian","reductionpercentasian","reductionpercentblack","reductionpercenthispanic","reductionpercentwhite","reductionpercentspecialed","reductionpercentltdenglish","reductionpercentlowincome","met10percentflagall","met10percentflagamericanindian","met10percentflagasian","met10percentflagblack","met10percentflaghispanic","met10percentflagwhite","met10percentflagspecialed","met10percentflagltdenglish","met10percentflaglowincome","metotherindicatorflagall","metotherindicatorflagame","metotherindicatorflagasian","metotherindicatorflagblack","metotherindicatorflaghispanic","metotherindicatorflagwhite","metotherindicatorflagspecialed","metotherindicatorflagltd","metotherindicatorflaglowincome","mettargetaftershflagall","mettargetaftershflagamer","mettargetaftershflagasian","mettargetaftershflagblack","mettargetaftershflaghispanic","mettargetaftershflagwhite","mettargetaftershflagspecialed","mettargetaftershflagltdenglish","mettargetaftershflaglowincome"
"4801","North Central Educational Service District 171","4228","4566","Cascade School District","Beaver Valley School","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required"
"4801","North Central Educational Service District 171","4228","3564","Cascade School District","Cascade High School","Math","12.8",,,,,"26.9",,,"2.9","Yes","N/A","N/A","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N/A","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"4801","North Central Educational Service District 171","4228","3564","Cascade School District","Cascade High School","Reading","5.2",,,,,"10.2","8.9",,"-1.7","Yes","N/A","N/A","N<Required","N<Required","Yes","N<Required","N<Required","No",,,,,,,,,"81.3",,,,,,,,,"-73",,,,,,,,,"false",,,,,,,"true",,"true","Yes","N/A","N/A","N<Required","N<Required","Yes","N<Required","N<Required","No"
"4801","North Central Educational Service District 171","4228","4403","Cascade School District","Icicle River Middle School","Math","33.3",,,,,"40.4",,,"29.4","Yes","N<Required","N<Required","N<Required","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","N<Required","N<Required","Yes"
"4801","North Central Educational Service District 171","4228","4403","Cascade School District","Icicle River Middle School","Reading","10.7",,,,,,,,"8.5","Yes","N<Required","N<Required","N<Required","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","N<Required","N<Required","Yes"
"4801","North Central Educational Service District 171","4228","2827","Cascade School District","Osborn Elementary","Math","17.9",,,,,"28",,"-12.9","5","Yes","N<Required","N<Required","N<Required","Yes","Yes","N<Required","No","Yes",,,,,,,,"18.8",,,,,,,,,"4.6",,,,,,,,,"false",,,,,,,,,"true",,"Yes","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes","Yes"
"4801","North Central Educational Service District 171","4228","2827","Cascade School District","Osborn Elementary","Reading","-3.1",,,,,"6.2",,"-22.1","-11.2","No","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No","75.4",,,,,,,"25","64.6","-5.6",,,,,,,"18.4","-12.2","false",,,,,,,"true","false","true",,,,,,,"true","true","No","N<Required","N<Required","N<Required","No","Yes","N<Required","Yes","No"
"4801","North Central Educational Service District 171","4228","2760","Cascade School District","Peshastin Dryden Elementary","Math",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,"false",,,,,"false",,,,"true",,,,,"true",,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A"
"4801","North Central Educational Service District 171","4228","2760","Cascade School District","Peshastin Dryden Elementary","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A",,,,,,,,,,,,,,,,,,,"false",,,,,"false",,,,"true",,,,,"true",,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N/A"
"4801","North Central Educational Service District 171","4222","3268","Cashmere School District","Cashmere High School","Math","18.1",,,,,"27.4",,,"23.6","Yes","N<Required","N<Required","N/A","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,"Yes","N<Required","N<Required","N/A","Yes","Yes","N<Required","N<Required","Yes"
"4801","North Central Educational Service District 171","4222","3268","Cashmere School District","Cashmere High School","Reading","6.1",,,,,"11.9",,,"5.4","Yes","N<Required","N<Required","N/A","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,"Yes","N<Required","N<Required","N/A","Yes","Yes","N<Required","N<Required","Yes"
"4801","North Central Educational Service District 171","4222","2315","Cashmere School District","Cashmere Middle School","Math","10.1",,,,,"23.2",,,"-3","Yes","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No",,,,,,,,,"43.4",,,,,,,,,"-5.6",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No"
"4801","North Central Educational Service District 171","4222","2315","Cashmere School District","Cashmere Middle School","Reading","-4.4",,,,,"9.4",,,"-16.5","No","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No","66",,,,,,,,"52.3","9.8",,,,,,,,"-0.5","true",,,,,,,,"false","true",,,,,,,,"true","Yes","N<Required","N<Required","N<Required","No","Yes","N<Required","Yes","No"
"4801","North Central Educational Service District 171","4222","2787","Cashmere School District","Vale Elementary School","Math","14.5",,,,,"29.1",,"4.8","8.5","Yes","N<Required","N/A","N<Required","Yes","Yes","N<Required","N<Required","Yes",,"100",,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,"true",,"Yes","N<Required","N/A","N<Required","Yes","Yes","N<Required","N<Required","Yes"
"4801","North Central Educational Service District 171","4222","2787","Cashmere School District","Vale Elementary School","Reading","-0.7",,,,,"10.9",,"-25.3","-8.4","No","N<Required","N/A","N<Required","No","Yes","N<Required","N<Required","No","68.6","100",,,,,,"16.7","50.4","29.3",,,,,,,"20","29.1","true","false",,,,,,"true","true","true","true",,,,,,"true","true","Yes","N<Required","N/A","N<Required","Yes","Yes","N<Required","N<Required","Yes"
"6801","Educational Service District 112","8401","2762","Castle Rock School District","Castle Rock Elementary","Math","-0.1",,,,,"5.8",,,"-3","No","N<Required","N<Required","N/A","Yes","Yes","No","N<Required","No","37.2",,,,,,,,"26.5","14.4",,,,,,,,"16.9","true",,,,,,,,"true","true",,,,,,,,"true","Yes","N<Required","N<Required","N/A","Yes","Yes","Yes","N<Required","Yes"
"6801","Educational Service District 112","8401","2762","Castle Rock School District","Castle Rock Elementary","Reading","-21.7",,,,,"-16.7","-52.9",,"-27.6","No","N<Required","N<Required","N/A","No","No","No","N<Required","No","52.7",,,,,"54.8","23.8",,"43.1","0.5",,,,,"4.3","-10.2",,"-0.8","false",,,,,"false","false",,"false","true",,,,,"true","true",,"true","No","N<Required","N<Required","N/A","Yes","No","No","N<Required","No"
"6801","Educational Service District 112","8401","2281","Castle Rock School District","Castle Rock High School","Math","6.8",,,,,"8.9",,,"-5.5","Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N<Required","No",,,,,,,,,"16.1",,,,,,,,,"27.9",,,,,,,,,"true",,,,,,,,,"true","Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N<Required","No"
"6801","Educational Service District 112","8401","2281","Castle Rock School District","Castle Rock High School","Reading","7.2",,,,,"9.1","0.7",,"6.2","Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Yes","N<Required","N/A","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"6801","Educational Service District 112","8401","3969","Castle Rock School District","Castle Rock Middle School","Math","-0.9",,,,,,,,"-1.2","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No","49.5",,,,,,,,"41.2","-6.8",,,,,,,,"-0.5","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"6801","Educational Service District 112","8401","3969","Castle Rock School District","Castle Rock Middle School","Reading","-15.3",,,,,,,,"-15.9","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No","59.6",,,,,,,,"51.8","-8.5",,,,,,,,"-0.4","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","No"
"6801","Educational Service District 112","8401","5185","Castle Rock School District","Productive Learning Online","Math",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","33.3",,,,,"50",,,,,,,,,,,,,"false",,,,,"false",,,"false","false",,,,,"false",,,"true","N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required"
"6801","Educational Service District 112","8401","5185","Castle Rock School District","Productive Learning Online","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required"
"6801","Educational Service District 112","20215","2251","Centerville School District","Centerville Elementary","Math",,,,,,,,,,"Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required"
"6801","Educational Service District 112","20215","2251","Centerville School District","Centerville Elementary","Reading",,,,,,,,,,"Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N/A","N/A","N/A","Yes","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","3936","Central Kitsap School District","Alternative High School","Math","7.5",,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","3936","Central Kitsap School District","Alternative High School","Reading","8.6",,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","2994","Central Kitsap School District","Brownsville Elementary","Math","29",,,,,,,,"28.7","Yes","N/A","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","2994","Central Kitsap School District","Brownsville Elementary","Reading","6.2",,,,,,,,"5.9","Yes","N/A","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","2615","Central Kitsap School District","Central Kitsap High School","Math","17.1",,"35.6",,"17.2","20.9","-23.6",,"10.3","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"16.7",,,,,,,,,"7.7",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","2615","Central Kitsap School District","Central Kitsap High School","Reading","6.4",,"12.8",,"8.6","9.2","-29.2",,"1.8","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"57.5",,,,,,,,,"-41.2",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","3237","Central Kitsap School District","Central Kitsap Junior High","Math","19.9",,,,"29.4","25","-33.1",,"10.8","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"25.6",,,,,,,,,"-21",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","3237","Central Kitsap School District","Central Kitsap Junior High","Reading","-3.1",,,,"6.2","-0.2","-45.7",,"-13.1","No","N<Required","Yes","N<Required","Yes","No","No","N<Required","No","75.9",,,,,"78.9","25.6",,"61.5","-11.3",,,,,"-19.5","-10.9",,"-17","false",,,,,"false","false",,"false","true",,,,,"true","true",,"true","No","N<Required","Yes","N<Required","Yes","No","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","5199","Central Kitsap School District","CK Online Academy","Math",,,,,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,"false",,,,"false",,,,,"true",,,,"true",,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","5199","Central Kitsap School District","CK Online Academy","Reading",,,,,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,"false",,"false",,,"false","false",,"false","true",,"true",,,"true","true",,"true","N<Required","N/A","N<Required","N/A","N/A","N<Required","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","4016","Central Kitsap School District","Clear Creek Elementary School","Math","11.7",,,,,"16.5",,,"11.4","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4016","Central Kitsap School District","Clear Creek Elementary School","Reading","-4.7",,,,,"2.4",,,"-7.9","No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No","67.5",,,,,,,,"57.9","5.6",,,,,,,,"4.1","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4014","Central Kitsap School District","Cottonwood Elementary School","Math","15",,,,,"16.3",,,"11.4","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4014","Central Kitsap School District","Cottonwood Elementary School","Reading","-1.2",,,,,"7",,,"0.3","No","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes","68.8",,,,,,,,,"8.8",,,,,,,,,"false",,,,,,,,,"true",,,,,,,,,"No","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4341","Central Kitsap School District","Cougar Valley Elementary","Math","16.3",,,,,"21.5",,,"10.2","Yes","N/A","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,"Yes","N/A","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4341","Central Kitsap School District","Cougar Valley Elementary","Reading","1.7",,,,,"4.6",,,"2.5","Yes","N/A","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,"Yes","N/A","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","1903","Central Kitsap School District","East Side Alt","Math",,,,,,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","1903","Central Kitsap School District","East Side Alt","Reading",,,,,,,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,"N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","4444","Central Kitsap School District","Emerald Heights Elementary","Math","32.2",,,,,,"22.4",,"30.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4444","Central Kitsap School District","Emerald Heights Elementary","Reading","8.3",,,,"14.4",,"-6.2",,"4.4","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,"51.4",,,,,,,,,"-2.8",,,,,,,,,"false",,,,,,,"true",,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4015","Central Kitsap School District","Esquire Hills Elementary","Math","18.6",,,,,"27.8","8.6",,"14.5","Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4015","Central Kitsap School District","Esquire Hills Elementary","Reading","0.8",,,,,"5.6","-9.8",,"3","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"36.7",,,,,,,,,"15.1",,,,,,,,,"true",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","3791","Central Kitsap School District","Fairview Junior High School","Math","2.1",,,,,"6","-36.2",,"-4.8","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","No",,,,,,,"18.1",,"44.4",,,,,,,"-9.8",,"-5.3",,,,,,,"false",,"false",,,,,,,"true",,"true","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","3791","Central Kitsap School District","Fairview Junior High School","Reading","-17.8",,,,,"-17.3","-49.9",,"-24","No","N<Required","Yes","N<Required","No","No","No","N<Required","No","58.7",,,,,"59","12.5",,"48.5","-5",,,,,"-12.1","4.8",,"-5.1","false",,,,,"false","false",,"false","true",,,,,"true","true",,"true","No","N<Required","Yes","N<Required","Yes","No","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4393","Central Kitsap School District","Green Mountain Elementary","Math","10.7",,,,,,,,"10.2","Yes","N/A","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4393","Central Kitsap School District","Green Mountain Elementary","Reading","-6.4",,,,,,,,"-0.6","No","N/A","N<Required","N<Required","N<Required","No","No","N<Required","No","74.3",,,,,,,,"73.6","-31.7",,,,,,,,"-40.8","false",,,,,,,,"false","true",,,,,,,,"true","No","N/A","N<Required","N<Required","N<Required","No","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","3594","Central Kitsap School District","Jackson Park Elementary","Math","14.5",,,,,,,,"10.4","Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","3594","Central Kitsap School District","Jackson Park Elementary","Reading","-0.8",,,,,,,,"-3.2","No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No","75.2",,,,,,,,"71.6","-10.5",,,,,,,,"-30.1","false",,,,,,,,"false","true",,,,,,,,"true","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4509","Central Kitsap School District","Klahowya Secondary","Math","3.2",,,,,"6.7",,,"-3.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N/A","No",,,,,,,,,"37.4",,,,,,,,,"1.4",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N/A","No"
"18801","Olympic Educational Service District 114","18401","4509","Central Kitsap School District","Klahowya Secondary","Reading","-3.6",,,,,"-3.1","-22.4",,"-8.9","No","N<Required","N<Required","N<Required","Yes","No","No","N/A","No","77.5",,,,,"79.3","41.8",,"64.2","-19.5",,,,,"-31.8","-3.1",,"-16.1","false",,,,,"false","false",,"false","true",,,,,"true","true",,"true","No","N<Required","N<Required","N<Required","Yes","No","No","N/A","No"
"18801","Olympic Educational Service District 114","18401","1653","Central Kitsap School District","New Frontiers Jr High","Math",,,,,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","1653","Central Kitsap School District","New Frontiers Jr High","Reading",,,,,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,"N<Required","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","1740","Central Kitsap School District","Off Campus","Math",,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","1740","Central Kitsap School District","Off Campus","Reading",,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18401","4100","Central Kitsap School District","Olympic High School","Math","18.2",,,,"27.2","20.9","-28.5",,"14.4","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"9.8",,,,,,,,,"10.2",,,,,,,,,"true",,,,,,,,,"false",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4100","Central Kitsap School District","Olympic High School","Reading","3.4",,,,"4.9","6.2","-33.8",,"1.8","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"37.5",,,,,,,,,"-3.8",,,,,,,,,"false",,,,,,,,,"false",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4527","Central Kitsap School District","Pinecrest Elementary","Math","11.7",,,,,,,,"9.9","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4527","Central Kitsap School District","Pinecrest Elementary","Reading","-11.8",,,,,,,,"-8.2","No","N<Required","N<Required","N<Required","N<Required","No","No","N<Required","No","63.9",,,,,,,,"55.8","-8",,,,,,,,"6.8","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","No","Yes","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4249","Central Kitsap School District","Ridgetop Junior High","Math","10",,"28.4",,,"15.6","-17.7",,"4.8","Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","Yes",,,,,,,"39.3",,,,,,,,,"-25.5",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4249","Central Kitsap School District","Ridgetop Junior High","Reading","-11.1",,"14.1",,,"-7.9","-29.6",,"-17","No","N<Required","Yes","N<Required","No","No","No","N<Required","No","69.9",,,,,"70.2","38.3",,"57.9","-19.1",,,,,"-18.3","-6.5",,"-12.4","false",,,,,"false","false",,"false","true",,,,,"true","true",,"true","No","N<Required","Yes","N<Required","No","No","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4372","Central Kitsap School District","Silver Ridge Elementary","Math","17.5",,,,,,,,"18.6","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4372","Central Kitsap School District","Silver Ridge Elementary","Reading","-0.3",,,,,,,,"-6.2","No","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","No","75.9",,,,,,,,"52.2","-8",,,,,,,,"3.9","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","No"
"18801","Olympic Educational Service District 114","18401","4101","Central Kitsap School District","Silverdale Elementary","Math","18.4",,,,,,,,"14.6","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4101","Central Kitsap School District","Silverdale Elementary","Reading","3.2",,,,,,,,"3.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"18801","Olympic Educational Service District 114","18401","4135","Central Kitsap School District","Woodlands Elementary","Math","12.1",,,,,"30.3",,,"7.1","Yes","N/A","N<Required","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","Yes","Yes","No","N<Required","Yes"
