EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetAll,MetTargetAmericanIndian,MetTargetAsian,MetTargetBlack,MetTargetHispanic,MetTargetWhite,MetTargetPacificIslander,MetTargetTwoOrMoreRaces,MetTargetSpecialEd,MetTargetLtdEnglish,MetTargetLowIncome
17801,Puget Sound Educational Service District 121,17001,2285,Seattle Public Schools,Roosevelt High School,Math,-79.5,,-70.2,-68.2,-76.4,-78.2,,-58.2,-80.9,-54.8,-70.7,No,N<Required,No,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,2285,Seattle Public Schools,Roosevelt High School,Reading,,,-85.3,-79.6,,,,-77.6,,,,No,N<Required,No,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,3157,Seattle Public Schools,Roxhill Elementary School,Math,-59.6,,-24.4,-64.6,-50.7,-43.9,,-14.2,,-62.9,-62,No,N<Required,N<Required,No,No,N<Required,N/A,N/A,No,No,No
17801,Puget Sound Educational Service District 121,17001,3157,Seattle Public Schools,Roxhill Elementary School,Reading,-54.6,,-26.1,-64.9,-43.4,-20.4,,-28.3,-54.1,,-58.6,No,N<Required,N<Required,No,No,N<Required,N/A,N/A,No,No,No
17801,Puget Sound Educational Service District 121,17001,3028,Seattle Public Schools,Sacajawea Elementary School,Math,-34.4,,0,,-77.7,-23.1,,-11.9,-20.7,,-49.8,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,3028,Seattle Public Schools,Sacajawea Elementary School,Reading,-26.1,,0,-44.5,-66.4,-18.9,,-10.9,-13.9,-66.6,-27.2,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,1796,Seattle Public Schools,Salmon Bay K-8 School,Math,-38,-50,-17.7,-44.4,,-33.7,,,-51.4,,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,1796,Seattle Public Schools,Salmon Bay K-8 School,Reading,-23.8,-25,-16,-22.2,,-19.8,,,-32.9,,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,5205,Seattle Public Schools,Sand Point Elementary,Math,-22.9,,0,-41.7,-37.8,-0.8,,-0.8,-14.3,-20,-47.4,No,N/A,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,5205,Seattle Public Schools,Sand Point Elementary,Reading,-25,,-1.4,-42.7,-61.5,-4.2,,0,-13.6,-47.8,-46.2,No,N/A,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,3665,Seattle Public Schools,Sanislo Elementary School,Math,-49,-27.4,-14.1,-60.5,-23.8,-17.9,,-22.7,-63,-40.1,-54.8,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,3665,Seattle Public Schools,Sanislo Elementary School,Reading,-52.6,-27.4,-37.2,-69.9,-32.2,-10.6,-33.3,-26.1,-63,-76.2,-59,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,3429,Seattle Public Schools,Schmitz Park Elementary School,Math,-16.5,,0,-27.2,-27.2,-13.7,,0,-35.2,-50,-7.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,3429,Seattle Public Schools,Schmitz Park Elementary School,Reading,-15.4,0,-10,-0.8,0,-12.8,,-1.9,-38.3,-50,-5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,1596,Seattle Public Schools,Seattle World School,Math,,,-77.7,,,,,,,,-89.1,No,N/A,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N/A,No,N<Required
17801,Puget Sound Educational Service District 121,17001,1596,Seattle Public Schools,Seattle World School,Reading,,,,,,,,,,,,No,N/A,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N/A,No,N<Required
17801,Puget Sound Educational Service District 121,17001,3778,Seattle Public Schools,South Lake High School,Math,,,,,,,,,,,,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,3778,Seattle Public Schools,South Lake High School,Reading,-73,,,,-3.2,,,,,,-73,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,4218,Seattle Public Schools,South Shore K-8 School,Math,-43.3,-1.3,-9.4,,,,,,,,-50.7,No,N<Required,No,No,No,No,N/A,N/A,No,No,No
17801,Puget Sound Educational Service District 121,17001,4218,Seattle Public Schools,South Shore K-8 School,Reading,-47.7,-29.9,-11.2,-68.6,,,,,,,-55.1,No,N<Required,No,No,No,No,N/A,N/A,No,No,No
17801,Puget Sound Educational Service District 121,17001,2080,Seattle Public Schools,Stevens Elementary School,Math,-29.1,,-10.8,,-4.9,-16.3,,0,-39,-70,-41.8,No,N<Required,N<Required,No,N<Required,No,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,2080,Seattle Public Schools,Stevens Elementary School,Reading,-24,0,-1.8,,-9.9,-11.5,,0,-28.9,-55.3,-36.6,No,N<Required,N<Required,No,N<Required,No,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,1856,Seattle Public Schools,The Center School,Math,,,,,,,,,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17001,1856,Seattle Public Schools,The Center School,Reading,,,,,,,,,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17001,3974,Seattle Public Schools,Thornton Creek Elementary School,Math,-69.7,,-90,-27.4,-76.9,-66.4,,-63.1,-48.7,,-34,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N/A,N<Required
17801,Puget Sound Educational Service District 121,17001,3974,Seattle Public Schools,Thornton Creek Elementary School,Reading,-59.2,0,-90,,-53.1,-51.7,,-67.2,-39.2,,-41.3,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N/A,N<Required
17801,Puget Sound Educational Service District 121,17001,2141,Seattle Public Schools,Thurgood Marshall Elementary,Math,-7.5,,,-21.4,-19.4,,0,,-0.8,-74.2,-25.5,No,N<Required,No,No,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,2141,Seattle Public Schools,Thurgood Marshall Elementary,Reading,-5.8,,0,-20.6,-6.6,,0,,-0.8,-83.3,-16.5,No,N<Required,Yes,No,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,1579,Seattle Public Schools,Tops K-8 School,Math,-42.5,,,,-25.9,-29,,-18.6,,-27.7,-50.6,No,N<Required,No,No,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,1579,Seattle Public Schools,Tops K-8 School,Reading,-41.7,,,,-25.9,-31.8,,-12.3,,-36.3,,No,N<Required,No,No,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,2120,Seattle Public Schools,Van Asselt Elementary School,Math,-44.6,0,-19.7,-61.4,-44.6,-50,,-33.3,-77.7,-51.5,-46.4,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17001,2120,Seattle Public Schools,Van Asselt Elementary School,Reading,-50.1,0,-25.8,-67.8,-40.7,-40,,-22.2,,-61.3,-52.3,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17001,2667,Seattle Public Schools,View Ridge Elementary School,Math,-8.7,0,0,-50,0,-6.5,,0,,0,-2.9,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,2667,Seattle Public Schools,View Ridge Elementary School,Reading,-7.8,0,-1.8,-50,0,-3.6,,-2.2,,-34.9,-2.7,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,2977,Seattle Public Schools,Viewlands Elementary School,Math,-29.3,0,-20.1,-33.3,-30.4,-6.1,,0,-20.9,-43.2,-31.8,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,2977,Seattle Public Schools,Viewlands Elementary School,Reading,-31,0,-5.4,-27.9,-30.4,-8,,-1.3,-26.7,-49.2,-36.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17001,4064,Seattle Public Schools,Washington Middle School,Math,-38.3,-28.3,-15.7,-70,,-11.5,-19.6,,-68.8,-72.5,-61.4,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17001,4064,Seattle Public Schools,Washington Middle School,Reading,-39.3,-28.3,-18.7,-67.4,,-15.2,-39.6,,-71.9,-80.4,-59.6,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17001,3026,Seattle Public Schools,Wedgwood Elementary School,Math,-3,,,-25,-0.8,-1.2,,0,-9,0,0,No,N/A,Yes,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,3026,Seattle Public Schools,Wedgwood Elementary School,Reading,-6,,,0,0,-3.2,,-5.4,-4.6,0,0,No,N/A,Yes,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,2645,Seattle Public Schools,West Seattle Elementary School,Math,-25.1,0,-0.6,-17.7,-11.5,-13.4,-1.6,-66.6,-35.3,-36.1,-24.3,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17001,2645,Seattle Public Schools,West Seattle Elementary School,Reading,-35.6,,-2.9,-33.2,-13.3,-8.7,-50,0,,-53.5,-33.3,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17001,2234,Seattle Public Schools,West Seattle High School,Math,,0,-81.5,,,,,-79.6,,,,No,N<Required,N<Required,No,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,2234,Seattle Public Schools,West Seattle High School,Reading,-79.2,,-47.2,-79.2,-65.6,-80.5,,-58.5,-73.8,-81.8,-75.1,No,N<Required,N<Required,No,N<Required,No,N/A,N/A,No,N<Required,No
17801,Puget Sound Educational Service District 121,17001,2142,Seattle Public Schools,West Woodland Elementary School,Math,-4.4,,0,-28.5,0,-3.5,,0,-2.8,,0,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,2142,Seattle Public Schools,West Woodland Elementary School,Reading,0,,0,-28.5,0,,,0,0,,0,Yes,N/A,N<Required,N<Required,N<Required,Yes,N/A,N/A,Yes,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,3277,Seattle Public Schools,Whitman Middle School,Math,-30.4,-49.1,,,-45.4,-20.2,,-9.4,-65.8,-64.1,-56.2,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17001,3277,Seattle Public Schools,Whitman Middle School,Reading,-22,-69.1,,,-34.3,-11.3,0,-4.8,-56.6,-66.9,-46.9,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17001,2092,Seattle Public Schools,Whittier Elementary School,Math,-12,,0,-41.9,0,-8.5,,0,-3.4,-50,-8.5,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,2092,Seattle Public Schools,Whittier Elementary School,Reading,-10.9,,-4.9,-1.9,-4.4,-6.3,,0,-3.4,,-13.1,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,17001,3581,Seattle Public Schools,Wing Luke Elementary School,Math,-26.1,-50,,-30.4,-35.7,0,,-0.8,-30.8,-36.7,-28.1,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17001,3581,Seattle Public Schools,Wing Luke Elementary School,Reading,-20.3,-50,,-21.3,-35.7,0,,-0.8,-41.8,-39,-22.2,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,N<Required,No,No
29801,Northwest Educational Service District 189,29101,2521,Sedro-Woolley School District,Big Lake Elementary School,Math,-19.4,,0,,-10.9,,,-25,-55.4,,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
34801,Educational Service District 113,23309,2745,Shelton School District,Evergreen Elementary School,Reading,-62.4,,0,,-71.1,,,0,,,-68.2,No,N/A,N<Required,N/A,No,No,N/A,N/A,No,No,No
29801,Northwest Educational Service District 189,29101,2521,Sedro-Woolley School District,Big Lake Elementary School,Reading,-12.3,,0,,-5.1,,,-25,-73.6,-66.6,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29101,3181,Sedro-Woolley School District,Cascade Middle School,Math,-53.1,-59.5,-24.6,-16.3,-53.7,-49.6,,-3.2,,,-57.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,29101,3181,Sedro-Woolley School District,Cascade Middle School,Reading,-43.8,-48.4,0,-16.3,-45.9,-39.5,,-9.5,-78.3,,-50.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,29101,2380,Sedro-Woolley School District,Central Elementary School,Math,-39.5,,,,,-31.8,,-33.3,,-62.1,-41.5,No,N<Required,N/A,N/A,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,29101,2380,Sedro-Woolley School District,Central Elementary School,Reading,-43.6,,,,,-37.7,,-16.6,,-62,-44.2,No,N<Required,N/A,N/A,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,29101,3403,Sedro-Woolley School District,Clear Lake Elementary School,Math,-25.9,0,0,,-41.7,,,,-39.9,-60,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29101,3403,Sedro-Woolley School District,Clear Lake Elementary School,Reading,-17.4,,0,0,-22.2,,,-40,-39.9,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29101,3942,Sedro-Woolley School District,Evergreen Elementary School,Math,-45.7,-61.5,,0,,-36.6,,0,-62.1,,-43.5,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No
29801,Northwest Educational Service District 189,29101,3942,Sedro-Woolley School District,Evergreen Elementary School,Reading,-42.6,-69,,0,,-27.3,,,-58.8,,-45.5,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,No,No
29801,Northwest Educational Service District 189,29101,2620,Sedro-Woolley School District,Lyman Elementary School,Math,-14.1,,,,-87.5,,,-66.6,-34.6,,-23.7,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
29801,Northwest Educational Service District 189,29101,2620,Sedro-Woolley School District,Lyman Elementary School,Reading,-7.9,0,,0,-13.7,,,-33.3,-5,,-7.8,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
29801,Northwest Educational Service District 189,29101,2774,Sedro-Woolley School District,Mary Purcell Elementary School,Math,-28,-66.6,0,-50,,-14.5,,0,,-59.3,-34.1,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,29101,2774,Sedro-Woolley School District,Mary Purcell Elementary School,Reading,-36.5,,0,-50,,-25.2,,-20,,-59.5,-39.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,29101,3402,Sedro-Woolley School District,Samish Elementary School,Math,-26.4,0,,,-21.2,,,-66.6,-59.1,-66.6,-29.6,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29101,3402,Sedro-Woolley School District,Samish Elementary School,Reading,-19.3,0,,,0,,,-33.3,-74.8,,-13.4,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29101,2150,Sedro-Woolley School District,Sedro Woolley Senior High School,Math,-64.1,,0,,-74.3,-60.2,,-16.9,,,-73.8,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,29101,2150,Sedro-Woolley School District,Sedro Woolley Senior High School,Reading,-58.5,,0,,-54.4,-55.8,,-30,,,-65.2,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,29101,1537,Sedro-Woolley School District,State Street High School,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,29101,1537,Sedro-Woolley School District,State Street High School,Reading,-60.9,,,,0,-60.8,,,,,-64.4,N<Required,N/A,N/A,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N<Required
39801,Educational Service District 105,39119,2716,Selah School District,John Campbell Elementary School,Math,-39.6,0,,,,-27.4,0,0,-65.4,,-52,No,N<Required,N/A,N<Required,No,No,N<Required,N<Required,No,N<Required,No
39801,Educational Service District 105,39119,2716,Selah School District,John Campbell Elementary School,Reading,-42.1,,,,,-30,0,0,-67.4,,-54.4,No,N<Required,N/A,N<Required,No,No,N<Required,N<Required,No,N<Required,No
39801,Educational Service District 105,39119,3265,Selah School District,Robert S Lince Elementary,Math,,,,,,,,0,-43.4,-39.6,,No,N<Required,N/A,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39119,3265,Selah School District,Robert S Lince Elementary,Reading,,,,,,,,-66.6,-54.5,-62.6,,No,N<Required,N/A,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39119,4272,Selah School District,Selah Academy,Math,-3.2,,,,,0,,,,,,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N/A,N/A,N/A,N/A
39801,Educational Service District 105,39119,4272,Selah School District,Selah Academy,Reading,0,,,,,0,,,,,,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N/A,N/A,N/A,N/A
39801,Educational Service District 105,39119,2388,Selah School District,Selah High School,Math,-61.1,,0,,-68.1,-57.4,,,,,-75.6,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39119,2388,Selah School District,Selah High School,Reading,-38,,0,,-48.1,-33.3,,,-61.2,,-46.3,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
39801,Educational Service District 105,39119,5231,Selah School District,Selah HomeLink,Math,-66.5,,,,-50,-70.9,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
39801,Educational Service District 105,39119,5231,Selah School District,Selah HomeLink,Reading,-16.6,,,,0,-20,,,-50,,0,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
39801,Educational Service District 105,39119,4546,Selah School District,Selah Intermediate,Math,-50.6,-18.2,0,0,,-43.1,,-12.8,,,-60.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
39801,Educational Service District 105,39119,4546,Selah School District,Selah Intermediate,Reading,-39.9,-51.6,0,0,,-33.8,0,-10.8,,,-52.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
39801,Educational Service District 105,39119,4161,Selah School District,Selah Middle School,Math,-43.2,0,0,,-46.2,-38.5,,0,,,-61.4,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
39801,Educational Service District 105,39119,4161,Selah School District,Selah Middle School,Reading,-38.2,0,0,0,-44.7,-33.4,,0,-83.9,,-49.9,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
32801,Educational Service District 101,26070,5075,Selkirk School District,Selkirk Elementary,Math,-13.6,,,,0,,,,-27.3,,-11.8,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,26070,5075,Selkirk School District,Selkirk Elementary,Reading,,,,,0,,,,0,,-6,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,26070,5226,Selkirk School District,Selkirk High School,Math,-9.3,,,,,0,,,-3.2,,-2.4,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,26070,5226,Selkirk School District,Selkirk High School,Reading,-17.6,,,,,-12.1,,0,0,,-2.4,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,26070,5225,Selkirk School District,Selkirk Middle School,Math,-22.5,,0,,-33.3,,,-50,-40,,-30.3,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
32801,Educational Service District 101,26070,5225,Selkirk School District,Selkirk Middle School,Reading,-12.1,0,0,,0,,,0,-6.6,,-3.8,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
18801,Olympic Educational Service District 114,5323,4378,Sequim School District,Greywolf Elementary School,Math,-25.2,-33.3,-20,,-2.9,-23.4,0,-7.6,-51.1,0,-28.2,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
18801,Olympic Educational Service District 114,5323,4378,Sequim School District,Greywolf Elementary School,Reading,-21.2,0,-40,0,-15.7,-17.7,0,-12,-47.7,,-27.4,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
18801,Olympic Educational Service District 114,5323,2722,Sequim School District,Helen Haller Elementary School,Math,,-25,0,,,,,-9.5,,,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
18801,Olympic Educational Service District 114,5323,2722,Sequim School District,Helen Haller Elementary School,Reading,,0,0,,,,,-7.7,,-65.2,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
18801,Olympic Educational Service District 114,5323,1708,Sequim School District,Sequim Community School,Math,,,,,-83.3,,,,-80,,-33.2,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
18801,Olympic Educational Service District 114,5323,1708,Sequim School District,Sequim Community School,Reading,,,,,-33.3,,,0,,,-13.3,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
18801,Olympic Educational Service District 114,5323,4519,Sequim School District,Sequim Middle School,Math,-40,-44.5,0,,-31.3,-35.7,,,-77.9,-49.7,-50.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
18801,Olympic Educational Service District 114,5323,4519,Sequim School District,Sequim Middle School,Reading,-32.5,-24.1,0,-50,-19.4,-29.3,,,,,-40.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
18801,Olympic Educational Service District 114,5323,2471,Sequim School District,Sequim Senior High,Math,,,-24.5,,-80.8,,,-46.4,-85.7,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
18801,Olympic Educational Service District 114,5323,2471,Sequim School District,Sequim Senior High,Reading,,,0,-3.2,-22.5,,,-29.1,-70.7,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,28010,3725,Shaw Island School District,Shaw Island Elementary School,Math,0,,,0,,0,,,0,,0,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,28010,3725,Shaw Island School District,Shaw Island Elementary School,Reading,0,,,0,,0,,,0,,0,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
34801,Educational Service District 113,23309,3291,Shelton School District,Bordeaux Elementary School,Math,-39.2,-67.4,,,,-29.6,,-51.6,-51.4,,-41.4,No,N<Required,N/A,N/A,No,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,23309,3291,Shelton School District,Bordeaux Elementary School,Reading,-40.5,-67.4,,,,-32.4,,-28.8,-57.7,-50,-44.9,No,N<Required,N/A,N/A,No,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,23309,4288,Shelton School District,Choice Alternative School,Math,,,,,,-87.4,,-2.4,,,-70.6,No,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
34801,Educational Service District 113,23309,4288,Shelton School District,Choice Alternative School,Reading,,0,,,-39.6,-48.4,,-2.4,-61.4,,-45.5,No,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
34801,Educational Service District 113,23309,2745,Shelton School District,Evergreen Elementary School,Math,-51.4,,0,,-59.5,,,0,-50.6,-72.5,-56.5,No,N/A,N<Required,N/A,No,No,N/A,N/A,No,No,No
34801,Educational Service District 113,23309,3292,Shelton School District,Mountain View Elementary,Math,-42.6,-50,0,,,-40.9,,-26.1,-34.1,,-43.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,23309,3292,Shelton School District,Mountain View Elementary,Reading,-36.8,-50,0,0,,-34.1,,-22.5,-43.9,,-38.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,23309,4363,Shelton School District,Oakland Bay Junior High School,Math,-51.3,-54.8,0,0,-66.2,-43.9,,-12.1,-88.6,-73,-54.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,23309,4363,Shelton School District,Oakland Bay Junior High School,Reading,-52.7,-31.6,0,0,-55.1,-47.9,,-28.2,,,-56.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,23309,4586,Shelton School District,Olympic Middle School,Math,,-27,0,0,,,0,-15.5,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
34801,Educational Service District 113,23309,4586,Shelton School District,Olympic Middle School,Reading,,-7.6,0,0,,,0,-11.5,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
34801,Educational Service District 113,23309,3241,Shelton School District,Shelton High School,Math,-91.5,-64.4,,,,-90,,,,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
