EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetBeforeSHAll,MetTargetBeforeSHAmericanIndian,MetTargetBeforeSHAsian,MetTargetBeforeSHBlack,MetTargetBeforeSHHispanic,MetTargetBeforeSHWhite,MetTargetBeforeSHPacificIslander,MetTargetBeforeSHTwoOrMoreRaces,MetTargetBeforeSHSpecialEd,MetTargetBeforeSHLtdEnglish,MetTargetBeforeSHLowIncome,PreviousWeightedCEMetAll,PreviousWeightedCEMetAmericanIndian,PreviousWeightedCEMetAsian,PreviousWeightedCEMetBlack,PreviousWeightedCEMetHispanic,PreviousWeightedCEMetWhite,PreviousWeightedCEMetPACIFICISLANDER,PreviousWeightedCEMetTWOORMORERACES,PreviousWeightedCEMetSpecialEd,PreviousWeightedCEMetLtdEnglish,PreviousWeightedCEMetLowIncome,ReductionPercentAll,ReductionPercentAmericanIndian,ReductionPercentAsian,ReductionPercentBlack,ReductionPercentHispanic,ReductionPercentWhite,ReductionPercentPACIFICISLANDER,ReductionPercentTWOORMORERACES,ReductionPercentSpecialEd,ReductionPercentLtdEnglish,ReductionPercentLowIncome,Met10PercentFlagAll,Met10PercentFlagAmericanIndian,Met10PercentFlagAsian,Met10PercentFlagBlack,Met10PercentFlagHispanic,Met10PercentFlagWhite,Met10PercentFlagPACIFICISLANDER,Met10PercentFlagTWOORMORERACES,Met10PercentFlagSpecialEd,Met10PercentFlagLtdEnglish,Met10PercentFlagLowIncome,MetOtherIndicatorFlagAll,MetOtherIndicatorFlagAmericanIndian,MetOtherIndicatorFlagAsian,MetOtherIndicatorFlagBlack,MetOtherIndicatorFlagHispanic,MetOtherIndicatorFlagWhite,MetOtherIndicatorFlagPACIFICISLANDER,MetOtherIndicatorFlagTWOORMORERACES,MetOtherIndicatorFlagSpecialEd,MetOtherIndicatorFlagLtdEnglish,MetOtherIndicatorFlagLowIncome,MetTargetAfterSHFlagAll,MetTargetAfterSHFlagAmericanIndian,MetTargetAfterSHFlagAsian,MetTargetAfterSHFlagBlack,MetTargetAfterSHFlagHispanic,MetTargetAfterSHFlagWhite,MetTargetAfterSHFlagPACIFICISLANDER,MetTargetAfterSHFlagTWOORMORERACES,MetTargetAfterSHFlagSpecialEd,MetTargetAfterSHFlagLtdEnglish,MetTargetAfterSHFlagLowIncome
17801,Puget Sound Educational Service District 121,27010,2376,Tacoma School District,Mason,Reading,-16.9,0,,-26.5,,-12.9,-5.6,-16.7,-67.7,0,-24.9,No,N<Required,Yes,No,No,No,N<Required,N<Required,No,N<Required,No,67.7,,,33.3,,70.9,,,15.4,,48,29.1,,,27.8,,32.8,,,-0.3,,30,TRUE,,,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,,FALSE,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,No,N<Required,Yes,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3453,Tacoma School District,McCarver,Math,-58.8,-33.3,-11.8,-63.4,-48.7,-29.6,-100,-24.6,-100,-77.7,-58.8,No,N<Required,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,39,20,,29.6,23.1,60.6,,,6.7,6.3,37.6,-20.2,16.7,,-16.6,-1.1,-52.3,,,-7.1,1.5,-18.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3453,Tacoma School District,McCarver,Reading,-39.9,0,-11.8,-28.1,-31.2,-22.4,-100,-24.6,-100,-76.8,-40.8,No,N<Required,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,46.8,,,40.8,38.5,54.5,,,6.7,18.8,45.9,-5.6,,,11.7,-17.4,-15.5,,,-7.1,-13.6,-6.5,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3244,Tacoma School District,Meeker,Math,-28.2,-28.3,-3.3,-34.1,,-23,0,-8.7,-70.5,-100,-40,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No,56.8,60,,30.4,,61.8,,,8.7,,31.9,16.6,-78.6,,20,,15.1,,,1.7,0,19.8,FALSE,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3244,Tacoma School District,Meeker,Reading,-16.9,-14.1,,-20.5,,-11.7,0,-30.8,-53.6,-53.4,-26.5,No,N<Required,Yes,No,No,No,N<Required,N<Required,No,N<Required,No,71.1,100,,67.9,,73.9,,,16.7,11.1,51.1,17.7,,,-30,,23.9,,,4.6,8,16.1,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,Yes,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3398,Tacoma School District,Mt Tahoma,Math,-42.3,-54.9,-9.6,-48.7,-47.1,-36.4,-8.5,0,-74.9,-33.3,-45.1,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No,45.2,66.7,,35.1,36.2,52.5,,,6.5,73.3,42.5,11.4,-157.1,,5.2,5.1,-0.3,,,7.3,-108.3,8.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3398,Tacoma School District,Mt Tahoma,Reading,-22.3,-13.5,-2.9,-26.8,-22.4,-13.4,0,0,-43.2,-32.9,-24.5,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No,76.2,75,,72.1,73.7,81.1,,,27.1,31.3,70.6,-17.5,-128.6,,-43.5,-35.7,-21,,,16.4,18.5,-7.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2247,Tacoma School District,Northeast Tacoma,Math,-21.6,-14.3,-4.7,-14.5,-11.2,-9.7,-100,0,-18.8,-35.3,-21.7,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,54.7,50,,48,20,63.2,,,26.1,25,40.2,17.1,-14.3,,3.8,43.8,14.5,,,14.6,21.6,28.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,Yes
17801,Puget Sound Educational Service District 121,27010,2247,Tacoma School District,Northeast Tacoma,Reading,-8.5,0,0,-0.6,0,-3.9,-100,0,-20.9,-7.7,-7.4,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,61.5,,,52,,68.4,,,13,37.5,52.9,42.5,,,35.9,,34.9,,,27.4,34.1,47,TRUE,,,TRUE,,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,Yes
17801,Puget Sound Educational Service District 121,27010,4109,Tacoma School District,Oakland High School,Math,-34.9,,0,-31.6,-100,0,0,,-47.9,,-31.5,N<Required,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N<Required,15.2,,,,11.1,,,,,,5.9,31.2,,,28.6,-12.5,,,,16.7,,38.5,TRUE,FALSE,,TRUE,FALSE,,,FALSE,FALSE,FALSE,TRUE,FALSE,,,TRUE,,FALSE,,,,,FALSE,N<Required,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,4109,Tacoma School District,Oakland High School,Reading,-9.1,,0,0,0,0,-100,,-38.3,,-6.1,N<Required,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N<Required,55.9,,,,,,,,50,,54.8,32.8,,,,,,,,-60,,33.7,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,TRUE,,FALSE,,,,,FALSE,N<Required,N/A,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,2169,Tacoma School District,Point Defiance,Math,-13.9,0,0,-3.1,0,-12.5,0,,-35.2,-18.9,-17.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,52.5,,,22.2,,59.1,,,40.9,20,43.1,46,,,55.3,,34,,,-20.9,21.9,35.4,TRUE,,,TRUE,,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2169,Tacoma School District,Point Defiance,Reading,-8.8,0,0,0,-0.7,-5.2,0,,-35.9,-28.8,-13,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,69.1,,,,54.5,73.2,,,54.5,33.3,59.5,37.1,,,,30,34.4,,,-72.9,10,21.1,TRUE,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N/A,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,5320,Tacoma School District,Re-engagement Center,Math,-38.3,0,0,-100,0,-3.3,,,-100,-100,-39.4,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,27010,5320,Tacoma School District,Re-engagement Center,Reading,-13.4,0,0,-9,0,0,,,-9,-100,-7.1,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,27010,2806,Tacoma School District,Reed,Math,-42.6,,-14.3,,-29.6,,-66.7,0,-55.8,-29.7,-41.9,No,N/A,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No,49.7,66.7,,,38.8,,,,35.3,23.3,46.8,-15.8,,,,6.2,,,,-22.6,17.9,-8.9,FALSE,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,No,N/A,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2806,Tacoma School District,Reed,Reading,-28.3,,-14.3,,-18.7,,-100,0,-51.7,-36.5,-28.2,No,N/A,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No,56.3,33.3,,,59.2,,,,35.3,40,55.2,-1.1,,,,-12.3,,,,-17.2,4.8,0.4,FALSE,FALSE,FALSE,,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,No,N/A,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2275,Tacoma School District,Roosevelt,Math,-30.8,-25,0,,-21.4,-19.8,-42.9,-66.7,-100,-34.2,-30.4,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No,23.9,33.3,,,25,19,,,,4.2,21.2,34.3,62.5,,,33.3,40.9,,,0,28.6,36.6,TRUE,TRUE,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2275,Tacoma School District,Roosevelt,Reading,-30.9,-50,0,,-26.3,-19.8,-15.5,-66.7,-69.2,-34.7,-29.4,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No,30.4,,,,25,33.3,,,11.1,8.3,29.4,28.1,50,,,23.8,28.3,,,-1.2,19.6,30.6,TRUE,TRUE,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,5169,Tacoma School District,Science and Math Institute,Math,-3.5,0,0,0,0,-2,0,0,-39.3,0,-3.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,67,,,,,78.6,,,22.2,,64,70.2,,,,,57.6,,,3.6,,51.4,TRUE,,,,,TRUE,,,FALSE,,TRUE,,,,,,,,,,,,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,27010,5169,Tacoma School District,Science and Math Institute,Reading,-2.9,0,0,-1,0,,0,0,-36.2,0,-1.7,No,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,No,91.7,,,78.9,,,,,33.3,,87.8,-4.9,,,-46.2,,,,,-5,,-14,FALSE,,,FALSE,,,,,FALSE,,FALSE,,,,,,,,,,,,N<Required,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,N<Required
17801,Puget Sound Educational Service District 121,27010,2168,Tacoma School District,Sheridan,Math,-31.9,0,-6.2,-21.1,-33.1,,-33.3,0,,-42.1,-34.4,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,41,,,31.3,31.5,,,,,13.8,35.6,24.8,,,32.1,22.6,,,,,26.4,26.3,FALSE,,FALSE,TRUE,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27010,2168,Tacoma School District,Sheridan,Reading,-32.4,0,-16.9,-22.9,-29.8,,-33.3,0,,-37.7,-33.7,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,47,,,39.6,35.9,,,,,17.2,40.9,15.6,,,20,23.6,,,,,29.3,21.2,FALSE,,FALSE,FALSE,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27010,2938,Tacoma School District,Sherman,Math,-19,0,0,-7.4,-2.4,-14.1,,0,-40.9,0,-25.7,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,58.5,,,36.8,57.1,63.9,,,26.9,,51.2,18.1,,,10.9,14,13.3,,,0.9,,-2.5,FALSE,,,FALSE,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2938,Tacoma School District,Sherman,Reading,-10,0,0,-0.9,-3.1,-4.6,,0,-28.9,-50,-16.7,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,68.2,,,47.4,57.1,74.1,,,34.6,,59.8,26.9,,,28.8,14,26.2,,,5.1,,2.1,FALSE,,,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3498,Tacoma School District,Skyline,Math,-18.7,-50,-22,-4.1,-21,-9.3,-100,-14.3,-35.5,-15.8,-19.6,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,77.5,100,,63.6,60,80.2,,,63.9,68.2,68.6,-51.1,,,-19.6,-16.7,-37.6,,,-84.6,-74.6,-29.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3498,Tacoma School District,Skyline,Reading,-16.6,-100,-11.1,-4.1,-20,-9.4,0,-14.3,-31.1,-38.7,-15.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,73.5,100,,45.5,60,75.9,,,67.6,39.1,60.2,-18.7,,,28.3,16.7,-13.1,,,-88.4,-18.7,12.4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,5192,Tacoma School District,Special Services,Math,,-100,-100,-33.3,-100,-100,,,-76.8,,-71.4,No,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,11.8,,,,,,33.3,0,0,,,-4.6,,14.3,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,No,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,5192,Tacoma School District,Special Services,Reading,,-100,-100,0,-100,-100,,,-61.4,,-42.9,No,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,11.8,,,,,,,0,0,,,4.1,,28.6,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,No,N<Required,N<Required,N<Required,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,2084,Tacoma School District,Stadium,Math,-12.3,-13.5,0,-13.6,-10,-6.5,-100,0,-55,-38.3,-20.6,No,N<Required,Yes,No,No,No,N<Required,N<Required,N<Required,N<Required,No,68.3,33.3,,41.7,40,73.5,,,7.1,66.7,54,46.3,14.3,,51,51.6,56.8,,,16.2,-140,33.6,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,TRUE,TRUE,,,FALSE,,TRUE,,,FALSE,,FALSE,Yes,N<Required,Yes,No,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2084,Tacoma School District,Stadium,Reading,-7.8,0,0,-8.4,0,-3.2,-100,-2.6,-50.2,-100,-8.8,No,N<Required,Yes,No,Yes,No,N<Required,N<Required,N<Required,N<Required,No,86.3,,,60,,90.3,,,25.8,33.3,68.9,13.9,,,45,,24.6,,,0.7,-50,46,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,FALSE,,TRUE,,,FALSE,,FALSE,No,N<Required,Yes,No,Yes,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2358,Tacoma School District,Stanley,Math,-9,0,0,-8.5,0,0,0,0,-12.1,-33.3,-9.8,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No,65.8,,,58,,,,,44.4,50,65.2,23.4,,,16,,,,,19.3,33.3,12.8,FALSE,,,FALSE,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2358,Tacoma School District,Stanley,Reading,-9.2,0,0,-6.5,0,0,-60,-33.3,-10.8,-33.3,-11,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No,61.1,,,55.1,,,,,42.3,,56.8,32.7,,,30.1,,,,,34.3,33.3,26.7,TRUE,,,TRUE,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2359,Tacoma School District,Stewart,Math,-58.6,-11.9,,-63.3,-58,-47.7,-75,-100,,-73.3,-60.9,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No,29.4,30.8,,19.6,25.6,34.3,,,,,27.4,5,21.2,,3.7,-4,7.2,,,,8.3,3.3,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2359,Tacoma School District,Stewart,Reading,-37.5,-11.9,,-36.7,-26.1,-29.1,-38.7,0,,-79.8,-40,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No,45.4,53.8,,37.5,33.8,52.6,,,,,41.3,14.3,-18.2,,14.7,27.5,8.3,,,,8.3,14.1,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,5184,Tacoma School District,Tacoma Pierce County Education Center,Math,-100,,,-100,,,,,,,-100,N<Required,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N<Required,,,,,,,,,,,,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,N<Required,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,5184,Tacoma School District,Tacoma Pierce County Education Center,Reading,-100,,,-100,,,,,,,-100,N<Required,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N<Required,50,,,100,,,,,,,,-100,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,N<Required,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,1860,Tacoma School District,Tacoma School of the Arts,Math,-11,-100,0,-2.6,0,-4.7,0,,-100,,0,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N/A,N<Required,77.9,100,,81,,76.1,,,50,,,3.2,,,-90.9,,32.6,,,-100,,,FALSE,FALSE,,FALSE,,TRUE,,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,,,,,,No,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,1860,Tacoma School District,Tacoma School of the Arts,Reading,,0,0,0,0,,0,,0,,0,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,N<Required,N/A,N<Required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,,,,,,,,,,,,,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N/A,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,27010,3448,Tacoma School District,Truman,Math,-32.5,-12.5,,-46.1,,-25.5,-8.9,-16.7,-48,,-37.5,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,49.2,,,16.3,,57.7,,,31.3,,40.3,21.7,62.5,,24.7,,17.9,,,0.7,,20.8,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,FALSE,,FALSE,TRUE,TRUE,FALSE,,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,27010,3448,Tacoma School District,Truman,Reading,-19,-12.5,,-19.2,,-14.3,0,0,-34.8,,-23.6,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,61.3,66.7,,36.7,,69.9,,,37.5,,54.2,33.9,-12.5,,42.7,,25.3,,,9.6,,28,TRUE,FALSE,,TRUE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,,FALSE,,FALSE,TRUE,TRUE,FALSE,,FALSE,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No
