"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexspecialed","indexltdenglish","indexlowincome","mettargetbeforeshall","mettargetbeforeshamerica","mettargetbeforeshasian","mettargetbeforeshblack","mettargetbeforeshhispanic","mettargetbeforeshwhite","mettargetbeforeshspecialed","mettargetbeforeshltdenglish","mettargetbeforeshlowincome","previousweightedcemetall","previousweightedcemetame","previousweightedcemetasian","previousweightedcemetblack","previousweightedcemethispanic","previousweightedcemetwhite","previousweightedcemetspecialed","previousweightedcemetltd","previousweightedcemetlowincome","reductionpercentall","reductionpercentamericanindian","reductionpercentasian","reductionpercentblack","reductionpercenthispanic","reductionpercentwhite","reductionpercentspecialed","reductionpercentltdenglish","reductionpercentlowincome","met10percentflagall","met10percentflagamericanindian","met10percentflagasian","met10percentflagblack","met10percentflaghispanic","met10percentflagwhite","met10percentflagspecialed","met10percentflagltdenglish","met10percentflaglowincome","metotherindicatorflagall","metotherindicatorflagame","metotherindicatorflagasian","metotherindicatorflagblack","metotherindicatorflaghispanic","metotherindicatorflagwhite","metotherindicatorflagspecialed","metotherindicatorflagltd","metotherindicatorflaglowincome","mettargetaftershflagall","mettargetaftershflagamer","mettargetaftershflagasian","mettargetaftershflagblack","mettargetaftershflaghispanic","mettargetaftershflagwhite","mettargetaftershflagspecialed","mettargetaftershflagltdenglish","mettargetaftershflaglowincome"
"17801","Puget Sound Educational Service District 121","17405","3338","Bellevue School District","Chinook Middle School","Reading","20.5",,"28.1",,,"24.8","-19.3","9.8","15.4","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","Yes","Yes",,,,,,,"53.1",,,,,,,,,"-57.9",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","No","Yes","Yes"
"17801","Puget Sound Educational Service District 121","17405","2847","Bellevue School District","Clyde Hill Elementary","Math","29",,,,,"29.4",,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","2847","Bellevue School District","Clyde Hill Elementary","Reading",,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3036","Bellevue School District","Eastgate Elementary School","Math","17.7",,,,,"17.7",,,"3.1","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3036","Bellevue School District","Eastgate Elementary School","Reading","14.7",,,,,"19.6",,,"7.5","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","2846","Bellevue School District","Enatai Elementary School","Math","21.8",,,,,"30",,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","2846","Bellevue School District","Enatai Elementary School","Reading","19",,,,,"22.4",,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3166","Bellevue School District","Highland Middle School","Math","2.6",,,,,"15.9",,,"-13.2","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No",,,,,,,,,"37.3",,,,,,,,,"-8.6",,,,,,,,,"false",,,,,,,,,"false","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No"
"17801","Puget Sound Educational Service District 121","17405","3166","Bellevue School District","Highland Middle School","Reading","4.6",,,,,"18.9","-28.9",,"-5.9","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No",,,,,,,"43.8",,"57.2",,,,,,,"-44",,"-29.6",,,,,,,"false",,"false",,,,,,,"true",,"false","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No"
"17801","Puget Sound Educational Service District 121","17405","3588","Bellevue School District","Interlake Senior High School","Math","15.7",,"34.3","-3.8","-12.6","20.2","-9.7","-8.3","-20.4","Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","No",,,,"33.3","57.1",,"57.7","40","54.8",,,,"-9.1","-71.9",,"-60.4","-25","-63.4",,,,"false","false",,"false","false","false",,,,"true","true",,"true","true","true","Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","17405","3588","Bellevue School District","Interlake Senior High School","Reading","21.9",,"25.7","25.7","25.7","22.3","4.6","24.1","20.6","Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,"true","true",,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3522","Bellevue School District","International School","Math",,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","Yes","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","Yes","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3522","Bellevue School District","International School","Reading",,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","Yes","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","Yes","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","1746","Bellevue School District","Kelsey Creek Home School Center","Math",,,,,,,,,,"No","N/A","N<Required","N<Required","N/A","No","N<Required","N/A","N/A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","N/A","N<Required","N<Required","N/A","No","N<Required","N/A","N/A"
"17801","Puget Sound Educational Service District 121","17405","1746","Bellevue School District","Kelsey Creek Home School Center","Reading",,,,,,,,,,"No","N/A","N<Required","N<Required","N/A","No","N<Required","N/A","N/A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","N/A","N<Required","N<Required","N/A","No","N<Required","N/A","N/A"
"17801","Puget Sound Educational Service District 121","17405","3225","Bellevue School District","Lake Hills Elementary","Math","5.5",,,,,"20.9",,,"-0.9","Yes","N/A","Yes","N<Required","No","Yes","No","No","No",,,,,,,,,"43.8",,,,,,,,,"4.7",,,,,,,,,"false",,,,,,,,,"true","Yes","N/A","Yes","N<Required","No","Yes","No","Yes","No"
"17801","Puget Sound Educational Service District 121","17405","3225","Bellevue School District","Lake Hills Elementary","Reading","2.2",,,,,"17.5",,,"-5.7","Yes","N/A","Yes","N<Required","Yes","Yes","No","No","No",,,,,,,,,"56.3",,,,,,,,,"-7.9",,,,,,,,,"false",,,,,,,,,"true","Yes","N/A","Yes","N<Required","Yes","Yes","No","No","No"
"17801","Puget Sound Educational Service District 121","17405","3436","Bellevue School District","Medina Elementary School","Math","31.6",,,,,"31.5",,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3436","Bellevue School District","Medina Elementary School","Reading",,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3437","Bellevue School District","Newport Heights Elementary","Math","19.5",,,,,"26",,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3437","Bellevue School District","Newport Heights Elementary","Reading","15.6",,,,,"23.4",,,"12","Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3486","Bellevue School District","Newport Senior High School","Math","24.7",,"35.3",,,"23.3","-36.3",,"16.4","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,"34.5",,,,,,,,,"-35",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3486","Bellevue School District","Newport Senior High School","Reading","23.1",,,,"25.7",,"3.6",,"25","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3631","Bellevue School District","Odle Middle School","Math","22.3",,"38",,,"26.9","-14.8",,"-5.7","Yes","N<Required","Yes","No","No","Yes","No","N/A","No",,"100",,,,,"20",,"39.3",,,,,,,"3",,"-6.1",,"false",,,,,"false",,"false",,"true",,,,,"true",,"true","Yes","N<Required","Yes","No","No","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","17405","3631","Bellevue School District","Odle Middle School","Reading","21.5",,,,,"24.9","-12.5",,"8.7","Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","Yes",,"100",,,,,"30.9",,,,,,,,,"-2.3",,,,"false",,,,,"false",,,,"true",,,,,"true",,,"Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3168","Bellevue School District","Phantom Lake Elementary","Math","16.2",,,,,"24.8",,,"6.5","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3168","Bellevue School District","Phantom Lake Elementary","Reading","16.1",,,,,,,,"15","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3224","Bellevue School District","Puesta del Sol Elementary School","Math","20.6",,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3224","Bellevue School District","Puesta del Sol Elementary School","Reading","21.8",,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3744","Bellevue School District","Robinswood Middle and High School","Math",,,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3744","Bellevue School District","Robinswood Middle and High School","Reading",,,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","N/A","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3282","Bellevue School District","Sammamish Senior High","Math","5.7",,"26.6",,,"16.7","-25","-20.9","-12.3","Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","No",,,,,,,"15.8","22.7","26.1",,,,,,,"6.9","-5.1","12.9",,,,,,,"false","false","true",,,,,,,"true","true","true","Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3282","Bellevue School District","Sammamish Senior High","Reading","18.6",,"25.7",,,"23.6","7.1","9","12.8","Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3339","Bellevue School District","Sherwood Forest Elementary","Math","15.8",,,,,"28.6","25",,"7.9","Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3339","Bellevue School District","Sherwood Forest Elementary","Reading","10.2",,,,,"20.8","7.2",,"5.2","Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","17405","3789","Bellevue School District","Somerset Elementary School","Math","29.9","35.1","34.7","35.1",,"29.8",,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true",,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3789","Bellevue School District","Somerset Elementary School","Reading","21.7",,"23.1",,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3634","Bellevue School District","Spiritridge Elementary School","Math","29.4",,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3634","Bellevue School District","Spiritridge Elementary School","Reading","22.9",,,,,"23.9",,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"17801","Puget Sound Educational Service District 121","17405","3100","Bellevue School District","Stevenson Elementary","Math","21.6",,"35.1",,,,,,"-2","Yes","N/A","Yes","N<Required","No","Yes","N<Required","No","No",,,,,,,,,"49.4",,,,,,,,,"-16.4",,,,,,,,,"false",,,,,,,,,"true","Yes","N/A","Yes","N<Required","No","Yes","N<Required","No","No"
"17801","Puget Sound Educational Service District 121","17405","3100","Bellevue School District","Stevenson Elementary","Reading","13.5",,,,,,,,"-5.1","Yes","N/A","Yes","N<Required","Yes","Yes","N<Required","No","No",,,,,,,,,"54.1",,,,,,,,,"-13.5",,,,,,,,,"false",,,,,,,,,"true","Yes","N/A","Yes","N<Required","Yes","Yes","N<Required","No","No"
"17801","Puget Sound Educational Service District 121","17405","3435","Bellevue School District","Tillicum Middle School","Math","17.5",,"33.2",,,"23.8","-24.6",,"-3.9","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No",,,,,,,"16.9",,"38.6",,,,,,,"-0.6",,"-1.2",,,,,,,"false",,"false",,,,,,,"true",,"true","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No"
"17801","Puget Sound Educational Service District 121","17405","3435","Bellevue School District","Tillicum Middle School","Reading","16.7",,"20.3",,,"22.8","-26.7",,"4.8","Yes","N<Required","Yes","N<Required","Yes","Yes","No","No","Yes",,,,,,,"24.6",,,,,,,,,"-6.9",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","No","Yes","Yes"
"17801","Puget Sound Educational Service District 121","17405","3283","Bellevue School District","Tyee Middle School","Math","27.5",,,,,"25.1","-11.2",,"21.1","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N/A","Yes",,,,,,,"23.6",,,,,,,,,"2.8",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3283","Bellevue School District","Tyee Middle School","Reading","22.9",,,,,"21.4","-16.6",,"18.8","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N/A","Yes",,,,,,,"30.6",,,,,,,,,"-4.7",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","17405","3167","Bellevue School District","Woodridge Elementary","Math","11.3",,,,,"16.6",,,"-7.6","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","No",,,,,,,,,"48.8",,,,,,,,,"-34.6",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","17405","3167","Bellevue School District","Woodridge Elementary","Reading","13.2",,,,,"16.4",,,"8.8","Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","3200","Bellingham School District","Alderwood Elementary School","Math","7.4",,,,,"29.5",,,"-3","Yes","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No",,,,,,,,,"56.4",,,,,,,,,"-34.7",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No"
"29801","Northwest Educational Service District 189","37501","3200","Bellingham School District","Alderwood Elementary School","Reading","3.3",,,,,"21.4",,,"-2.9","Yes","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No",,,,,,,,,"64.1",,,,,,,,,"-30.2",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","N<Required","No","Yes","N<Required","No","No"
"29801","Northwest Educational Service District 189","37501","2553","Bellingham School District","Bellingham High School","Math","9.4",,,"-3.8","-3.2","14.6","-34.2",,"1.9","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,"62.5","37.5",,,,,,,,"-93.9","-6.7",,"12.5",,,,,,"false","false",,"true",,,,,,"true","true",,"false",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"29801","Northwest Educational Service District 189","37501","2553","Bellingham School District","Bellingham High School","Reading","17.6",,,"25.7","22.9","18.7","-31.9",,"15","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,"28",,,,,,,,,"-6.8",,,,,,,,,"false",,,,,,"true","true",,"false",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"29801","Northwest Educational Service District 189","37501","2431","Bellingham School District","Birchwood Elementary School","Math","3.4",,,,,"12.3",,,"-2.1","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No",,,,,,,,,"42",,,,,,,,,"-0.5",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","37501","2431","Bellingham School District","Birchwood Elementary School","Reading","8.5",,,,,"17.4",,,"8.2","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2817","Bellingham School District","Carl Cozier Elementary School","Math","17.8",,,,,"22","9",,"16.2","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2817","Bellingham School District","Carl Cozier Elementary School","Reading","15.1",,,,,"18.8","2.8",,"13.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2365","Bellingham School District","Columbia Elementary School","Math","31.1",,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"29801","Northwest Educational Service District 189","37501","2365","Bellingham School District","Columbia Elementary School","Reading","23.9",,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"29801","Northwest Educational Service District 189","37501","2066","Bellingham School District","Fairhaven Middle School","Math","21.1",,,,,"25.5","-23",,"-0.2","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","No",,,,,,,"11.9",,"46.7",,,,,,,"3.4",,"-12",,,,,,,"false",,"false",,,,,,,"true",,"true","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","No"
"29801","Northwest Educational Service District 189","37501","2066","Bellingham School District","Fairhaven Middle School","Reading","23",,,,,"26.5","-17.6",,"13","Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,"21.4",,,,,,,,,"2.5",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","N<Required","Yes","No","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2262","Bellingham School District","Geneva Elementary School","Math","14.3",,,,,"17.9",,,"10.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2262","Bellingham School District","Geneva Elementary School","Reading","13.4",,,,,"15.5",,,"12.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","3134","Bellingham School District","Happy Valley Elementary School","Math","27.2",,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","3134","Bellingham School District","Happy Valley Elementary School","Reading",,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","1694","Bellingham School District","Home Port Learning Center","Math",,,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,"false",,"false","false",,"false",,,,,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required"
"29801","Northwest Educational Service District 189","37501","1694","Bellingham School District","Home Port Learning Center","Reading",,,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,"false",,"false","false",,"false",,,,,,,,,,,,"N<Required","N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","27403","3649","Bethel School District","Chester H Thompson Elementary","Reading","1.5",,,"7.9",,"6.1",,,"-3.5","Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","No",,,,,,,,,"57.7",,,,,,,,,"-14.3",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","No"
"29801","Northwest Educational Service District 189","37501","4442","Bellingham School District","Kulshan Middle School","Math","8.2",,,,"-5.5","13.2","-30.6",,"-4.8","Yes","N<Required","N<Required","N<Required","No","Yes","No","N<Required","No",,,,,"25",,"12.3",,"41.1",,,,,"3",,"-0.5",,"-3.3",,,,,"false",,"false",,"false",,,,,"true",,"true",,"true","Yes","N<Required","N<Required","N<Required","No","Yes","No","N<Required","No"
"29801","Northwest Educational Service District 189","37501","4442","Bellingham School District","Kulshan Middle School","Reading","16.8",,,,"20.8","18.8","-19.7",,"9.3","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"31.7",,,,,,,,,"-11.7",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2261","Bellingham School District","Larrabee Elementary School","Math","24.1",,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","37501","2261","Bellingham School District","Larrabee Elementary School","Reading","22",,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","N<Required"
