"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexspecialed","indexltdenglish","indexlowincome","mettargetbeforeshall","mettargetbeforeshamerica","mettargetbeforeshasian","mettargetbeforeshblack","mettargetbeforeshhispanic","mettargetbeforeshwhite","mettargetbeforeshspecialed","mettargetbeforeshltdenglish","mettargetbeforeshlowincome","previousweightedcemetall","previousweightedcemetame","previousweightedcemetasian","previousweightedcemetblack","previousweightedcemethispanic","previousweightedcemetwhite","previousweightedcemetspecialed","previousweightedcemetltd","previousweightedcemetlowincome","reductionpercentall","reductionpercentamericanindian","reductionpercentasian","reductionpercentblack","reductionpercenthispanic","reductionpercentwhite","reductionpercentspecialed","reductionpercentltdenglish","reductionpercentlowincome","met10percentflagall","met10percentflagamericanindian","met10percentflagasian","met10percentflagblack","met10percentflaghispanic","met10percentflagwhite","met10percentflagspecialed","met10percentflagltdenglish","met10percentflaglowincome","metotherindicatorflagall","metotherindicatorflagame","metotherindicatorflagasian","metotherindicatorflagblack","metotherindicatorflaghispanic","metotherindicatorflagwhite","metotherindicatorflagspecialed","metotherindicatorflagltd","metotherindicatorflaglowincome","mettargetaftershflagall","mettargetaftershflagamer","mettargetaftershflagasian","mettargetaftershflagblack","mettargetaftershflaghispanic","mettargetaftershflagwhite","mettargetaftershflagspecialed","mettargetaftershflagltdenglish","mettargetaftershflaglowincome"
"29801","Northwest Educational Service District 189","37501","3576","Bellingham School District","Sehome High School","Reading","17.3",,"25.7","25.7","6.8","20.9","11.2",,"16","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true","false",,"true",,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","3201","Bellingham School District","Shuksan Middle School","Math","-10.4",,"11.5",,"-21.7","0.6","-22.6",,"-18.1","No","N<Required","Yes","N<Required","No","Yes","No","No","No","41.7",,,,"19.5",,"15.5",,"27.2","-3",,,,"3.5",,"4.8",,"4.5","false",,,,"false",,"false",,"false","true",,,,"true",,"true",,"true","No","N<Required","Yes","N<Required","No","Yes","Yes","No","No"
"29801","Northwest Educational Service District 189","37501","3201","Bellingham School District","Shuksan Middle School","Reading","3.6",,"20.8",,"-6.5","14.7","-21.7","-19.3","-4.5","Yes","N<Required","Yes","N<Required","No","Yes","No","No","No",,,,,"35.4",,"20.5","7","45.2",,,,,"9.5",,"4.9","18","8",,,,,"true",,"false","true","false",,,,,"true",,"true","true","true","Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","Yes","No"
"29801","Northwest Educational Service District 189","37501","2175","Bellingham School District","Silver Beach Elementary School","Math","27",,,,,,"16.9",,"25.3","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2175","Bellingham School District","Silver Beach Elementary School","Reading","14.3",,,,,,"-5.8",,"14.7","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N<Required","Yes",,,,,,,"46.9",,,,,,,,,"-8.4",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","4515","Bellingham School District","Squalicum High School","Math","-9.9",,"0.2",,"-25","-2.3",,"-30.6","-26.8","No","N<Required","Yes","N<Required","No","No","No","N<Required","No","50.7",,,,"26.5","56.9",,"28.6","31.1","-10.2",,,,"-5.1","-12",,"-22.5","-7.3","false",,,,"false","false",,"false","false","true",,,,"false","false",,"true","false","Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","No"
"29801","Northwest Educational Service District 189","37501","4515","Bellingham School District","Squalicum High School","Reading","8.6",,"18.2",,"-1.4","15.3","-28.9","-16","-2.3","Yes","N<Required","Yes","N<Required","No","Yes","No","N<Required","No",,,,,"70.6",,"51.7","57.1","70.6",,,,,"-51.1",,"-50.6","-60.4","-31.2",,,,,"false",,"false","false","false",,,,,"false",,"false","true","false","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2387","Bellingham School District","Sunnyland Elementary School","Math","10.7",,,,"14","17.6",,,"8.8","Yes","N<Required","Yes","N<Required","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","Yes","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","2387","Bellingham School District","Sunnyland Elementary School","Reading","9.5",,,,,"13.9",,,"11.1","Yes","N<Required","Yes","N<Required","Yes","Yes","N<Required","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","N<Required","Yes","Yes","N<Required","N<Required","Yes"
"29801","Northwest Educational Service District 189","37501","1799","Bellingham School District","Visions (Seamar Youth Center)","Math",,,,,,,,,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N/A",,,,,,,,,,,,,,,,,,,,"false","false","false",,,"false",,,,"true","true","true",,,"true",,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N/A"
"29801","Northwest Educational Service District 189","37501","1799","Bellingham School District","Visions (Seamar Youth Center)","Reading",,,,,,,,,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N/A",,,,,,,,,,,,,,,,,,,,"false","false","false",,,"false",,,,"true","true","true",,,"true",,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N/A"
"29801","Northwest Educational Service District 189","37501","5125","Bellingham School District","Wade King Elementary School","Math","30.9",,,,,,,,"13.1","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"29801","Northwest Educational Service District 189","37501","5125","Bellingham School District","Wade King Elementary School","Reading","20.3",,,,,,,,"19.9","Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N/A","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"29801","Northwest Educational Service District 189","37501","2075","Bellingham School District","Whatcom Middle School","Math","11.7",,,,"5.1","15.6","-24",,"-3.1","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","No",,,,,,,"26",,"43.5",,,,,,,"-9.7",,"-4.2",,,,,,,"false",,"false",,,,,,,"true",,"true","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","No"
"29801","Northwest Educational Service District 189","37501","2075","Bellingham School District","Whatcom Middle School","Reading","24",,,,"20.1","27.4","-7.9",,"18.1","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N<Required","Yes",,,,,,,"36.4",,,,,,,,,"1.3",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","Yes","N<Required","Yes"
"32801","Educational Service District 101","1122","3142","Benge School District","Benge Elementary","Math",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","100",,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"32801","Educational Service District 101","1122","3142","Benge School District","Benge Elementary","Reading",,,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","100",,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,,"N<Required","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"17801","Puget Sound Educational Service District 121","27403","2807","Bethel School District","Bethel High School","Math","-25.9",,,"-28.5","-21.7","-21.3","-42.3",,"-28.6","No","N<Required","N<Required","No","No","No","No","N/A","No","34.4",,,"25.7","25","36.9","4.8",,"26.3","-5.4",,,"-8.3","-0.9","-4.4","5",,"-2.3","false",,,"false","false","false","false",,"false","true",,,"true","true","true","true",,"true","No","N<Required","N<Required","No","No","No","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","2807","Bethel School District","Bethel High School","Reading","13.3",,,"13.7","10.5","17.9","-23.5",,"9.1","Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","Yes",,,,,,,"35.6",,,,,,,,,"-2.3",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","3250","Bethel School District","Bethel Middle School","Math","-6.7",,"7.5","-3.6",,"-2.7","-32.4",,"-9.5","No","N<Required","Yes","No","N<Required","No","No","N/A","No","43.6",,,"28",,"44.4","3.8",,"34.1","1.2",,,"3.8",,"4.3","8.2",,"3.2","false",,,"false",,"false","false",,"false","true",,,"false",,"true","true",,"false","No","N<Required","Yes","No","N<Required","No","Yes","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","3250","Bethel School District","Bethel Middle School","Reading","7.4",,"22.6","16.1",,"10.2","-32.7",,"5.9","Yes","N<Required","Yes","Yes","N<Required","Yes","No","N/A","Yes",,,,,,,"7.7",,,,,,,,,"8.7",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","Yes","N<Required","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","5174","Bethel School District","Bethel Online Academy","Math",,,,,,,,,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","27403","5174","Bethel School District","Bethel Online Academy","Reading",,,,,,,,,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N<Required",,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"true",,,,,,,,"N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N<Required","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","27403","4296","Bethel School District","Camas Prairie Elementary","Math","3.4",,,,,"17.7",,,"-0.4","Yes","N<Required","N<Required","No","Yes","Yes","No","N/A","No",,,,,,,,,"41.8",,,,,,,,,"2.9",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","No","Yes","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4296","Bethel School District","Camas Prairie Elementary","Reading","4.4",,,,,"17.6",,,"4","Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","Yes","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4186","Bethel School District","Cedarcrest Middle School","Math",,,,,"-6.2","-2",,,,"No","N<Required","Yes","No","No","No","No","N/A","No",,,,,"35.4","41.9",,,,,,,,"0.9","6.6",,,,,,,,"false","false",,,,,,,,"true","true",,,,"No","N<Required","Yes","No","No","No","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4186","Bethel School District","Cedarcrest Middle School","Reading",,,,,"0.9","7.4",,,,"No","N<Required","Yes","Yes","Yes","Yes","No","N/A","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","Yes","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4331","Bethel School District","Centennial Elementary","Math","4.9",,,,,"9.4",,,"2.9","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4331","Bethel School District","Centennial Elementary","Reading","5.4",,,,,"7.5",,,"0.2","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","1510","Bethel School District","Challenger Secondary School","Math","-15.4",,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required","27.6",,,,,,,,,"-8.5",,,,,,,,,"false",,,,,,,,,"false",,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","27403","1510","Bethel School District","Challenger Secondary School","Reading","25.7",,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required",,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,"N<Required","N/A","N<Required","N<Required","N<Required","N<Required","N/A","N/A","N<Required"
"17801","Puget Sound Educational Service District 121","27403","3649","Bethel School District","Chester H Thompson Elementary","Math","-11.8",,,,,"-5.4",,,"-15.3","No","N<Required","Yes","No","Yes","No","No","N/A","No","35.2",,,,,"39.7",,,"29.1","8.2",,,,,"4.4",,,"7.1","false",,,,,"false",,,"false","true",,,,,"true",,,"true","No","N<Required","Yes","Yes","Yes","No","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","3649","Bethel School District","Chester H Thompson Elementary","Reading","-9",,,,,"-4.3","-42.2",,"-14.1","No","N<Required","Yes","No","Yes","No","No","N/A","No","53.6",,,,,"57.4","16.1",,"50","-3",,,,,"-13.2","-2.8",,"-11.6","false",,,,,"false","false",,"false","true",,,,,"true","true",,"true","No","N<Required","Yes","No","Yes","No","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","2576","Bethel School District","Clover Creek Elementary","Math","1.7",,,,,"10.4",,,"-6.3","Yes","N<Required","N<Required","Yes","Yes","Yes","N<Required","N/A","No",,,,,,,,,"37.2",,,,,,,,,"-4.8",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","Yes","Yes","Yes","N<Required","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","2576","Bethel School District","Clover Creek Elementary","Reading","4.3",,,,,"7.6",,,"0.4","Yes","N<Required","N<Required","Yes","Yes","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","Yes","Yes","Yes","N<Required","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4578","Bethel School District","Cougar Mountain Middle School","Math","-7.8",,,"-15.9","0.4","-2.7",,,"-14.2","No","N<Required","N<Required","N<Required","Yes","No","No","N/A","No","41.7",,,"15.4",,"45.2",,,"29.4","2",,,"3.7",,"3",,,"4.7","false",,,"false",,"false",,,"false","true",,,"true",,"true",,,"true","No","N<Required","N<Required","N<Required","Yes","No","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4578","Bethel School District","Cougar Mountain Middle School","Reading","8.8",,,"22","12.4","13.1","-24.6",,"2.4","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,"20",,,,,,,,,"3.5",,,,,,,,,"false",,,,,,"true",,,"true",,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","2877","Bethel School District","Elk Plain School of Choice","Math","21.6",,,,,"25.5",,,,"Yes","N<Required","N<Required","Yes","N<Required","Yes","Yes","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","Yes","N<Required","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","2877","Bethel School District","Elk Plain School of Choice","Reading","10.9",,,,,"13.1",,,,"Yes","N<Required","N<Required","Yes","N<Required","Yes","Yes","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","Yes","N<Required","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4099","Bethel School District","Evergreen Elementary","Math","3.9",,,"12.4",,"10.8",,,"3.4","Yes","N<Required","Yes","Yes","Yes","Yes","No","Yes","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"17801","Puget Sound Educational Service District 121","27403","4099","Bethel School District","Evergreen Elementary","Reading","-1.7",,,"9.3",,"5.7",,,"-3.2","No","N<Required","Yes","Yes","Yes","Yes","No","N<Required","No","62.1",,,,,,,,"53.9","-8.1",,,,,,,,"0.3","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","Yes","Yes","Yes","Yes","Yes","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","5159","Bethel School District","Frederickson Elementary","Math","8.9",,,,,"17.8",,,"9","Yes","N<Required","N<Required","Yes","Yes","Yes","No","N<Required","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","Yes","Yes","Yes","No","N<Required","Yes"
"17801","Puget Sound Educational Service District 121","27403","5159","Bethel School District","Frederickson Elementary","Reading","-0.4",,,,,"7.2",,,"-1.1","No","N<Required","N<Required","Yes","No","Yes","No","N<Required","No",,,,,,,,,,,,,,,,,,,"false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","Yes","No","Yes","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4407","Bethel School District","Frontier Middle School","Math","-3.7",,"24.4",,"-10.6","0.6",,,"-9","No","N<Required","Yes","N<Required","No","Yes","No","N/A","No","48.8",,,,"33.3",,,,"38.2","-1.1",,,,"-7.1",,,,"-0.2","false",,,,"false",,,,"false","true",,,,"true",,,,"true","No","N<Required","Yes","N<Required","No","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4407","Bethel School District","Frontier Middle School","Reading","-0.8",,"14.5",,"2.3","3.2",,,"-6.1","No","N<Required","Yes","N<Required","Yes","Yes","No","N/A","No","59.7",,,,,,,,"48.7","-5.9",,,,,,,,"-4.2","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","Yes","N<Required","Yes","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4297","Bethel School District","Graham Elementary","Math","17.8",,,,,"21",,,"19.5","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4297","Bethel School District","Graham Elementary","Reading","14.9",,,,,"16.5",,,"14.8","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","5033","Bethel School District","Graham Kapowsin High School","Math","-25.2","3.1","0","-18.3","-13.2","-25","-41.3",,"-31.4","No","N<Required","Yes","N<Required","No","No","No","N/A","No","34.4",,,"14.8","16.1","37.5","4.2",,"24","-3.8",,,"12","18.4","-10","6.8",,"-2.8","false",,,"true","true","false","false",,"false","true","true",,"true","true","true","true",,"true","No","N<Required","Yes","N<Required","Yes","No","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","5033","Bethel School District","Graham Kapowsin High School","Reading","13.1","25.7","21.1","19.8","23.8","14.6","-23.4",,"9.8","Yes","N<Required","Yes","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,"42.6",,,,,,,,,"-12.6",,,,,,,,,"false",,,,"true",,"true",,,"true",,,"Yes","N<Required","Yes","N<Required","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","2748","Bethel School District","Kapowsin Elementary","Math","2.8",,,,,,,,"-2.6","Yes","N<Required","N<Required","N<Required","N<Required","Yes","No","N/A","No",,,,,,,,,"49.4",,,,,,,,,"-8.6",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","2748","Bethel School District","Kapowsin Elementary","Reading","9.1",,,,,,,,"6.9","Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4102","Bethel School District","Naches Trail Elementary","Math","5.2",,,"10.4",,"13.4","4.9",,"1.4","Yes","N<Required","Yes","Yes","Yes","Yes","Yes","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","Yes","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4102","Bethel School District","Naches Trail Elementary","Reading","3.2",,,"12.1",,"10","-9.2",,"0.7","Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","Yes",,,,,,,"35.5",,,,,,,,,"4.3",,,,,,,,,"false",,,,,,,,,"true",,,"Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","5160","Bethel School District","Nelson Elementary School","Math","14.5",,,,,"17.6",,,"23.3","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","5160","Bethel School District","Nelson Elementary School","Reading","10.2",,,,,"14.5",,,"8.7","Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4538","Bethel School District","North Star Elementary","Math","7.6",,,,,"12","-16.8",,"7.7","Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","Yes",,,,,,,"36.6",,,,,,,,,"-21.9",,,,,,,,,"false",,,,,,,,,"false",,,"Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4538","Bethel School District","North Star Elementary","Reading","4",,,,,"7.1","-36.3",,"1.8","Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","Yes",,,,,,,"29.6",,,,,,,,,"-18.3",,,,,,,,,"false",,,,,,,,,"false",,,"Yes","N<Required","N<Required","Yes","Yes","Yes","No","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4381","Bethel School District","Pioneer Valley Elementary","Math","-8.3",,,,,"-0.3",,,"-15.3","No","N<Required","N<Required","No","No","No","No","N/A","No","56.8",,,,,"62.8",,,"45.6","-31.3",,,,,"-40.4",,,"-24.2","false",,,,,"false",,,"false","true",,,,,"true",,,"true","No","N<Required","N<Required","No","No","No","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4381","Bethel School District","Pioneer Valley Elementary","Reading","3.5",,,,,"9.4",,,"-3.7","Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","No",,,,,,,,,"58.4",,,,,,,,,"-24.4",,,,,,,,,"false",,,,,,,,,"true","Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4227","Bethel School District","Rocky Ridge Elementary","Math",,,,,,"-3.4",,,,"No","N<Required","N<Required","N<Required","Yes","No","No","N<Required","No",,,,,,"55.2",,,,,,,,,"-21.4",,,,,,,,,"false",,,,,,,,,"true",,,,"No","N<Required","N<Required","N<Required","Yes","No","Yes","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4227","Bethel School District","Rocky Ridge Elementary","Reading",,,,,,"0.5",,,,"No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No","N<Required","N<Required","N<Required","Yes","Yes","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","2543","Bethel School District","Roy Elementary","Math","-2",,,,,,,,"-14.1","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","No","42.9",,,,,,,,"31.4","1.1",,,,,,,,"-0.2","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","2543","Bethel School District","Roy Elementary","Reading","2.3",,,,,,,,"4.9","Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","N<Required","N<Required","N<Required","Yes","N<Required","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4103","Bethel School District","Shining Mountain Elementary","Math","7.9",,,,,"18.6",,,"-1.3","Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","No",,,,,,,,,"39.7",,,,,,,,,"10.4",,,,,,,,,"true",,,,,,,,,"true","Yes","N<Required","Yes","Yes","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","4103","Bethel School District","Shining Mountain Elementary","Reading","5.8",,,,,"13.2",,,"0.3","Yes","N<Required","Yes","Yes","Yes","Yes","No","N/A","Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes","N<Required","Yes","Yes","Yes","Yes","Yes","N/A","Yes"
"17801","Puget Sound Educational Service District 121","27403","2399","Bethel School District","Spanaway Elementary","Math","-8.5",,,,,"1.4",,,"-10.9","No","N<Required","N<Required","No","Yes","Yes","No","N/A","No","53.6",,,,,,,,"38.3","-36.6",,,,,,,,"-9.5","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","No","Yes","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","2399","Bethel School District","Spanaway Elementary","Reading","-6.1",,,,,"5.2",,,"-8.8","No","N<Required","N<Required","Yes","Yes","Yes","No","N/A","No","68.4",,,,,,,,"55.6","-58.2",,,,,,,,"-29.1","false",,,,,,,,"false","true",,,,,,,,"true","No","N<Required","N<Required","Yes","Yes","Yes","No","N/A","No"
"17801","Puget Sound Educational Service District 121","27403","4158","Bethel School District","Spanaway Lake High School","Math","-31.2",,,"-44.6","-49.3","-19.7","-43.6","-33.1","-40.5","No","N<Required","No","No","No","No","No","N<Required","No","28.8",,,"18.5","14","32.6","7.7","20","13.9","-4.4",,,"-11.7","-9.1","2.3","1.3","-13.6","1.1","false",,,"false","false","false","false","false","false","false",,,"false","false","false","false","false","false","No","N<Required","No","No","No","No","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4158","Bethel School District","Spanaway Lake High School","Reading","9.1",,,"10","6.9","15.2","-20.5","-15.7","1.1","Yes","N<Required","Yes","Yes","Yes","Yes","No","N<Required","Yes",,,,,,,"47.7","40",,,,,,,,"-19.6","-21.2",,,,,,,,"false","false",,,,,,,,"false","false",,"Yes","N<Required","Yes","Yes","Yes","Yes","No","N<Required","Yes"
