id,newid,Y15_BusPer,Y15_SciPer,Y15_EdLegper,Y15_HealPer,Y15_OfficePer,Y15_ExtrPer,Y15_LogiPer
1500000US530539400011,539400011,0.267229255,0.045007032,0.151898734,0.11814346,0.091420534,0.258790436,0.023909986
1500000US530539400012,539400012,0.14600551,0.070247934,0.11707989,0.066115702,0.093663912,0.275482094,0.075757576
1500000US530539400021,539400021,0.143086817,0.04340836,0.017684887,0.045016077,0.123794212,0.311897106,0.138263666
1500000US530539400022,539400022,0.121008403,0.01512605,0.011764706,0.006722689,0.257142857,0.315966387,0.085714286
1500000US530539400023,539400023,0.152097902,0.038461538,0.082167832,0.068181818,0.190559441,0.20979021,0.092657343
1500000US530539400031,539400031,0.196770335,0.067583732,0.097488038,0.101674641,0.122009569,0.226674641,0.082535885
1500000US530539400032,539400032,0.103191489,0.039361702,0.037234043,0.045744681,0.178723404,0.3,0.164893617
1500000US530539400033,539400033,0.080924855,0.029865125,0.046242775,0,0.185934489,0.28805395,0.105009634
1500000US530539400041,539400041,0,0.036161335,0.101529903,0.045897079,0.268428373,0.265646732,0.134909597
1500000US530539400042,539400042,0.309917355,0,0.041322314,0,0.103305785,0.136363636,0.17768595
1500000US530539400043,539400043,0.097264438,0.030395137,0.048632219,0.039513678,0.170212766,0.288753799,0.124620061
1500000US530539400044,539400044,0.165116279,0.027906977,0.055813953,0.020930233,0.265116279,0.248837209,0.1
1500000US530539400045,539400045,0.168523677,0.034818942,0.125348189,0.043175487,0.105849582,0.275766017,0.146239554
1500000US530539400046,539400046,0.204,0.042666667,0.052,0.018666667,0.168,0.292,0.090666667
1500000US530539400051,539400051,0.131284916,0.046089385,0.094972067,0.018156425,0.125698324,0.280726257,0.111731844
1500000US530539400052,539400052,0.10786106,0.086837294,0.074954296,0.050274223,0.196526508,0.23583181,0.119744059
1500000US530539400053,539400053,0.156946827,0.048027444,0.065180103,0.039451115,0.188679245,0.253859348,0.117495712
1500000US530539400061,539400061,0.126732673,0,0.061386139,0.073267327,0.247524752,0.21980198,0.122772277
1500000US530539400062,539400062,0.069565217,0.013043478,0.047826087,0.108695652,0.334782609,0.152173913,0.052173913
1500000US530539400071,539400071,0.082568807,0.03058104,0.042813456,0.006116208,0.360856269,0.302752294,0.070336391
1500000US530539400072,539400072,0.079439252,0.093457944,0.035046729,0.009345794,0.280373832,0.098130841,0.098130841
1500000US530539400073,539400073,0.064393939,0.022727273,0.037878788,0.005681818,0.40719697,0.183712121,0.164772727
1500000US530539400081,539400081,0.160992908,0.056028369,0.09929078,0.056737589,0.156028369,0.270921986,0.064539007
1500000US530539400082,539400082,0.154334038,0.040169133,0.102536998,0.072938689,0.171247357,0.255813953,0.059196617
1500000US530539400083,539400083,0.262008734,0.075691412,0.161572052,0.074235808,0.119359534,0.177583697,0.03202329
1500000US530539400091,539400091,0.095510984,0.025787966,0.085959885,0.050620821,0.162368672,0.286532951,0.140401146
1500000US530539400092,539400092,0.166666667,0.123287671,0.146118721,0.025114155,0.093607306,0.232876712,0.089041096
1500000US530539400101,539400101,0.117158672,0.015682657,0.121771218,0.034132841,0.114391144,0.287822878,0.099630996
1500000US530539400102,539400102,0.109510086,0,0,0.03314121,0.109510086,0.280979827,0.13832853
1500000US530539400103,539400103,0.20754717,0.014150943,0.132075472,0.146226415,0.075471698,0.179245283,0.202830189
1500000US530539400111,539400111,0.198689956,0.046943231,0.116812227,0.06441048,0.133187773,0.198689956,0.077510917
1500000US530539400112,539400112,0.223194748,0.083150985,0.118161926,0.152078775,0.090809628,0.245076586,0.02297593
1500000US530539400113,539400113,0.216161616,0.064646465,0.115151515,0.078787879,0.094949495,0.222222222,0.098989899
