id,newid,Y15_WP,Y15_BP,Y15_NP,Y15_AP,Y15_PP,Y15_OP,Y15_MP,Y15_MOP,Y15_MOEP
1500000US530530725052,530725052,0.969210174,0,0.009370817,0.013386881,0,0,0.008032129,0,0.008032129
1500000US530530725053,530725053,0.870333988,0.006221349,0,0.087753766,0,0.009495743,0.026195154,0,0.026195154
1500000US530530725054,530725054,0.891764706,0.038431373,0,0.037647059,0,0,0.032156863,0,0.032156863
1500000US530530725061,530725061,0.926587302,0.017857143,0,0,0,0,0.055555556,0,0.055555556
1500000US530530725062,530725062,0.869176471,0.018823529,0.000470588,0.075294118,0.000470588,0.002352941,0.033411765,0,0.033411765
1500000US530530725071,530725071,0.747433265,0.013347023,0.117043121,0.052361396,0,0.028747433,0.041067762,0,0.041067762
1500000US530530725072,530725072,0.926513815,0,0,0.029394474,0,0.018812463,0.025279248,0,0.025279248
1500000US530530726011,530726011,0.832335329,0.023577844,0.02245509,0.022080838,0,0.014221557,0.085329341,0.003742515,0.081586826
1500000US530530726012,530726012,0.857260726,0.004125413,0.048679868,0.01650165,0,0.000825083,0.072607261,0,0.072607261
1500000US530530726013,530726013,0.917610063,0.003773585,0,0.003773585,0.009433962,0.00754717,0.057861635,0,0.057861635
1500000US530530726021,530726021,0.972505092,0,0,0,0.00712831,0,0.020366599,0,0.020366599
1500000US530530726022,530726022,0.955518018,0,0,0.001126126,0,0,0.043355856,0,0.043355856
1500000US530530726023,530726023,0.965782123,0,0,0.009078212,0,0.005586592,0.019553073,0,0.019553073
1500000US530530726031,530726031,1,0,0,0,0,0,0,0,0
1500000US530530726032,530726032,0.902816901,0.018309859,0.026760563,0,0,0,0.052112676,0,0.052112676
1500000US530530726033,530726033,0.955365622,0,0,0.032288699,0,0,0.012345679,0,0.012345679
1500000US530530726034,530726034,0.917853231,0.02245345,0.014238773,0.006571742,0,0,0.038882804,0,0.038882804
1500000US530530726035,530726035,0.758949881,0.138424821,0.026252983,0,0,0,0.076372315,0,0.076372315
1500000US530530728001,530728001,0.771360469,0.089108911,0,0.084341768,0,0.003116978,0.052071874,0,0.052071874
1500000US530530728002,530728002,0.675494917,0.095238095,0.007758159,0.041733547,0.062867844,0,0.116907437,0,0.116907437
1500000US530530729011,530729011,0.697992701,0.165754258,0.007907543,0.058090024,0.007907543,0.002737226,0.059610706,0.011557178,0.048053528
1500000US530530729031,530729031,0.64,0.200540541,0.00027027,0.052702703,0.013243243,0.018918919,0.074324324,0.00972973,0.064594595
1500000US530530729051,530729051,0.77,0.0852,0.0024,0.0524,0.0044,0,0.0856,0,0.0856
1500000US530530729052,530729052,0.645546373,0.167125803,0,0,0.132231405,0.01010101,0.044995409,0,0.044995409
1500000US530530729053,530729053,0.70754717,0.154634947,0,0.010664479,0.016817063,0.009433962,0.100902379,0.013535685,0.087366694
1500000US530530729061,530729061,0.740932642,0.133851468,0,0.033678756,0.016407599,0,0.075129534,0.019861831,0.055267703
1500000US530530729062,530729062,0.761904762,0.060150376,0,0.130325815,0,0.010025063,0.037593985,0.037593985,0
1500000US530530729071,530729071,0.716759777,0.218435754,0.004469274,0.007821229,0.00726257,0.00726257,0.037988827,0.017877095,0.020111732
1500000US530530729072,530729072,0.744377811,0.087706147,0.003248376,0.024237881,0.087706147,0.017741129,0.034982509,0.022238881,0.012743628
1500000US530530729073,530729073,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1500000US530530730011,530730011,0.949748744,0,0.025125628,0,0,0,0.025125628,0,0.025125628
1500000US530530730012,530730012,0.92875817,0,0.019607843,0,0,0,0.051633987,0,0.051633987
1500000US530530730013,530730013,0.905383361,0,0.005437738,0.048939641,0,0,0.04023926,0,0.04023926
1500000US530530730014,530730014,0.921259843,0,0.057086614,0,0,0,0.021653543,0,0.021653543
1500000US530530730015,530730015,0.905720339,0.002118644,0.018008475,0.031779661,0,0.003177966,0.039194915,0.003177966,0.036016949
1500000US530530730051,530730051,0.940248027,0.030439684,0.029312289,0,0,0,0,0,0
1500000US530530730052,530730052,0.954682779,0,0,0,0,0,0.045317221,0,0.045317221
1500000US530530730053,530730053,0.859124088,0,0.028467153,0,0,0.04379562,0.068613139,0,0.068613139
1500000US530530730054,530730054,0.807304786,0.011964736,0,0.009445844,0.0302267,0,0.141057935,0,0.141057935
1500000US530530730061,530730061,0.969996052,0,0.012633241,0.014607185,0,0,0.002763522,0,0.002763522
1500000US530530730062,530730062,0.904065041,0,0,0,0,0.048780488,0.047154472,0,0.047154472
1500000US530530731081,530731081,0.85721177,0.042450555,0,0.007718283,0,0.076700434,0.015918958,0,0.015918958
1500000US530530731082,530731082,0.685490635,0.071568353,0,0.046966732,0,0.005311714,0.190662566,0.068493151,0.122169416
1500000US530530731083,530731083,0.554713805,0.087542088,0.015572391,0.063552189,0.067760943,0.007996633,0.202861953,0.025673401,0.177188552
1500000US530530731101,530731101,0.942174733,0.006913891,0,0.042740415,0,0,0.008170962,0,0.008170962
1500000US530530731102,530731102,0.850956697,0.013595166,0.021148036,0.047834844,0,0.006545821,0.059919436,0,0.059919436
1500000US530530731111,530731111,0.900220751,0.00794702,0,0.034878587,0,0.00794702,0.049006623,0,0.049006623
1500000US530530731112,530731112,0.883685801,0.012084592,0.011329305,0,0,0.060422961,0.032477341,0,0.032477341
1500000US530530731113,530731113,0.87721519,0.039240506,0,0.016455696,0,0.02278481,0.044303797,0,0.044303797
1500000US530530731131,530731131,0.897230321,0.027696793,0.009475219,0,0.020408163,0.015306122,0.029883382,0.018221574,0.011661808
1500000US530530731132,530731132,0.785257616,0.068070703,0.024069199,0.04889056,0.003760812,0.019180143,0.050770967,0,0.050770967
1500000US530530731133,530731133,0.792194093,0.01652602,0,0.00281294,0.092827004,0.009142053,0.08649789,0.02742616,0.05907173
1500000US530530731141,530731141,0.816833842,0.145660706,0,0,0,0,0.037505451,0,0.037505451
1500000US530530731142,530731142,0.87459634,0.041980624,0.004305705,0.001614639,0,0.002152853,0.075349839,0,0.075349839
1500000US530530731143,530731143,0.81441048,0.028384279,0,0.017467249,0,0,0.139737991,0.008005822,0.131732169
1500000US530530731151,530731151,0.826442308,0.018269231,0.015865385,0.044230769,0,0.011538462,0.083653846,0.007692308,0.075961538
1500000US530530731152,530731152,0.80660702,0,0.029593944,0.034411562,0,0.03854095,0.090846524,0,0.090846524
1500000US530530731153,530731153,0.931323283,0,0,0,0,0.035175879,0.033500838,0,0.033500838
1500000US530530731161,530731161,0.862773723,0.031143552,0.017518248,0.045742092,0.000486618,0,0.042335766,0,0.042335766
1500000US530530731162,530731162,0.859504132,0,0.020343293,0.018436109,0,0.026700572,0.075015893,0,0.075015893
1500000US530530731171,530731171,0.878581836,0.030111705,0.064108791,0.008742108,0,0.006313745,0.012141816,0,0.012141816
1500000US530530731172,530731172,0.991511036,0.008488964,0,0,0,0,0,0,0
1500000US530530731181,530731181,0.930864198,0.006419753,0.015802469,0.00691358,0,0.008395062,0.031604938,0,0.031604938
1500000US530530731182,530731182,0.921122995,0,0,0.038324421,0,0.003565062,0.036987522,0,0.036987522
1500000US530530731191,530731191,0.932795699,0.004480287,0,0.000896057,0,0.001792115,0.060035842,0,0.060035842
1500000US530530731192,530731192,0.962141698,0.00757166,0.008112493,0.012439156,0,0,0.009734992,0,0.009734992
1500000US530530731201,530731201,0.682142857,0.120918367,0,0.071428571,0.03877551,0.068877551,0.017857143,0,0.017857143
1500000US530530731202,530731202,0.763085399,0.073002755,0.005509642,0.061524334,0,0.005050505,0.091827365,0,0.091827365
1500000US530530731211,530731211,0.803945746,0.025071928,0.014385532,0.027949034,0,0,0.12864776,0,0.12864776
1500000US530530731212,530731212,0.830808081,0.02483165,0.016414141,0.047558923,0.021464646,0.002525253,0.056397306,0.000420875,0.055976431
1500000US530530731221,530731221,0.740458015,0.044627129,0.032295948,0.054609513,0.02524956,0,0.102759836,0.004110393,0.098649442
1500000US530530731222,530731222,0.750637988,0.055778345,0.016040831,0.051403573,0.007291287,0.028436019,0.090411958,0,0.090411958
1500000US530530731231,530731231,0.660012285,0.058353808,0,0.125307125,0.023955774,0.046990172,0.085380835,0,0.085380835
1500000US530530731232,530731232,0.837297297,0.011891892,0,0.035675676,0,0.032972973,0.082162162,0,0.082162162
1500000US530530731241,530731241,0.913274336,0,0.00619469,0.007964602,0,0,0.072566372,0,0.072566372
1500000US530530731242,530731242,0.864380952,0,0.017142857,0.021333333,0,0,0.097142857,0,0.097142857
1500000US530530731251,530731251,0.794523867,0.056942089,0.034892173,0.041192149,0,0.009207657,0.063242064,0,0.063242064
1500000US530530731252,530731252,0.905221339,0,0.022701476,0.019296254,0,0.021566402,0.031214529,0,0.031214529
1500000US530530731253,530731253,0.755750274,0.125410734,0,0.020810515,0,0.044359255,0.053669222,0.010405257,0.043263965
1500000US530530731261,530731261,0.613275613,0.116642617,0.037758538,0.079365079,0.004329004,0.009139009,0.139490139,0,0.139490139
1500000US530530732001,530732001,0.977254265,0,0,0.006498781,0,0,0.016246954,0,0.016246954
1500000US530530732002,530732002,0.939842209,0.004930966,0,0.054240631,0,0.000986193,0,0,0
1500000US530530732003,530732003,1,0,0,0,0,0,0,0,0
1500000US530530732004,530732004,0.937948501,0.000422119,0.003799071,0.014352047,0,0,0.043478261,0,0.043478261
1500000US530530733011,530733011,0.825917686,0.020856507,0.010845384,0.02919911,0,0,0.113181313,0,0.113181313
1500000US530530733012,530733012,0.878361076,0,0,0.034571063,0,0,0.087067862,0,0.087067862
1500000US530530733013,530733013,1,0,0,0,0,0,0,0,0
1500000US530530733014,530733014,0.858670741,0,0,0,0,0,0.141329259,0,0.141329259
1500000US530530733021,530733021,0.891256429,0.006612785,0,0,0,0.022042616,0.08008817,0,0.08008817
1500000US530530733022,530733022,0.873733437,0,0.003117693,0.058456742,0,0.004676539,0.060015588,0,0.060015588
1500000US530530733023,530733023,0.897033159,0.010471204,0.032286213,0.019197208,0.011343805,0,0.029668412,0,0.029668412
1500000US530530734041,530734041,0.954954955,0.014742015,0,0.027027027,0,0,0.003276003,0,0.003276003
1500000US530530734042,530734042,0.933040615,0.004390779,0.008781559,0.004390779,0,0,0.049396268,0,0.049396268
1500000US530530734043,530734043,1,0,0,0,0,0,0,0,0
1500000US530530734044,530734044,0.909090909,0,0,0.020084567,0,0.031712474,0.039112051,0,0.039112051
1500000US530530734045,530734045,0.790636507,0.03945292,0,0.036822725,0,0,0.133087849,0,0.133087849
1500000US530530734051,530734051,0.805201428,0.039265681,0.004079551,0.04436512,0,0.048444671,0.058643549,0,0.058643549
1500000US530530734052,530734052,0.71474359,0.057692308,0.008974359,0.052564103,0.007692308,0.031410256,0.126923077,0.011538462,0.115384615
1500000US530530734061,530734061,0.719382322,0.025026624,0.010117146,0.218317359,0,0,0.02715655,0,0.02715655
1500000US530530734062,530734062,0.928355958,0.036199095,0,0.022624434,0,0,0.012820513,0,0.012820513
1500000US530530734063,530734063,0.776309996,0.020255394,0.01232937,0.026420079,0,0,0.164685161,0,0.164685161
1500000US530530734071,530734071,0.796911197,0,0.034749035,0.020849421,0,0.010810811,0.136679537,0,0.136679537
1500000US530530734072,530734072,0.951737452,0,0,0,0,0,0.048262548,0,0.048262548
1500000US530530734073,530734073,0.858267717,0.021653543,0.005249344,0.017060367,0,0,0.097769029,0.00328084,0.094488189
1500000US530530734081,530734081,0.909341924,0.002300966,0.013805798,0,0,0.046019328,0.028531983,0.00414174,0.024390244
1500000US530530734082,530734082,0.891282051,0,0,0,0.108717949,0,0,0,0
1500000US530530734083,530734083,0.868177137,0.028836251,0.032955716,0.002059732,0,0.03707518,0.030895984,0,0.030895984
1500000US530530735001,530735001,0.874819103,0,0,0,0,0,0.125180897,0.035455861,0.089725036
1500000US530530735002,530735002,0.816772375,0,0.053558844,0,0,0,0.129668781,0,0.129668781
1500000US530530735003,530735003,0.798941799,0.008465608,0.014814815,0.048677249,0,0,0.129100529,0,0.129100529
1500000US530530735004,530735004,0.843843844,0,0.052052052,0,0,0,0.104104104,0,0.104104104
1500000US530530735005,530735005,0.950684932,0,0,0,0,0.032876712,0.016438356,0,0.016438356
1500000US530530735006,530735006,0.945479641,0,0,0.054520359,0,0,0,0,0
1500000US530539400011,539400011,0.738947368,0.042807018,0.010526316,0.110175439,0,0,0.09754386,0.010526316,0.087017544
1500000US530539400012,539400012,0.867143994,0.019093079,0.002386635,0.011137629,0,0.035003978,0.065234686,0.008750994,0.056483691
1500000US530539400021,539400021,0.825439783,0.02232747,0.00338295,0.109607578,0,0.00405954,0.035182679,0.00135318,0.033829499
1500000US530539400022,539400022,0.493163172,0.157702826,0.023701003,0.135824977,0.092980857,0.02461258,0.072014585,0.002734731,0.069279854
1500000US530539400023,539400023,0.66776587,0.061830173,0.016488046,0.113767519,0.002473207,0.008244023,0.129431162,0,0.129431162
1500000US530539400031,539400031,0.509150915,0.131413141,0.00870087,0.256825683,0.01050105,0.00570057,0.077707771,0.00240024,0.075307531
1500000US530539400032,539400032,0.602832512,0.039408867,0.022167488,0.141625616,0.102832512,0.022167488,0.068965517,0.014162562,0.054802956
1500000US530539400033,539400033,0.661565369,0.120682116,0.034105815,0.040227372,0.087888063,0.014866638,0.040664626,0,0.040664626
1500000US530539400041,539400041,0.752118644,0.120762712,0.019774011,0.04519774,0,0,0.062146893,0,0.062146893
1500000US530539400042,539400042,0.922764228,0.026422764,0,0,0.016260163,0,0.034552846,0,0.034552846
1500000US530539400043,539400043,0.859060403,0.007829978,0.01901566,0.043624161,0,0,0.070469799,0,0.070469799
1500000US530539400044,539400044,0.852878465,0.035181237,0.011727079,0.017057569,0.010660981,0,0.07249467,0.025586354,0.046908316
1500000US530539400045,539400045,0.842696629,0.023220974,0.096629213,0,0,0.024719101,0.012734082,0,0.012734082
1500000US530539400046,539400046,0.904669261,0.022697795,0.017509728,0.029831388,0,0.012970169,0.01232166,0,0.01232166
1500000US530539400051,539400051,0.688217523,0.07734139,0.058006042,0.09244713,0,0.003021148,0.080966767,0,0.080966767
1500000US530539400052,539400052,0.651624549,0.069494585,0.018953069,0.125902527,0.009927798,0.057761733,0.06633574,0.00631769,0.060018051
1500000US530539400053,539400053,0.637734125,0.094563728,0.007309274,0.134764733,0.026952947,0.016445866,0.082229328,0,0.082229328
1500000US530539400061,539400061,0.166666667,0.334572491,0.005576208,0.275712515,0.05204461,0.013630731,0.151796778,0.027261462,0.124535316
1500000US530539400062,539400062,0.250971251,0.328671329,0.011655012,0.18026418,0.003108003,0.025641026,0.1996892,0.015540016,0.184149184
1500000US530539400071,539400071,0.328834356,0.040490798,0.141104294,0.2,0.098159509,0.078527607,0.112883436,0,0.112883436
1500000US530539400072,539400072,0.457332229,0.145816073,0.150787075,0.037282519,0.004142502,0.123446562,0.081193041,0.010770505,0.070422535
1500000US530539400073,539400073,0.360032362,0.071197411,0.182038835,0.134304207,0.056634304,0.085760518,0.110032362,0.010517799,0.099514563
1500000US530539400081,539400081,0.669516729,0.079553903,0.00669145,0.156877323,0.007063197,0.013011152,0.067286245,0.011152416,0.056133829
1500000US530539400082,539400082,0.622222222,0.052345679,0.00345679,0.211851852,0.006419753,0.009876543,0.09382716,0,0.09382716
1500000US530539400083,539400083,0.746067416,0.049438202,0.005243446,0.129588015,0.003745318,0.005243446,0.060674157,0,0.060674157
1500000US530539400091,539400091,0.876865672,0.032515991,0.001599147,0.046375267,0,0.010660981,0.031982942,0,0.031982942
1500000US530539400092,539400092,0.906187625,0.005988024,0,0.015968064,0,0,0.071856287,0,0.071856287
1500000US530539400101,539400101,0.821057835,0.035590707,0,0.028670292,0.004943154,0.087988136,0.021749876,0,0.021749876
1500000US530539400102,539400102,0.923961661,0.012140575,0.01341853,0.025559105,0,0.016613419,0.008306709,0,0.008306709
1500000US530539400103,539400103,0.971235195,0,0.001692047,0,0,0,0.027072758,0,0.027072758
1500000US530539400111,539400111,0.702474351,0.035606518,0.003621002,0.202776101,0,0.010863005,0.044659022,0.003017502,0.041641521
1500000US530539400112,539400112,0.697337963,0.021990741,0,0.188657407,0,0.005787037,0.086226852,0,0.086226852
1500000US530539400113,539400113,0.853909465,0.027777778,0.001028807,0.052469136,0,0.00308642,0.061728395,0.023662551,0.038065844
