siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_hwc_raster_val,pG_hsc_raster_val,pG_rrc_raster_val,pG_tric_raster_val,pG_slo_raster_val,pD_pard_none_dist,pD_wad_none_dist,pG_parc_raster_val,pG_wac_raster_val,pG_ele_raster_val,pE_hsd_none_dist,pE_hwd_none_dist,pE_rrd_none_dist,pF_trid_none_dist,pD_psd_none_dist
211,26.0,1.0,47.0,3.0,6.0,211,1148400.2861773074,702483.0498755574,2.0,6.0,2.0,1.0,0.7171016335487366,1063.475336902196,2316.5219482298016,9.0,5.0,111.06340789794922,24.143300015600396,2643.1398565006575,4532.833813953456,4230.712125746298,11912.419551534504
212,0.0,1.0,18.0,3.0,4.0,212,1138565.4951513857,702733.672733888,2.0,9.0,0.0,0.0,0.2485819011926651,2473.078391518508,2385.7371660415583,12.0,4.0,93.23882293701172,15.738574012506927,3403.908597117625,8037.143250813337,11763.092865371138,8079.936058281964
213,28.0,1.0,3.0,3.0,4.0,213,1150826.589067474,702424.0736155659,4.0,6.0,5.0,5.0,0.5365908145904541,2031.6829074417476,1407.0502263964438,8.0,4.0,112.8741683959961,34.97833613351266,2068.7578007593734,3711.2319405573253,3594.9611548190974,9499.524772605451
214,23.0,1.0,3.0,3.0,4.0,214,1146800.7739563882,702527.6744582206,2.0,7.0,0.0,0.0,2.616567850112915,401.7429808283242,1166.7427359567187,9.0,5.0,114.89213562011719,24.807022492369367,2817.4794342630616,5376.7697252616035,5259.680865189049,13193.581473579934
215,24.0,1.0,3.0,3.0,4.0,215,1145719.637339145,702555.3164633065,2.0,6.0,0.0,0.0,0.41651856899261475,90.89599233614211,179.96743675822412,10.0,5.0,95.07050323486328,35.18625448526126,2487.7258997119125,6063.323460611882,6094.788625597959,13596.613467697161
216,22.0,1.0,3.0,3.0,4.0,216,1147067.2396308035,702522.0550468862,2.0,6.0,1.0,1.0,0.6389415860176086,658.6627172896673,1429.699611538407,9.0,5.0,119.07695007324219,22.41225814174619,2764.6972353240108,5221.826202382698,5069.052601776897,13104.935939407167
217,26.0,1.0,3.0,3.0,4.0,217,1151671.263887301,702409.5451013148,4.0,6.0,5.0,5.0,0.26862794160842896,1551.5076408674202,1630.2941587882453,10.0,3.0,119.1450424194336,2.6879710151854366,1224.8472139967644,3495.292762218358,3741.536167959793,8655.962085727118
218,19.0,1.0,3.0,3.0,4.0,218,1138219.0434164703,702749.8501949757,2.0,9.0,0.0,0.0,0.06295787543058395,2755.8649501029427,2149.605919389573,10.0,4.0,93.02958679199219,5.288325428657415,3690.174728607749,7702.694825159825,12061.90543568775,7744.911879094271
219,28.0,1.0,26.0,3.0,4.0,219,1148676.3892996311,702485.2372071445,2.0,6.0,3.0,1.0,0.40909701585769653,1055.995363518001,2107.876802786401,9.0,5.0,110.32904052734375,16.756258654739682,2692.263767629958,4421.663084757179,4099.212589431543,11637.250772829415
220,19.0,1.0,3.0,3.0,4.0,220,1138104.1423995495,702755.3508401364,2.0,8.0,0.0,0.0,0.4938336908817291,2640.9148947079384,2078.0496711010014,10.0,4.0,93.9380111694336,1.6871337228705052,3785.044002977487,7591.971317734051,12161.642517875143,7633.991328065903
221,36.0,0.0,3.0,3.0,4.0,221,1143412.761047393,702620.6513063908,2.0,6.0,0.0,0.0,1.0226359367370605,20.023811715232092,1222.5069473270376,13.0,3.0,104.21265411376953,54.27225726938555,186.24322183154956,7676.321981220587,8077.620627257342,12800.816467987237
222,21.0,0.0,3.0,3.0,4.0,222,1139168.1717675477,702729.185210064,2.0,9.0,0.0,0.0,0.5142239332199097,1889.247054648864,2026.7626221276892,12.0,5.0,92.89956665039062,10.266517907982859,2886.677713337348,8613.40409303261,11263.50375389433,8658.325038976685
223,23.0,1.0,3.0,3.0,4.0,223,1146699.7298671454,702540.8020566404,2.0,7.0,0.0,0.0,2.8904707431793213,313.4230850427748,1068.5743963553036,9.0,5.0,108.7912826538086,15.446325633213512,2833.5105505743527,5445.654236265032,5341.28266092437,13218.220524808514
224,22.0,0.0,3.0,3.0,4.0,224,1139643.5090714693,702719.9447429776,2.0,9.0,0.0,0.0,0.32868149876594543,1441.8735282226642,1570.9894370160396,11.0,5.0,93.14910888671875,11.864051413672591,2471.277583217291,9071.82325747211,10873.438028054674,9117.425405564663
225,26.0,1.0,3.0,3.0,4.0,225,1144773.363313049,702590.550644815,2.0,7.0,0.0,0.0,0.19805122911930084,8.624581520507157,719.4360156057928,12.0,3.0,95.858154296875,32.99874411588353,1540.8915415365834,6726.152437838387,6888.270365666972,13997.83406840737
226,27.0,1.0,3.0,3.0,4.0,226,1148893.1641285568,702489.6469752192,2.0,6.0,3.0,1.0,0.14960214495658875,1049.3972283926164,1957.609768472436,9.0,5.0,109.36199951171875,8.314342392834275,2740.3997968451295,4343.44566191129,4008.7445308101005,11420.991283822137
227,32.0,1.0,3.0,3.0,4.0,227,1144012.8723799735,702613.0942348987,2.0,6.0,0.0,0.0,1.7864974737167358,32.10525633697268,1059.6440727441272,12.0,3.0,102.04768371582031,39.46970710775099,780.559596705966,7261.161838793172,7548.754739493526,13390.10257041157
228,26.0,1.0,3.0,3.0,4.0,228,1148285.8490702212,702507.0865728855,2.0,6.0,2.0,1.0,0.31788110733032227,1041.6368759661268,2421.869093809994,9.0,5.0,111.52375030517578,2.2661628423590705,2651.6441006447926,4604.450050940362,4310.447362449603,12024.294345461334
229,30.0,1.0,3.0,3.0,4.0,229,1149604.6413801312,702474.3589480668,3.0,6.0,3.0,1.0,0.23735681176185608,1304.8013161541053,1547.2835617419476,9.0,4.0,105.0088882446289,11.357036525474227,2784.2365873943304,4098.65757438624,3755.801796869809,10713.402638873376
230,21.0,1.0,21.0,3.0,4.0,230,1146253.4322033077,702558.6248556376,2.0,7.0,0.0,0.0,2.202735662460327,153.6723756474048,636.2179496599338,8.0,6.0,101.3143539428711,15.459710984374382,2863.743297702909,5728.185875843377,5683.152617109123,13372.662232713305
231,27.0,0.0,3.0,3.0,4.0,231,1147566.02242589,702526.2810883075,2.0,6.0,1.0,1.0,0.353870153427124,1092.7286590697631,1918.3684266152193,8.0,5.0,115.8023910522461,0.5281126774505256,2680.5029387384525,4960.341397683804,4743.425495485232,12740.008823131036
232,21.0,1.0,3.0,3.0,4.0,232,1145965.667686969,702566.9817943126,2.0,7.0,0.0,0.0,0.451750248670578,166.5741568117155,374.0157541511678,8.0,5.0,96.84330749511719,15.719494470879368,2733.005488223949,5913.961505465277,5909.022842691937,13482.006379633734
233,24.0,1.0,3.0,3.0,4.0,233,1145584.2996833026,702578.0726513863,2.0,6.0,0.0,0.0,0.3943333327770233,20.168023235948958,170.32753652495342,10.0,4.0,95.53617095947266,16.736216840290794,2351.5016218846526,6169.111029887935,6216.275428582275,13634.920703986172
234,27.0,1.0,3.0,3.0,4.0,234,1143010.0689393878,702643.2792138904,2.0,6.0,0.0,0.0,1.1162532567977905,319.56785085009756,1421.7823601234122,12.0,3.0,106.09286499023438,38.31243258188101,51.12155838635823,7966.825701920922,8358.839764819235,12402.257655393061
235,27.0,1.0,3.0,3.0,4.0,235,1142758.3292853832,702651.4983575642,2.0,7.0,0.0,0.0,2.982008218765259,570.6463005660204,1430.1055244806787,11.0,3.0,105.75341033935547,36.96672290410846,135.39065177944534,8144.501969206047,8528.419290229152,12154.531917540722
236,22.0,1.0,3.0,3.0,4.0,236,1139827.7856058031,702726.1799667329,2.0,8.0,0.0,0.0,0.5503631234169006,1269.8198985789923,1394.4690220487298,11.0,5.0,91.33556365966797,95.3221944972739,2303.9431379393814,9247.336694289383,10730.0199588673,9292.850257532366
237,23.0,1.0,3.0,3.0,4.0,237,1147194.4017780572,702539.6494998932,2.0,6.0,1.0,1.0,0.4934081435203552,786.9008403345501,1557.420568846974,9.0,5.0,117.82018280029297,0.9018494391704552,2756.33532686265,5166.65176303952,4995.5364142458175,13045.23289645994
238,21.0,1.0,3.0,3.0,4.0,238,1153820.8747455478,702374.6301448941,4.0,5.0,5.0,5.0,0.19188296794891357,40.46329218460759,3272.2123450330755,12.0,3.0,116.54430389404297,925.1844884411919,925.1844884411919,3436.0779246510933,3650.9559735774837,6506.904357360128
239,25.0,1.0,19.0,3.0,4.0,239,1149379.8445856422,702486.9258520603,3.0,6.0,3.0,1.0,0.5967727303504944,1177.603582805234,1662.453914387383,9.0,4.0,107.7694320678711,2.6588281678340824,2779.5570486393485,4177.34313464617,3830.6008494375133,10936.699554695437
240,34.0,0.0,3.0,3.0,4.0,240,1143753.178345561,702630.9885560572,2.0,6.0,0.0,0.0,1.0585013628005981,39.88019844404133,1081.2101406369306,12.0,3.0,105.33679962158203,31.52084779799921,520.2752966899951,7451.725026534062,7783.460277992336,13132.037446397044
241,30.0,1.0,3.0,3.0,4.0,241,1143218.1078933924,702646.0236309767,2.0,6.0,0.0,0.0,1.0160940885543823,118.1950768090597,1296.0688049193118,12.0,3.0,103.21598052978516,30.0576923589008,24.291049362222275,7827.744879233517,8229.324150498498,12605.122915394173
242,24.0,1.0,3.0,3.0,4.0,242,1141051.1312562227,702701.8834273964,2.0,8.0,0.0,0.0,0.569378674030304,130.34782503683653,405.2823026252513,10.0,6.0,92.37998962402344,1293.7818450007192,1205.7107608564065,9345.960277592769,9768.986014039401,10481.078848283307
243,28.0,1.0,3.0,3.0,4.0,243,1149190.9981785566,702496.4041795582,2.0,6.0,3.0,1.0,0.2924566864967346,1096.401639993132,1773.9829745324644,9.0,5.0,109.1123275756836,3.567868823450723,2776.9062693722494,4245.624586707781,3901.368597835758,11123.834706692838
244,22.0,1.0,3.0,3.0,4.0,244,1140161.698651895,702724.9457172304,2.0,8.0,0.0,0.0,0.3760715126991272,976.3765863664346,1086.7165424445404,12.0,6.0,89.89631652832031,421.91257169240123,1999.454832620014,9569.43409628803,10465.619242621935,9614.874050563629
245,23.0,1.0,3.0,3.0,4.0,245,1145473.0479373038,702590.37019898,2.0,6.0,0.0,0.0,0.38429951667785645,28.644276797449994,194.83561449316522,10.0,4.0,95.61910247802734,7.975243010541833,2239.848540939793,6252.140161815123,6312.814728083793,13673.098577387378
246,20.0,1.0,3.0,3.0,4.0,246,1140598.529471144,702715.9821524769,2.0,8.0,0.0,0.0,0.4593881070613861,571.4793405235025,703.3595681864468,11.0,6.0,94.3346176147461,849.333423480827,1604.1097009443738,9678.25889800493,10121.212827013573,10039.183787376824
247,27.0,1.0,3.0,3.0,4.0,247,1142655.5312626362,702663.9615872204,2.0,7.0,0.0,0.0,3.3170619010925293,599.9386739553944,1329.2433825130506,11.0,3.0,103.25244903564453,27.646633863760208,53.95753467938343,8223.76919257771,8605.641421971633,12051.45788788869
248,29.0,1.0,3.0,3.0,4.0,248,1150344.7274983823,702470.4212918878,3.0,6.0,4.0,5.0,0.7231188416481018,1837.6725600542925,1398.4841832753013,7.0,4.0,111.23604583740234,1.0324614579242106,2552.582727117546,3890.4766831876677,3636.5653229732,9975.793136075534
249,21.0,0.0,3.0,3.0,4.0,249,1139482.1527668834,702745.2330782264,2.0,9.0,0.0,0.0,0.46437570452690125,1584.6944484274013,1718.5423827867978,12.0,5.0,93.79508209228516,10.9127239005061,2601.5058153793243,8909.799717082307,11018.194477582463,8955.410852624622
250,27.0,1.0,3.0,3.0,4.0,250,1142199.9114389718,702676.6406957209,2.0,8.0,0.0,0.0,1.4503601789474487,170.83376951776768,910.0758463650118,11.0,3.0,99.25686645507812,162.82592059362608,155.45271959774152,8544.660969842134,8923.475175861848,11604.115299948895
251,21.0,0.0,3.0,3.0,4.0,251,1138675.2163886428,702768.4423493892,2.0,9.0,0.0,0.0,0.3628893196582794,2358.5329428522723,2438.005737638344,12.0,4.0,93.91773986816406,20.839402173925222,3292.2858235946483,8131.011619044996,11691.301359171373,8174.569267929043
252,28.0,1.0,3.0,3.0,4.0,252,1144188.2092996389,702629.4478767216,2.0,6.0,0.0,0.0,0.8825053572654724,55.26975340806626,1052.6947651380876,12.0,3.0,96.81128692626953,16.43637481498931,954.5046814599854,7153.3490396092375,7405.769819692172,13558.844186420381
253,23.0,0.0,36.0,3.0,5.0,253,1138868.6950042993,702765.3111220598,2.0,9.0,0.0,0.0,0.3891095817089081,2170.225088827178,2311.980673447508,12.0,5.0,94.48971557617188,20.905765291594207,3129.3164035163445,8316.523697831257,11529.721695788408,8360.788494668166
254,29.0,1.0,3.0,3.0,4.0,254,1150465.3138713837,702473.6066529751,3.0,6.0,4.0,5.0,0.6636674404144287,1935.3314066083406,1412.3086470371932,6.0,4.0,111.50849914550781,5.463514866451935,2432.4370202807427,3858.990083150181,3634.910810870065,9855.33783308009
255,32.0,1.0,3.0,3.0,4.0,255,1143886.329325974,702639.652908802,2.0,6.0,0.0,0.0,1.9457275867462158,53.71913175809585,1044.64168117743,12.0,3.0,104.9140396118164,17.770285017514734,652.4995543571619,7367.346851288008,7671.7352462129675,13260.80661706481
256,26.0,1.0,3.0,3.0,4.0,256,1148157.5255079716,702532.2026643902,2.0,6.0,2.0,1.0,0.2998882234096527,1018.9854155635677,2503.1919309406144,9.0,5.0,112.45450592041016,20.428640986091995,2665.4186200205377,4683.814738654006,4400.293411978281,12150.011669921776
257,21.0,1.0,3.0,3.0,4.0,257,1140926.6039462239,702719.6530768871,2.0,8.0,0.0,0.0,0.21387502551078796,244.94565585944022,452.7544391568714,10.0,6.0,91.65581512451172,1168.1597892227783,1308.0859027109216,9446.449718324242,9874.211964296182,10355.987996559134
258,26.0,1.0,3.0,3.0,4.0,258,1154127.5608119667,702387.809908554,4.0,5.0,7.0,5.0,1.0281469821929932,67.13693798907978,3557.6701439153658,12.0,3.0,119.5157699584961,1232.0313972116999,1232.0313972116999,3504.9486909691514,3700.8910809308695,6200.052729211726
259,28.0,1.0,3.0,3.0,4.0,259,1149057.5243641436,702514.3467289805,2.0,6.0,3.0,1.0,0.31249329447746277,1044.7813522599104,1868.968281203916,9.0,5.0,109.66783905029297,19.210549097634615,2786.253007970373,4306.999989350473,3966.4903514708403,11255.052187511006
260,21.0,1.0,21.0,3.0,4.0,260,1146071.0900482982,702589.495856896,2.0,7.0,0.0,0.0,2.5384674072265625,203.2981300219923,477.42906680543973,8.0,5.0,101.064453125,10.128618994491955,2837.574806745678,5865.493991599763,5842.023761060906,13418.000639793303
261,27.0,1.0,19.0,3.0,4.0,261,1154352.3021603823,702382.9608368874,4.0,4.0,8.0,5.0,0.6912921667098999,193.48604963928284,3763.5851495338698,12.0,3.0,114.81999206542969,1456.672466385635,1456.672466385635,3547.622871513044,3738.8797071537006,5975.41167043877
262,21.0,1.0,3.0,3.0,4.0,262,1145868.275493309,702596.8052254766,2.0,6.0,0.0,0.0,1.19247567653656,178.3993328154005,310.6819802371081,9.0,5.0,96.14418029785156,10.998359692470387,2634.6320794521553,5998.817586077948,6003.529711077696,13495.727101029674
263,24.0,1.0,3.0,3.0,4.0,263,1142095.9647964686,702692.7850203961,2.0,8.0,0.0,0.0,2.1614394187927246,96.51031175110994,812.4100081714652,10.0,3.0,98.37266540527344,263.9551322422562,252.3123880602207,8627.59453547289,9007.163116928576,11499.185096282597
264,27.0,1.0,3.0,3.0,4.0,264,1142895.8519762158,702675.7335453033,2.0,7.0,0.0,0.0,0.820601761341095,437.48324361825195,1473.9939880234547,11.0,3.0,106.19017028808594,8.89528244445806,152.04162722693383,8068.704622347779,8457.167824467024,12283.767187904703
265,23.0,1.0,3.0,3.0,4.0,265,1141854.9495304674,702702.5671530664,2.0,8.0,0.0,0.0,1.6041208505630493,86.9278888929639,611.4645838452996,10.0,5.0,97.1485824584961,504.4892671363358,480.5209448226425,8799.586288959805,9183.372488977791,11262.153330744593
266,27.0,1.0,3.0,3.0,4.0,266,1142522.6617777199,702685.9467794746,2.0,6.0,0.0,0.0,0.20156852900981903,465.39740346083033,1197.366716933731,11.0,3.0,97.25221252441406,11.619804589236356,3.680203164045772,8330.76553852137,8710.62243055857,11916.973616789257
267,21.0,1.0,3.0,3.0,4.0,267,1140814.067097798,702730.1855361462,2.0,8.0,0.0,0.0,0.6203750371932983,355.48882278644487,521.447468264856,10.0,6.0,91.96305084228516,1055.7891219206035,1403.205254376297,9533.90980112017,9966.106555211025,10244.319496795084
268,22.0,1.0,32.0,3.0,4.0,268,1141444.1098009646,702717.4080026448,2.0,8.0,0.0,0.0,0.4927079379558563,43.31240671044962,367.21997457688786,10.0,5.0,91.5351791381836,915.3159699513137,849.6843144151803,9085.368116037049,9489.080518837913,10858.957713327833
269,26.0,1.0,3.0,3.0,4.0,269,1145349.0412955582,702619.0440261364,2.0,6.0,0.0,0.0,0.8338096737861633,54.67886006984489,279.53065475533805,11.0,4.0,96.63386535644531,16.530564282948323,2114.9755021111996,6356.730486646597,6429.796664898955,13703.266631640407
270,0.0,1.0,13.0,3.0,4.0,270,1139938.4510668814,702759.1080504805,2.0,8.0,0.0,0.0,0.42633411288261414,1155.5602268912905,1279.2074740345683,12.0,5.0,91.19801330566406,196.49593757484516,2189.4580907989625,9345.131635076124,10662.36347510347,9390.552523158474
271,30.0,1.0,3.0,3.0,4.0,271,1143122.3210114688,702680.1981033087,2.0,6.0,0.0,0.0,0.8849392533302307,219.77589381864166,1323.003120317408,12.0,3.0,106.26557159423828,1.5672374696474243,35.53308485665503,7917.734293924413,8316.04725095089,12504.339471664374
272,26.0,1.0,3.0,3.0,4.0,272,1153970.8042357266,702408.8505488932,4.0,5.0,5.0,5.0,0.9307275414466858,25.960267268784847,3422.711144540756,12.0,3.0,116.94219970703125,1075.9570171084642,1075.9570171084642,3496.0100757045843,3699.828012770463,6356.528183720825
273,26.0,1.0,3.0,3.0,4.0,273,1154638.5765222162,702404.6822501421,8.0,4.0,8.0,4.0,0.5790024399757385,466.4808389599457,4038.4881176844615,12.0,3.0,112.5331039428711,1743.287528521528,1743.287528521528,3629.64287631132,3832.6961703962274,5688.852921472706
274,24.0,1.0,3.0,3.0,4.0,274,1141154.624487549,702745.9469875544,2.0,8.0,0.0,0.0,0.763817310333252,18.83265390862409,332.31932778993826,10.0,6.0,90.62374877929688,1205.3187330891951,1093.550364542409,9305.125816676682,9721.286541086327,10570.910659118126
275,27.0,0.0,3.0,3.0,4.0,275,1144867.3860908896,702653.4812932312,2.0,7.0,0.0,0.0,0.23277351260185242,75.07846642231176,673.8219712503371,11.0,3.0,95.67108917236328,33.47039382091554,1632.713173249578,6708.13621549309,6844.466685633543,13898.286055330276
276,0.0,1.0,3.0,3.0,4.0,276,1141335.7711068839,702746.4381283075,2.0,8.0,0.0,0.0,0.12148665636777878,10.53583853771041,317.59997909661234,10.0,5.0,90.13665008544922,1024.287307841555,932.5047274066601,9180.512719381064,9588.082861829773,10746.83394863493
277,26.0,1.0,3.0,3.0,4.0,277,1145219.68263039,702652.232608065,2.0,6.0,0.0,0.0,0.6096025705337524,86.80017958359534,392.6937820521824,11.0,4.0,99.26164245605469,45.18590647483982,1984.9973407974371,6468.530498080677,6554.142319891557,13733.016844216814
278,28.0,1.0,3.0,3.0,4.0,278,1154447.9194232225,702451.3698208034,5.0,4.0,8.0,4.0,0.48513102531433105,272.51363447764396,3877.8310699784906,12.0,3.0,114.88831329345703,1554.5790273435264,1554.5790273435264,3635.068444234086,3827.3925607267156,5879.0950382493975
279,24.0,1.0,3.0,3.0,4.0,279,1141964.882381469,702765.4439958036,2.0,8.0,0.0,0.0,1.7199372053146362,21.808892215497618,662.6501607048782,10.0,4.0,101.22457122802734,398.4587516840565,355.9120776168514,8770.224644817867,9150.654887711125,11355.268390897914
280,0.0,1.0,3.0,3.0,4.0,280,1140369.5417401344,702807.5692396462,2.0,8.0,0.0,0.0,1.32650625705719,758.0093527370475,863.7893935095012,12.0,6.0,90.54637145996094,605.0482929024862,1775.978325016627,9748.560490243863,10355.906430627512,9794.51125227637
281,23.0,1.0,3.0,3.0,4.0,281,1141712.9612973928,702776.2353128046,2.0,8.0,0.0,0.0,2.421936511993408,26.67053068677424,458.079153107557,10.0,5.0,96.71697998046875,649.8678419934284,583.9259370460902,8948.844764535208,9336.089969652347,11107.218393989955
282,23.0,1.0,3.0,3.0,4.0,282,1137179.2784356326,702898.4020632207,2.0,7.0,0.0,0.0,1.0356543064117432,1720.0574841102703,1573.8920460465417,7.0,4.0,101.02411651611328,31.75825047029298,4496.765208076041,6671.660586314523,13024.025228140908,6712.522839502708
283,22.0,1.0,32.0,3.0,4.0,283,1141567.5295016319,702792.7090331465,2.0,8.0,0.0,0.0,2.3081305027008057,64.29683841262903,358.08143477652783,10.0,5.0,93.0121078491211,796.2238474506515,705.4562641847691,9057.774852158253,9451.665298881015,10961.79689609739
284,28.0,1.0,3.0,3.0,4.0,284,1154815.3468379676,702509.3897178918,9.0,4.0,10.0,4.0,0.5406261086463928,641.5093853952138,4240.887870687358,12.0,3.0,112.74256134033203,1925.0275335317365,1925.0275335317365,3769.526067668201,3986.391955655999,5511.693250649191
285,21.0,1.0,3.0,3.0,4.0,285,1140802.0576073825,702863.300755471,2.0,8.0,0.0,0.0,0.7365690469741821,367.4460544415486,453.36874671387795,10.0,6.0,92.62073516845703,1024.4615523936795,1358.2370635383697,9636.070057106625,10062.550880010756,10200.596419173533
286,31.0,1.0,3.0,3.0,4.0,286,1155057.2928763926,702527.108186394,9.0,3.0,10.0,4.0,0.9833371639251709,884.1032284497827,4473.6764622535975,12.0,3.0,112.61978149414062,2167.621079647677,2167.621079647677,3839.305878532879,4087.142652000471,5269.885422709193
287,30.0,1.0,3.0,3.0,4.0,287,1155400.3371378034,702523.7181013077,9.0,3.0,10.0,4.0,0.15973567962646484,966.1592002223441,4796.208247231367,12.0,2.0,112.65519714355469,2509.6194128298434,2509.6194128298434,3908.8411112116314,4224.089713977716,4926.824482870094
288,30.0,1.0,3.0,3.0,4.0,288,1155297.4006638825,702540.8614397198,9.0,3.0,10.0,4.0,0.3177169859409332,990.896272572566,4704.411877242694,13.0,3.0,111.77587127685547,2408.08880194343,2408.08880194343,3903.5902601763205,4195.135680004146,5029.940567838652
289,24.0,0.0,0.0,0.0,0.0,289,1137213.7455583066,703011.7184376419,2.0,8.0,0.0,0.0,0.9513339996337891,1765.7484011317215,1470.5924978836094,7.0,4.0,100.18427276611328,62.83237882478253,4407.896432074936,6666.428693893623,13053.018605225794,6708.169987683154
290,17.0,1.0,3.0,3.0,4.0,290,1155512.144656971,702553.7866107225,9.0,3.0,11.0,4.0,0.21455486118793488,904.3256995931629,4911.7661832428075,13.0,1.0,112.50176239013672,2623.204813435032,2623.204813435032,3905.3283561406292,4301.3808133361445,4815.399080032822
291,17.0,1.0,3.0,3.0,4.0,291,1155604.9673059732,702589.7983497232,9.0,3.0,11.0,4.0,0.16714826226234436,850.5597926448663,5011.225804659505,13.0,1.0,112.69802856445312,2718.5354173436954,2718.5354173436954,3805.8457330339525,4376.569184263338,4723.300633889425
292,19.0,1.0,7.0,3.0,4.0,292,1155763.867578715,702605.2028464824,9.0,3.0,11.0,4.0,0.21545325219631195,825.9222991876405,5166.85787159072,13.0,1.0,112.80500793457031,2878.1661375708486,2878.1661375708486,3654.3531207331616,4467.3560854617,4564.848297627591
293,19.0,1.0,3.0,3.0,4.0,293,1155940.0004285574,702604.129029721,9.0,3.0,11.0,4.0,0.2350073903799057,846.0641474799007,5334.126171793321,13.0,0.0,112.24702453613281,3053.635761671848,3053.635761671848,3494.9599802351354,4556.9788060565215,4388.755303112732
294,19.0,1.0,3.0,3.0,4.0,294,1156065.1835771352,702642.6259999722,9.0,3.0,11.0,4.0,0.09822768718004227,823.9124351979394,5465.089823107132,13.0,0.0,111.9060287475586,3181.5772672862936,3181.5772672862936,3365.310388152204,4656.595950080527,4264.934489664284
295,20.0,1.0,3.0,3.0,4.0,295,1156232.715722382,702645.4160206467,9.0,3.0,11.0,4.0,0.08792347460985184,824.5053570809604,5625.829965774054,12.0,0.0,111.99370574951172,3348.7348446042615,3348.7348446042615,3213.510858675015,4752.0957087611605,4097.644582751166
296,19.0,1.0,3.0,3.0,4.0,296,1156380.1836033016,702660.7434178144,10.0,3.0,10.0,4.0,0.19619841873645782,774.1857235766624,5771.352559205902,13.0,0.0,112.3167953491211,3496.969476801366,3373.726145245257,3069.9931058640113,4849.813221170065,3950.9818690380594
297,24.0,0.0,0.0,0.0,0.0,297,1137249.491221726,703145.7988781482,2.0,8.0,0.0,0.0,0.4353494346141815,1823.3326031290853,1350.1559296023547,7.0,4.0,99.87311553955078,94.56555468055983,4306.826441740646,6658.152549358511,13092.901386245067,6700.9099921731695
298,19.0,1.0,3.0,3.0,4.0,298,1156477.4786843061,702686.7974995524,10.0,3.0,11.0,4.0,0.24814359843730927,770.7318920048605,5872.025045378931,13.0,0.0,112.70259094238281,3596.1630121954113,3274.7554458579975,2970.028686367905,4928.442422180215,3854.9089846998518
299,24.0,1.0,3.0,3.0,4.0,299,1156655.0350877196,702723.2747888118,9.0,3.0,11.0,4.0,0.518143892288208,780.0952087156528,6052.570661667032,13.0,0.0,112.062255859375,3743.153403021845,3095.1250316704377,2789.132760427333,5065.22808592812,3673.903779184461
300,22.0,1.0,3.0,3.0,4.0,300,1156782.486604467,702763.1798927188,9.0,3.0,11.0,4.0,0.897577166557312,803.2860196815288,6186.112164281198,13.0,0.0,108.89598083496094,3697.7788861932954,2965.53912516555,2657.3853060226716,5175.77448607843,3542.0255775701253
301,22.0,1.0,3.0,3.0,4.0,301,1156890.7619784772,702771.0870291442,9.0,3.0,12.0,4.0,1.3602817058563232,799.6446575325082,6267.89044393357,13.0,0.0,107.39086151123047,3626.9338790446564,2856.99616466479,2549.0574549482994,5250.518053823009,3433.728872231026
302,21.0,1.0,144.0,10.0,40.0,302,1157889.4427238852,702755.9436867237,9.0,3.0,15.0,3.0,3.4762649536132812,1237.6091836308165,6453.149197375754,12.0,0.0,70.07505798339844,2941.4450145600244,1861.755244297219,1562.0386873314885,5249.107383229634,2451.5952484615937
303,20.0,1.0,3.0,3.0,4.0,303,1157166.9920690507,702778.8635883927,9.0,3.0,12.0,0.0,2.71374249458313,840.0996804272778,6293.316354572491,13.0,0.0,95.87863159179688,3443.634315539968,2580.7509569556214,2274.408871553274,5437.13551826273,3159.4084346207037
304,20.0,1.0,3.0,3.0,4.0,304,1157013.9966401309,702801.2467457205,9.0,3.0,12.0,0.0,2.003005266189575,832.8774145468574,6251.368636229049,13.0,0.0,105.138916015625,3563.9291482783497,2732.4391865204125,2422.83487519043,5353.057167089885,3307.4622034601025
305,20.0,1.0,73.0,3.0,9.0,305,1157514.9772654772,702794.7257613987,9.0,3.0,12.0,0.0,2.1147422790527344,1008.297066423602,6334.167995050318,13.0,0.0,85.1744613647461,3219.0560454881766,2232.424907994319,1927.5766407573713,5574.185148363102,2813.3725049574746
306,20.0,1.0,143.0,4.0,27.0,306,1157406.0004492998,702808.7234368026,9.0,3.0,13.0,0.0,2.320338726043701,961.5406033708294,6300.674713114361,13.0,0.0,88.92147064208984,3303.3120018830396,2340.5102676558636,2033.5679440251483,5621.330184556433,2918.6592352289667
307,0.0,2.0,3.0,3.0,4.0,307,1137154.446792394,703343.8070123047,2.0,9.0,0.0,0.0,0.9635273814201355,1782.7862802875284,1134.0025300000111,5.0,4.0,101.38789367675781,6.338772056926452,4281.0041784005525,6507.973378508808,13278.794540820003,6553.097315509809
308,20.0,1.0,73.0,3.0,9.0,308,1157642.40614447,702853.9743305594,9.0,3.0,12.0,0.0,1.5347903966903687,1132.5087513696524,6301.566727904969,13.0,0.0,80.27661895751953,3176.58274579968,2102.4215598351147,1793.1748103894827,5433.708546826111,2678.0992193982215
