siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_tri_raster_val,pG_slope_raster_val,pG_highway_raster_val,pG_highspeed_raster_val,pG_railroad_raster_val,pG_park_raster_val,pG_water_raster_val,pG_elev_raster_val,pD_parkd_none_dist,pD_waterd_none_dist,pD_soundd_none_dist,pF_trid_none_dist,pE_hwd_none_dist,pE_hsd_none_dist,pE_rrd_none_dist
173,23.0,0.0,36.0,3.0,5.0,173,1139028.9640407264,702687.8706601411,0.0,0.49943965673446655,2.0,9.0,0.0,12.0,5.0,93.59904479980469,2034.4516575743776,2171.7675186355177,8536.508779219082,10263.524086781179,3029.075129362476,53.875761376372246,8492.594160938776
174,21.0,0.0,3.0,3.0,4.0,174,1139408.1417600513,702678.5324242264,0.0,0.46437570452690125,2.0,9.0,0.0,12.0,5.0,92.59947204589844,1676.6126648965765,1808.0764406303852,8902.906960454908,10112.338972039463,2698.092866393998,56.947009604702735,8857.761397392944
175,30.0,1.0,3.0,3.0,4.0,175,1149735.8970231414,702417.4364897311,1.0,0.45896753668785095,3.0,6.0,3.0,8.0,4.0,105.65693664550781,1429.1363732685097,1443.7580978235362,10586.910143081288,3669.11074638647,2737.8702416832507,66.02844157057487,4006.8490996414307
176,27.0,1.0,3.0,3.0,4.0,176,1142353.6191368103,702604.5027166456,0.0,0.48783114552497864,2.0,7.0,0.0,11.0,3.0,101.3473129272461,337.9832004151187,1079.3907737983482,11770.07856953105,9021.074337579277,105.19665064880161,30.51171806783249,8386.904621983662
177,21.0,1.0,3.0,3.0,4.0,177,1153736.7548350543,702319.0731693953,4.0,0.14361493289470673,4.0,5.0,5.0,12.0,3.0,116.49885559082031,84.65101344178304,3172.5296884940503,6592.121942302811,3589.2624153061406,842.2691850468959,842.2691850468959,3368.7540743046843
178,23.0,1.0,3.0,3.0,4.0,178,1151071.9107553065,702387.6599744707,4.0,0.510565459728241,4.0,6.0,5.0,8.0,3.0,115.10348510742188,1895.4959484506096,1395.9740799477513,9255.48605403286,3585.4034925015894,1821.6285128067766,62.52977285405879,3608.9721870003495
179,28.0,0.0,3.0,3.0,4.0,179,1147699.1386294663,702474.4058639705,1.0,0.24515515565872192,2.0,6.0,1.0,7.0,5.0,114.91209411621094,1167.7017103294681,2041.2520327328054,12611.642589579424,4620.0724317166,2614.396667905034,45.71747254213886,4848.902318907199
180,19.0,1.0,3.0,3.0,4.0,180,1153361.219496891,702334.9753685594,4.0,0.790524423122406,4.0,5.0,5.0,11.0,3.0,111.8247299194336,119.83969716874648,2843.16938529359,6967.2082203195105,3603.505482316245,466.447907551967,466.4483547533756,3340.0689170103506
181,28.0,1.0,26.0,3.0,4.0,181,1148549.6713772267,702455.5820827335,1.0,0.6823524832725525,2.0,6.0,2.0,9.0,5.0,111.24002075195312,1088.07415306091,2183.2948054495196,11766.163152856192,4132.734554762284,2641.178170550833,48.79271532050736,4445.589220004767
182,23.0,1.0,3.0,3.0,4.0,182,1150957.0694495589,702395.637648806,4.0,0.4782431721687317,4.0,6.0,5.0,8.0,4.0,114.3130874633789,1966.5478622398934,1387.1396723435535,9370.2481112073,3578.4779710934936,1936.7443129126912,58.94685286307926,3648.24353839363
183,29.0,1.0,3.0,3.0,4.0,183,1150063.4741238952,702421.2727681398,3.0,0.6750060319900513,3.0,6.0,3.0,7.0,4.0,108.91764831542969,1649.9027081682818,1363.5038876913554,10260.100368116598,3614.224438613679,2764.2695422517554,56.59546826729313,3919.999321698854
184,26.0,1.0,3.0,3.0,4.0,184,1151553.8563137203,702384.3814377189,4.0,0.17404620349407196,4.0,6.0,5.0,9.0,3.0,118.0168685913086,1625.5659075190154,1551.3798781718976,8773.599393064,3683.136863134805,1340.434901927266,29.18217777939601,3492.228243294793
185,24.0,1.0,58.0,3.0,6.0,185,1137417.538129717,702742.6884638965,0.0,0.701888918876648,2.0,7.0,0.0,7.0,4.0,98.06229400634766,1954.5465959809812,1784.8686881997564,6989.451238195725,11042.12029102545,4375.8717376897885,25.498525131573828,6948.950483440134
186,29.0,1.0,3.0,3.0,4.0,186,1150197.5903254747,702419.0099773854,3.0,0.6883962750434875,3.0,6.0,4.0,7.0,4.0,110.4674301147461,1752.4197483284377,1347.759348302524,10126.632328039826,3596.3074009363027,2696.1861916755142,56.56630764305509,3880.9320991171835
187,24.0,1.0,58.0,3.0,6.0,187,1137535.7422896326,702740.0178655535,0.0,0.6791175603866577,2.0,7.0,0.0,7.0,4.0,97.36972045898438,2072.7801283293884,1826.6017804189587,7101.489533247244,10980.005892206158,4276.70500986256,25.905688315762834,7060.829954831355
188,23.0,1.0,3.0,3.0,4.0,188,1152546.9146950543,702361.8093043864,4.0,0.26563385128974915,4.0,6.0,5.0,10.0,3.0,112.51078796386719,919.1816945605111,2175.9431146922598,7780.910531115033,3757.991481211883,347.92882047175897,14.138045301030722,3351.0644659937293
189,28.0,0.0,3.0,3.0,4.0,189,1147846.359463632,702479.459659636,1.0,0.5578633546829224,2.0,6.0,1.0,7.0,5.0,114.56483459472656,1114.2535474646875,2187.710198528196,12464.529000880853,4534.707052915783,2610.16763002016,37.290649064469726,4781.437290760553
190,20.0,1.0,3.0,3.0,4.0,190,1137992.9529893845,702731.2029225528,0.0,0.5163497924804688,2.0,8.0,0.0,9.0,4.0,93.07463836669922,2530.0757844055765,2037.6955421857679,7536.148526650511,10749.954530877407,3892.3346105438486,26.664793840974408,7494.508711444871
191,20.0,1.0,3.0,3.0,4.0,191,1137863.1061362177,702735.2639380544,0.0,0.3229843080043793,2.0,7.0,0.0,8.0,4.0,93.95746612548828,2400.175610999407,1969.0757042406788,7411.923384572152,10815.187056325234,4000.676518804722,22.514652807170116,7370.538837640999
192,28.0,0.0,3.0,3.0,4.0,192,1148009.6101213843,702479.7329530567,1.0,0.36641228199005127,2.0,7.0,1.0,7.0,5.0,112.40235137939453,1080.9521190920218,2349.5495186493986,12301.865039665636,4439.469285700481,2607.6904161910898,24.659833103556448,4704.8677961325375
193,23.0,1.0,3.0,3.0,4.0,193,1152676.909841895,702363.6797074825,4.0,0.211996391415596,4.0,6.0,5.0,10.0,3.0,112.18306732177734,790.0400424815316,2279.7899065411693,7650.901952019112,3727.802931301945,218.3101578940266,8.548537971613726,3348.5149635319153
194,23.0,1.0,3.0,3.0,4.0,194,1147326.7715920508,702497.641709894,1.0,0.45462560653686523,2.0,6.0,1.0,9.0,5.0,117.27120208740234,888.3799567424218,1677.9604558878418,12980.790176792898,4876.228825101663,2688.8368174809375,37.68234251483073,5060.305404203093
195,23.0,1.0,3.0,3.0,4.0,195,1151183.325558722,702401.6599464715,4.0,0.6259317994117737,4.0,6.0,5.0,8.0,3.0,115.75367736816406,1813.7528431593842,1433.3583338418514,9143.948548919328,3617.037322756323,1711.31790045049,41.69499864629417,3593.7232388930447
196,36.0,0.0,3.0,3.0,4.0,196,1143615.5352481455,702592.1556284726,0.0,0.5382699370384216,2.0,6.0,0.0,13.0,3.0,105.54802703857422,0.0,1161.213265395405,13005.117213877946,7885.978026443481,389.7597069950144,75.58971964016175,7517.159987016929
197,29.0,1.0,3.0,3.0,4.0,197,1149538.5220898092,702443.5437209755,1.0,0.5617105960845947,3.0,6.0,3.0,8.0,4.0,105.29712677001953,1293.6261441624313,1548.255935071301,10781.645168994179,3743.1086861659346,2748.2900189715892,43.30354249597093,4088.2513346348155
198,30.0,1.0,3.0,3.0,4.0,198,1149850.6595888883,702436.088027224,3.0,0.5208652019500732,3.0,6.0,3.0,7.0,4.0,106.81002807617188,1489.1941596737613,1424.5472415967238,10471.027560070448,3663.6144419669486,2765.537248410938,45.4186983219262,3992.7023103905854
199,22.0,1.0,3.0,3.0,4.0,199,1146490.2565328032,702520.543566972,0.0,0.9791057109832764,2.0,7.0,0.0,8.0,6.0,103.81047821044922,140.19095423633195,858.5660032259134,13315.519507706738,5480.961259728492,2819.290987433814,45.57016154551364,5553.227251181767
200,20.0,1.0,0.0,0.0,0.0,200,1137748.2612215579,702742.954211399,0.0,0.4790859520435333,2.0,7.0,0.0,7.0,4.0,95.27288818359375,2285.215336870689,1909.9627734907053,7300.867610243083,10877.429104497021,4094.347491410589,15.666157340129738,7259.69060134705
201,20.0,1.0,3.0,3.0,4.0,201,1138374.008001551,702727.2695314735,0.0,0.18458591401576996,2.0,9.0,0.0,11.0,4.0,93.2763671875,2661.8714755471547,2263.465176315442,7899.316810354269,10572.580077580558,3570.1936375789655,25.305165747887404,7856.933087378077
202,23.0,1.0,3.0,3.0,4.0,202,1151306.2859427184,702400.4135578871,4.0,0.2815968990325928,4.0,6.0,5.0,8.0,3.0,117.83601379394531,1741.1519577446427,1467.5938161119316,9021.003227256244,3639.3013246978994,1588.5235211407398,34.395874446820514,3562.190313231798
203,27.0,1.0,3.0,3.0,4.0,203,1148783.680751726,702463.5712399781,1.0,0.31235578656196594,2.0,6.0,3.0,9.0,5.0,109.76190948486328,1075.6006310246719,2015.258828516404,11532.4326257951,4031.7572740393407,2692.6894012927464,36.39766670079453,4360.034178194211
204,27.0,0.0,3.0,3.0,4.0,204,1145025.994369477,702558.6189501435,0.0,0.3240438401699066,2.0,7.0,0.0,11.0,3.0,96.8511734008789,1.2295322597589518,490.2010475192734,13906.155883227468,6660.402152674065,1794.9900866355347,55.27670899493999,6530.625691320058
205,26.0,1.0,3.0,3.0,4.0,205,1151793.521188721,702390.0763082206,4.0,0.32389387488365173,4.0,6.0,5.0,10.0,3.0,118.30500793457031,1523.717226537118,1679.442085359155,8533.887848400978,3760.806486647483,1101.60575335289,9.72181367282252,3455.5392542229083
206,28.0,1.0,3.0,3.0,4.0,206,1150685.5952549726,702419.5719841421,3.0,0.5020570158958435,4.0,6.0,5.0,8.0,4.0,112.08028411865234,2094.45000746462,1405.2139590036181,9640.367428994587,3581.8870025495976,2209.187375460415,44.224381062570984,3746.4560873303217
207,26.0,1.0,3.0,3.0,4.0,207,1151432.0412686318,702401.6517443955,4.0,0.15436600148677826,4.0,6.0,5.0,9.0,3.0,117.67298126220703,1670.8620293790577,1514.4821793218903,8895.241898891674,3668.6393894269418,1463.0963903208778,23.56324091859749,3535.2190276038145
208,26.0,1.0,16.0,3.0,4.0,208,1144439.5860934705,702577.473571226,0.0,0.016703549772500992,2.0,7.0,0.0,12.0,3.0,96.17774963378906,0.0,1019.5452685948094,13815.528312673447,7164.225640714403,1208.756185459214,58.79019584461561,6944.135719384116
209,20.0,1.0,0.0,0.0,0.0,209,1137649.3637815565,702752.4253210574,0.0,0.6411377191543579,2.0,7.0,0.0,7.0,4.0,95.91584014892578,2186.193421096074,1859.1051251193317,7204.389417452302,10934.192527131712,4173.514328269241,9.600049404869651,7163.3782053118675
210,24.0,1.0,3.0,3.0,4.0,210,1137318.664311722,702762.7412453145,0.0,0.8002697229385376,2.0,7.0,0.0,7.0,4.0,100.01864624023438,1855.4020827193444,1737.7261900127617,6889.7192412109935,11110.040398723228,4449.458197397851,7.2207916223059865,6849.224501847811
211,26.0,1.0,47.0,3.0,6.0,211,1148400.2861773074,702483.0498755574,1.0,0.7171016335487366,2.0,6.0,2.0,9.0,5.0,111.06340789794922,1063.475336902196,2316.5219482298016,11912.419551534504,4230.76204111547,2643.1398565006575,24.143300015600396,4532.833813953456
212,0.0,1.0,18.0,3.0,4.0,212,1138565.4951513857,702733.672733888,0.0,0.2485819011926651,2.0,9.0,0.0,12.0,4.0,93.23882293701172,2473.078391518508,2385.7371660415583,8079.936058281964,10495.118221915875,3403.908597117625,15.738574012506927,8037.143250813337
213,28.0,1.0,3.0,3.0,4.0,213,1150826.589067474,702424.0736155659,3.0,0.5365908145904541,4.0,6.0,5.0,8.0,4.0,112.8741683959961,2031.6829074417476,1407.0502263964438,9499.524772605451,3594.4091102295774,2068.7578007593734,34.97833613351266,3711.2319405573253
214,23.0,1.0,3.0,3.0,4.0,214,1146800.7739563882,702527.6744582206,1.0,2.616567850112915,2.0,7.0,0.0,9.0,5.0,114.89213562011719,401.7429808283242,1166.7427359567187,13193.581473579934,5259.995671415736,2817.4794342630616,24.807022492369367,5376.7697252616035
215,24.0,1.0,3.0,3.0,4.0,215,1145719.637339145,702555.3164633065,0.0,0.41651856899261475,2.0,6.0,0.0,10.0,5.0,95.07050323486328,90.89599233614211,179.96743675822412,13596.613467697161,6095.220702592842,2487.7258997119125,35.18625448526126,6063.323460611882
216,22.0,1.0,3.0,3.0,4.0,216,1147067.2396308035,702522.0550468862,1.0,0.6389415860176086,2.0,6.0,1.0,9.0,5.0,119.07695007324219,658.6627172896673,1429.699611538407,13104.935939407167,5069.331598068723,2764.6972353240108,22.41225814174619,5221.826202382698
217,26.0,1.0,3.0,3.0,4.0,217,1151671.263887301,702409.5451013148,4.0,0.26862794160842896,4.0,6.0,5.0,10.0,3.0,119.1450424194336,1551.5076408674202,1630.2941587882453,8655.962085727118,3740.8006520095646,1224.8472139967644,2.6879710151854366,3495.292762218358
218,19.0,1.0,3.0,3.0,4.0,218,1138219.0434164703,702749.8501949757,0.0,0.06295787543058395,2.0,9.0,0.0,10.0,4.0,93.02958679199219,2755.8649501029427,2149.605919389573,7744.911879094271,10662.12538869698,3690.174728607749,5.288325428657415,7702.694825159825
219,28.0,1.0,26.0,3.0,4.0,219,1148676.3892996311,702485.2372071445,1.0,0.40909701585769653,2.0,6.0,3.0,9.0,5.0,110.32904052734375,1055.995363518001,2107.876802786401,11637.250772829415,4099.202106359643,2692.263767629958,16.756258654739682,4421.663084757179
220,19.0,1.0,3.0,3.0,4.0,220,1138104.1423995495,702755.3508401364,0.0,0.4938336908817291,2.0,8.0,0.0,10.0,4.0,93.9380111694336,2640.9148947079384,2078.0496711010014,7633.991328065903,10719.537181556801,3785.044002977487,1.6871337228705052,7591.971317734051
221,36.0,0.0,3.0,3.0,4.0,221,1143412.761047393,702620.6513063908,0.0,1.0226359367370605,2.0,6.0,0.0,13.0,3.0,104.21265411376953,20.023811715232092,1222.5069473270376,12800.816467987237,8078.204511953399,186.24322183154956,54.27225726938555,7676.321981220587
222,21.0,0.0,3.0,3.0,4.0,222,1139168.1717675477,702729.185210064,0.0,0.5142239332199097,2.0,9.0,0.0,12.0,5.0,92.89956665039062,1889.247054648864,2026.7626221276892,8658.325038976685,10248.040180507696,2886.677713337348,10.266517907982859,8613.40409303261
223,23.0,1.0,3.0,3.0,4.0,223,1146699.7298671454,702540.8020566404,0.0,2.8904707431793213,2.0,7.0,0.0,9.0,5.0,108.7912826538086,313.4230850427748,1068.5743963553036,13218.220524808514,5341.60881031469,2833.5105505743527,15.446325633213512,5445.654236265032
224,22.0,0.0,3.0,3.0,4.0,224,1139643.5090714693,702719.9447429776,0.0,0.32868149876594543,2.0,9.0,0.0,11.0,5.0,93.14910888671875,1441.8735282226642,1570.9894370160396,9117.425405564663,10068.98285124057,2471.277583217291,11.864051413672591,9071.82325747211
225,26.0,1.0,3.0,3.0,4.0,225,1144773.363313049,702590.550644815,0.0,0.19805122911930084,2.0,7.0,0.0,12.0,3.0,95.858154296875,8.624581520507157,719.4360156057928,13997.83406840737,6888.776119918682,1540.8915415365834,32.99874411588353,6726.152437838387
226,27.0,1.0,3.0,3.0,4.0,226,1148893.1641285568,702489.6469752192,1.0,0.14960214495658875,2.0,6.0,3.0,9.0,5.0,109.36199951171875,1049.3972283926164,1957.609768472436,11420.991283822137,4008.6837099992463,2740.3997968451295,8.314342392834275,4343.44566191129
227,32.0,1.0,3.0,3.0,4.0,227,1144012.8723799735,702613.0942348987,0.0,1.7864974737167358,2.0,6.0,0.0,12.0,3.0,102.04768371582031,32.10525633697268,1059.6440727441272,13390.10257041157,7549.3071442566115,780.559596705966,39.46970710775099,7261.161838793172
228,26.0,1.0,3.0,3.0,4.0,228,1148285.8490702212,702507.0865728855,1.0,0.31788110733032227,2.0,6.0,2.0,9.0,5.0,111.52375030517578,1041.6368759661268,2421.869093809994,12024.294345461334,4310.5179956388865,2651.6441006447926,2.2661628423590705,4604.450050940362
229,30.0,1.0,3.0,3.0,4.0,229,1149604.6413801312,702474.3589480668,1.0,0.23735681176185608,3.0,6.0,3.0,9.0,4.0,105.0088882446289,1304.8013161541053,1547.2835617419476,10713.402638873376,3755.5651924729323,2784.2365873943304,11.357036525474227,4098.65757438624
230,21.0,1.0,21.0,3.0,4.0,230,1146253.4322033077,702558.6248556376,0.0,2.202735662460327,2.0,7.0,0.0,8.0,6.0,101.3143539428711,153.6723756474048,636.2179496599338,13372.662232713305,5683.529613920747,2863.743297702909,15.459710984374382,5728.185875843377
231,27.0,0.0,3.0,3.0,4.0,231,1147566.02242589,702526.2810883075,1.0,0.353870153427124,2.0,6.0,1.0,8.0,5.0,115.8023910522461,1092.7286590697631,1918.3684266152193,12740.008823131036,4743.626828166885,2680.5029387384525,0.5281126774505256,4960.341397683804
232,21.0,1.0,3.0,3.0,4.0,232,1145965.667686969,702566.9817943126,0.0,0.451750248670578,2.0,7.0,0.0,8.0,5.0,96.84330749511719,166.5741568117155,374.0157541511678,13482.006379633734,5909.429384329896,2733.005488223949,15.719494470879368,5913.961505465277
233,24.0,1.0,3.0,3.0,4.0,233,1145584.2996833026,702578.0726513863,0.0,0.3943333327770233,2.0,6.0,0.0,10.0,4.0,95.53617095947266,20.168023235948958,170.32753652495342,13634.920703986172,6216.717248718686,2351.5016218846526,16.736216840290794,6169.111029887935
234,27.0,1.0,3.0,3.0,4.0,234,1143010.0689393878,702643.2792138904,0.0,1.1162532567977905,2.0,6.0,0.0,12.0,3.0,106.09286499023438,319.56785085009756,1421.7823601234122,12402.257655393061,8446.348049791415,51.12155838635823,38.31243258188101,7966.825701920922
235,27.0,1.0,3.0,3.0,4.0,235,1142758.3292853832,702651.4983575642,0.0,2.982008218765259,2.0,7.0,0.0,11.0,3.0,105.75341033935547,570.6463005660204,1430.1055244806787,12154.531917540722,8675.473661569644,135.39065177944534,36.96672290410846,8144.501969206047
236,22.0,1.0,3.0,3.0,4.0,236,1139827.7856058031,702726.1799667329,0.0,0.5503631234169006,2.0,8.0,0.0,11.0,5.0,91.33556365966797,1269.8198985789923,1394.4690220487298,9292.850257532366,10014.078586178535,2303.9431379393814,95.3221944972739,9247.336694289383
237,23.0,1.0,3.0,3.0,4.0,237,1147194.4017780572,702539.6494998932,1.0,0.4934081435203552,2.0,6.0,1.0,9.0,5.0,117.82018280029297,786.9008403345501,1557.420568846974,13045.23289645994,4995.794481550051,2756.33532686265,0.9018494391704552,5166.65176303952
238,21.0,1.0,3.0,3.0,4.0,238,1153820.8747455478,702374.6301448941,3.0,0.19188296794891357,4.0,5.0,5.0,12.0,3.0,116.54430389404297,40.46329218460759,3272.2123450330755,6506.904357360128,3650.39331022078,925.1844884411919,925.1844884411919,3436.0779246510933
239,25.0,1.0,19.0,3.0,4.0,239,1149379.8445856422,702486.9258520603,1.0,0.5967727303504944,3.0,6.0,3.0,9.0,4.0,107.7694320678711,1177.603582805234,1662.453914387383,10936.699554695437,3830.4210767950926,2779.5570486393485,2.6588281678340824,4177.34313464617
240,34.0,0.0,3.0,3.0,4.0,240,1143753.178345561,702630.9885560572,0.0,1.0585013628005981,2.0,6.0,0.0,12.0,3.0,105.33679962158203,39.88019844404133,1081.2101406369306,13132.037446397044,7784.025497755116,520.2752966899951,31.52084779799921,7451.725026534062
241,30.0,1.0,3.0,3.0,4.0,241,1143218.1078933924,702646.0236309767,0.0,1.0160940885543823,2.0,6.0,0.0,12.0,3.0,103.21598052978516,118.1950768090597,1296.0688049193118,12605.122915394173,8262.385968542838,24.291049362222275,30.0576923589008,7827.744879233517
242,24.0,1.0,3.0,3.0,4.0,242,1141051.1312562227,702701.8834273964,0.0,0.569378674030304,2.0,8.0,0.0,10.0,6.0,92.37998962402344,130.34782503683653,405.2823026252513,10481.078848283307,9666.374599032068,1205.7107608564065,1293.7818450007192,9345.960277592769
243,28.0,1.0,3.0,3.0,4.0,243,1149190.9981785566,702496.4041795582,1.0,0.2924566864967346,2.0,6.0,3.0,9.0,5.0,109.1123275756836,1096.401639993132,1773.9829745324644,11123.834706692838,3901.235285217373,2776.9062693722494,3.567868823450723,4245.624586707781
244,22.0,1.0,3.0,3.0,4.0,244,1140161.698651895,702724.9457172304,0.0,0.3760715126991272,2.0,8.0,0.0,12.0,6.0,89.89631652832031,976.3765863664346,1086.7165424445404,9614.874050563629,9910.559160345905,1999.454832620014,421.91257169240123,9569.43409628803
245,23.0,1.0,3.0,3.0,4.0,245,1145473.0479373038,702590.37019898,0.0,0.38429951667785645,2.0,6.0,0.0,10.0,4.0,95.61910247802734,28.644276797449994,194.83561449316522,13673.098577387378,6313.265004161326,2239.848540939793,7.975243010541833,6252.140161815123
246,20.0,1.0,3.0,3.0,4.0,246,1140598.529471144,702715.9821524769,0.0,0.4593881070613861,2.0,8.0,0.0,11.0,6.0,94.3346176147461,571.4793405235025,703.3595681864468,10039.183787376824,9783.572438133579,1604.1097009443738,849.333423480827,9678.25889800493
247,27.0,1.0,3.0,3.0,4.0,247,1142655.5312626362,702663.9615872204,0.0,3.3170619010925293,2.0,7.0,0.0,11.0,3.0,103.25244903564453,599.9386739553944,1329.2433825130506,12051.45788788869,8773.361352460193,53.95753467938343,27.646633863760208,8223.76919257771
248,29.0,1.0,3.0,3.0,4.0,248,1150344.7274983823,702470.4212918878,3.0,0.7231188416481018,3.0,6.0,4.0,7.0,4.0,111.23604583740234,1837.6725600542925,1398.4841832753013,9975.793136075534,3636.1349135898463,2552.582727117546,1.0324614579242106,3890.4766831876677
249,21.0,0.0,3.0,3.0,4.0,249,1139482.1527668834,702745.2330782264,0.0,0.46437570452690125,2.0,9.0,0.0,12.0,5.0,93.79508209228516,1584.6944484274013,1718.5423827867978,8955.410852624622,10148.353960802748,2601.5058153793243,10.9127239005061,8909.799717082307
250,27.0,1.0,3.0,3.0,4.0,250,1142199.9114389718,702676.6406957209,0.0,1.4503601789474487,2.0,8.0,0.0,11.0,3.0,99.25686645507812,170.83376951776768,910.0758463650118,11604.115299948895,9190.862353287612,155.45271959774152,162.82592059362608,8544.660969842134
251,21.0,0.0,3.0,3.0,4.0,251,1138675.2163886428,702768.4423493892,0.0,0.3628893196582794,2.0,9.0,0.0,12.0,4.0,93.91773986816406,2358.5329428522723,2438.005737638344,8174.569267929043,10480.31287365346,3292.2858235946483,20.839402173925222,8131.011619044996
252,28.0,1.0,3.0,3.0,4.0,252,1144188.2092996389,702629.4478767216,0.0,0.8825053572654724,2.0,6.0,0.0,12.0,3.0,96.81128692626953,55.26975340806626,1052.6947651380876,13558.844186420381,7406.3101208928665,954.5046814599854,16.43637481498931,7153.3490396092375
253,23.0,0.0,36.0,3.0,5.0,253,1138868.6950042993,702765.3111220598,0.0,0.3891095817089081,2.0,9.0,0.0,12.0,5.0,94.48971557617188,2170.225088827178,2311.980673447508,8360.788494668166,10398.201586189332,3129.3164035163445,20.905765291594207,8316.523697831257
254,29.0,1.0,3.0,3.0,4.0,254,1150465.3138713837,702473.6066529751,3.0,0.6636674404144287,3.0,6.0,4.0,6.0,4.0,111.50849914550781,1935.3314066083406,1412.3086470371932,9855.33783308009,3634.4493683667356,2432.4370202807427,5.463514866451935,3858.990083150181
255,32.0,1.0,3.0,3.0,4.0,255,1143886.329325974,702639.652908802,0.0,1.9457275867462158,2.0,6.0,0.0,12.0,3.0,104.9140396118164,53.71913175809585,1044.64168117743,13260.80661706481,7672.292242516073,652.4995543571619,17.770285017514734,7367.346851288008
256,26.0,1.0,3.0,3.0,4.0,256,1148157.5255079716,702532.2026643902,1.0,0.2998882234096527,2.0,6.0,2.0,9.0,5.0,112.45450592041016,1018.9854155635677,2503.1919309406144,12150.011669921776,4400.386576384884,2665.4186200205377,20.428640986091995,4683.814738654006
257,21.0,1.0,3.0,3.0,4.0,257,1140926.6039462239,702719.6530768871,0.0,0.21387502551078796,2.0,8.0,0.0,10.0,6.0,91.65581512451172,244.94565585944022,452.7544391568714,10355.987996559134,9710.207289978676,1308.0859027109216,1168.1597892227783,9446.449718324242
258,26.0,1.0,3.0,3.0,4.0,258,1154127.5608119667,702387.809908554,3.0,1.0281469821929932,4.0,5.0,7.0,12.0,3.0,119.5157699584961,67.13693798907978,3557.6701439153658,6200.052729211726,3700.25820278847,1232.0313972116999,1232.0313972116999,3504.9486909691514
259,28.0,1.0,3.0,3.0,4.0,259,1149057.5243641436,702514.3467289805,1.0,0.31249329447746277,2.0,6.0,3.0,9.0,5.0,109.66783905029297,1044.7813522599104,1868.968281203916,11255.052187511006,3966.3878885186255,2786.253007970373,19.210549097634615,4306.999989350473
260,21.0,1.0,21.0,3.0,4.0,260,1146071.0900482982,702589.495856896,0.0,2.5384674072265625,2.0,7.0,0.0,8.0,5.0,101.064453125,203.2981300219923,477.42906680543973,13418.000639793303,5842.416561936256,2837.574806745678,10.128618994491955,5865.493991599763
261,27.0,1.0,19.0,3.0,4.0,261,1154352.3021603823,702382.9608368874,3.0,0.6912921667098999,4.0,4.0,8.0,12.0,3.0,114.81999206542969,193.48604963928284,3763.5851495338698,5975.41167043877,3738.1987294798173,1456.672466385635,1456.672466385635,3547.622871513044
262,21.0,1.0,3.0,3.0,4.0,262,1145868.275493309,702596.8052254766,0.0,1.19247567653656,2.0,6.0,0.0,9.0,5.0,96.14418029785156,178.3993328154005,310.6819802371081,13495.727101029674,6003.942322455514,2634.6320794521553,10.998359692470387,5998.817586077948
263,24.0,1.0,3.0,3.0,4.0,263,1142095.9647964686,702692.7850203961,0.0,2.1614394187927246,2.0,8.0,0.0,10.0,3.0,98.37266540527344,96.51031175110994,812.4100081714652,11499.185096282597,9292.103415630438,252.3123880602207,263.9551322422562,8627.59453547289
264,27.0,1.0,3.0,3.0,4.0,264,1142895.8519762158,702675.7335453033,0.0,0.820601761341095,2.0,7.0,0.0,11.0,3.0,106.19017028808594,437.48324361825195,1473.9939880234547,12283.767187904703,8562.974283820986,152.04162722693383,8.89528244445806,8068.704622347779
265,23.0,1.0,3.0,3.0,4.0,265,1141854.9495304674,702702.5671530664,0.0,1.6041208505630493,2.0,8.0,0.0,10.0,5.0,97.1485824584961,86.9278888929639,611.4645838452996,11262.153330744593,9515.918250656927,480.5209448226425,504.4892671363358,8799.586288959805
266,27.0,1.0,3.0,3.0,4.0,266,1142522.6617777199,702685.9467794746,0.0,0.20156852900981903,2.0,6.0,0.0,11.0,3.0,97.25221252441406,465.39740346083033,1197.366716933731,11916.973616789257,8902.610778623917,3.680203164045772,11.619804589236356,8330.76553852137
267,21.0,1.0,3.0,3.0,4.0,267,1140814.067097798,702730.1855361462,0.0,0.6203750371932983,2.0,8.0,0.0,10.0,6.0,91.96305084228516,355.48882278644487,521.447468264856,10244.319496795084,9745.666744135246,1403.205254376297,1055.7891219206035,9533.90980112017
268,22.0,1.0,32.0,3.0,4.0,268,1141444.1098009646,702717.4080026448,0.0,0.4927079379558563,2.0,8.0,0.0,10.0,5.0,91.5351791381836,43.31240671044962,367.21997457688786,10858.957713327833,9608.200378581398,849.6843144151803,915.3159699513137,9085.368116037049
269,26.0,1.0,3.0,3.0,4.0,269,1145349.0412955582,702619.0440261364,0.0,0.8338096737861633,2.0,6.0,0.0,11.0,4.0,96.63386535644531,54.67886006984489,279.53065475533805,13703.266631640407,6430.254272145375,2114.9755021111996,16.530564282948323,6356.730486646597
270,0.0,1.0,13.0,3.0,4.0,270,1139938.4510668814,702759.1080504805,0.0,0.42633411288261414,2.0,8.0,0.0,12.0,5.0,91.19801330566406,1155.5602268912905,1279.2074740345683,9390.552523158474,10010.333612700519,2189.4580907989625,196.49593757484516,9345.131635076124
